eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std,loss,timestep
1000.0,0.0,449.5,0.0,5.870362315177919,225
1000.0,0.0,449.5,0.0,0.14347063180473105,450
1000.0,0.0,449.5,0.0,0.07214339796039794,675
1000.0,0.0,449.5,0.0,0.054128937886820876,900
1000.0,0.0,449.5,0.0,0.043626392036676384,1125
1000.0,0.0,449.5,0.0,0.036732785767979094,1350
1000.0,0.0,449.5,0.0,0.0318861155625847,1575
1000.0,0.0,449.5,0.0,0.02786588740017679,1800
1000.0,0.0,449.5,0.0,0.024674649991922912,2025
1000.0,0.0,449.5,0.0,0.02217099304000537,2250
1000.0,0.0,449.5,0.0,0.02036877964105866,2475
1000.0,0.0,449.5,0.0,0.019152487710946128,2700
1000.0,0.0,449.5,0.0,0.0184737647531761,2925
1000.0,0.0,449.5,0.0,0.01807486930655109,3150
1000.0,0.0,449.5,0.0,0.017846916069587073,3375
1000.0,0.0,449.5,0.0,0.017675869431760576,3600
1000.0,0.0,449.5,0.0,0.017551048120690752,3825
1000.0,0.0,449.5,0.0,0.017466772716078487,4050
1000.0,0.0,449.5,0.0,0.017376102287736193,4275
1000.0,0.0,449.5,0.0,0.017300212333599716,4500
1000.0,0.0,449.5,0.0,0.017242481215960438,4725
1000.0,0.0,449.5,0.0,0.017146594416764065,4950
1000.0,0.0,449.5,0.0,0.01710751889480482,5175
1000.0,0.0,449.5,0.0,0.017052501113050525,5400
1000.0,0.0,449.5,0.0,0.017004872154858405,5625
1000.0,0.0,449.5,0.0,0.016975834535227875,5850
1000.0,0.0,449.5,0.0,0.01692700537956426,6075
1000.0,0.0,449.5,0.0,0.01688739529086485,6300
1000.0,0.0,449.5,0.0,0.016882875764535548,6525
1000.0,0.0,449.5,0.0,0.016863508675661353,6750
