eval/episode_length,eval/episode_length_no_fix_seed,eval/episode_length_std,eval/episode_length_std_no_fix_seed,eval/normalized_episode_reward,eval/normalized_episode_reward_no_fix_seed,eval/normalized_episode_reward_std,eval/normalized_episode_reward_std_no_fix_seed,loss,timestep
1000.0,1000.0,0.0,0.0,21.724462965551663,21.724462965551663,-0.00813335369340667,-0.00813335369340667,0.27841846381019575,977
27.9,28.0,0.3,0.0,-0.24926980673756335,-0.2488074085039042,-0.0310884020263113,-0.03202245708026028,0.11287016259885728,1954
156.1,160.7,6.040695324215582,9.154780172128657,6.3708656966998785,6.604666247117877,0.23645313950747468,0.34310152450678144,0.09203075066193593,2931
204.9,207.5,2.3853720883753127,4.153311931459037,10.308224514974185,10.489265522425548,0.07901388194030638,0.14088865375179602,0.07996989845344946,3908
248.1,247.8,9.65867485734974,5.015974481593781,13.185449250521582,13.079382479473226,0.21569142032599578,0.24560506582246255,0.0738517118192744,4885
129.7,130.5,3.7960505792204615,5.084289527554465,5.314008805041562,5.329708171859296,0.07787159009518915,0.10861227538674365,0.06825345798854107,5862
650.0,746.3,237.7481861129544,281.5024156201861,44.42867231840527,52.587613606384544,17.43594598376784,20.49975805382327,0.06445873981702062,6839
149.5,167.2,26.889589063427504,29.150643217603278,7.923863480530457,9.126197901687872,2.6260101823747393,2.269108149948628,0.0617149596387557,7816
181.6,182.2,16.596385148579795,13.052202879207785,6.496115294081618,6.78055316824941,1.0766113784100286,0.2692787626760135,0.058356191261367395,8793
286.9,283.5,39.134256093606794,54.66488818245218,20.159837082192002,20.271407770107505,4.019554581600348,5.948676969423655,0.056179982555711716,9770
993.6,1000.0,19.2,0.0,63.33077038895086,65.00208567347535,0.8730031489944463,1.012277331893917,0.05383652172212462,10747
142.4,134.7,20.075856146127368,9.392017887546851,7.556377725000186,6.8688332728753,1.8679607669877747,1.00948577988306,0.051928440888651596,11724
430.9,363.9,237.77991925307737,270.1060717570044,32.44887733007439,26.179179961912013,22.11434263246502,24.715860966049068,0.050554381784513006,12701
643.7,550.5,269.4067742281177,210.1391205844357,55.65486992212707,44.880202202688686,25.393560185209722,17.771562289558574,0.04914447656063369,13678
1000.0,963.9,0.0,108.30000000000001,74.64535506012724,71.18537835407402,1.4983210503796565,8.54422355903239,0.04753659257213437,14655
848.4,750.0,184.8297595085813,221.2690669750293,65.68195849382263,59.19875441639939,15.48814722303549,18.693188053955666,0.04671977471060735,15632
811.9,830.6,244.98671392546981,262.48321851120306,69.42865137042519,71.25589179138188,19.98074326955824,22.70606229888239,0.04527404555477047,16609
422.7,524.1,64.54308638421314,257.1266030577155,32.07120394719604,40.066763700593775,6.894199290697946,22.89736539786638,0.04443703401174131,17586
314.8,424.2,115.78410944512206,96.4746598853813,21.615451663635522,31.07446227525839,11.658430439058101,8.725811701612544,0.043750341024589176,18563
556.8,517.6,307.33655818987756,318.2549921053871,43.129024708227384,39.927312047577765,28.662433675950467,29.5450636343479,0.042992501852303765,19540
671.5,829.2,270.10525726094266,180.5850492150444,55.677206466177346,70.55199902251486,24.810407487717104,17.596744350233422,0.04246487932521847,20517
832.5,915.4,335.02156646998117,253.8,62.10083149328378,69.0579400189444,27.424090820355353,20.859578784802103,0.04159807446608157,21494
746.8,696.8,214.366415280006,259.36838666267715,62.35820528618633,56.94987834889432,18.906875848678872,22.31281275261242,0.041380484210005126,22471
699.0,741.5,317.43345759387114,286.1102060395609,52.68552963471858,55.38901662598137,24.839069556725317,23.594507854685304,0.040744872208963084,23448
1000.0,1000.0,0.0,0.0,60.00655438737306,57.090377862362196,2.270205575552671,3.031964446689827,0.04031281508390956,24425
806.8,802.2,254.63966698061793,311.47609860148174,67.33904215053056,67.4122149424589,22.367066840926437,28.223118415937698,0.040374380954852906,25402
636.4,721.7,363.76096547045836,331.1066444516027,49.8257573131378,57.54360355566538,33.218071994962855,29.2151119806073,0.03980483193648262,26379
920.8,954.8,101.38619235379146,120.15806256760301,71.96380340411923,76.1392200036814,7.337856013894129,9.265576718268582,0.039542736171028964,27356
1000.0,950.6,0.0,96.5227434338664,69.88763490029906,67.86931632880598,1.8573197108283919,8.354313605824608,0.039270244962025753,28333
817.3,836.4,220.1404324516512,209.73468954848647,63.4113906674204,65.54961046406925,19.60334268797526,17.82615454189551,0.03921623993950954,29310
1000.0,1000.0,0.0,0.0,74.61256547293175,75.83552872600545,1.7490993467377542,2.18470799444288,0.03894264846201313,30287
682.2,561.8,320.77026046689554,256.1377754256486,55.5440816747648,46.238290576351474,29.396350535486977,24.372847774074856,0.038844282076357546,31264
502.5,425.7,196.12049867364706,124.20390493056165,40.92501727485359,34.12573420246807,18.197697773941904,11.619670177507423,0.03867266173860545,32241
908.0,877.6,168.68847026397506,189.7868277831736,73.55586831583103,71.6120214546498,14.425769500176086,15.334148760903913,0.038539525720089805,33218
677.8,796.6,237.84776643895566,238.0920830267147,53.1331647881085,63.98286812658757,21.31963474915238,21.411917112566936,0.03838137846855698,34195
912.0,801.0,157.05858779449153,244.33133241563596,74.44744517981971,63.543647276530116,13.715249860204509,21.62162899634337,0.03811038292738534,35172
513.0,508.5,167.78855741676784,174.47134435201673,42.6003441306183,41.75937606718054,17.230935629910014,17.002052173739855,0.03817425999588339,36149
694.2,740.8,188.60530215240505,211.8725088349123,55.921896741788565,59.86954234019909,15.974176945544624,18.142430042422504,0.038021073313458435,37126
893.9,901.8,212.2265063558273,196.53030300694087,67.93287986363129,70.16637308313798,17.29915096013409,16.297489989597008,0.037773422279157844,38103
517.5,543.0,180.1312021832975,128.7151894688424,40.36061954591945,44.00307872999646,17.083898992600226,14.214098143458695,0.03770353486084652,39080
923.6,755.8,109.42504283755159,291.40446118753914,76.15507474001363,60.81273766152946,8.123692942414946,24.873333421448322,0.037602573453983504,40057
1000.0,1000.0,0.0,0.0,70.43020133340028,71.929582299214,1.170792126602554,1.7894642090834751,0.03755580209493008,41034
774.0,683.6,192.57414156630688,212.87047705118712,66.95425965311372,58.2871369357335,17.28939242336224,19.6508067926716,0.03755355909268471,42011
989.6,1000.0,31.200000000000003,0.0,73.34461211421484,72.71209613538777,3.2768324747998574,3.887192566676745,0.037329984418933516,42988
1000.0,1000.0,0.0,0.0,69.96072803696914,69.23580153488211,2.5919123678433174,1.4463632208597337,0.03734709050586424,43965
1000.0,1000.0,0.0,0.0,71.28089954250524,69.80754239078139,1.8900965513746826,1.0634002647182035,0.03723320146849108,44942
954.2,936.7,85.91367760723551,126.99925196630096,75.75052737814676,73.18668639081582,7.167182087222238,8.744431471074046,0.03713113720411532,45919
849.5,810.7,179.79613455244248,203.75821455833383,71.04085070046398,68.7217517381947,15.290595442170215,18.296699212197858,0.03706483571516572,46896
992.1,975.0,23.700000000000003,75.0,75.9890025117172,73.18772879538813,3.753527656490866,6.4571277946815675,0.036867588148390466,47873
501.5,423.2,254.52593188121324,202.55162304953274,38.419976412222965,31.14351092443935,23.174827217393684,18.742098292386856,0.03693646982983296,48850
