holdout_loss,loss,timestep,eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std,eval/pick_success
1.2658341363418932,1.2713178113449408,860,,,,,
0.5791363272556034,0.8824065740025322,1720,,,,,
0.12185301500004395,0.22350917047019594,2580,,,,,
0.08374344924854676,0.09938663704277466,3440,,,,,
0.06477948912354409,0.07232677719967319,4300,,,,,
0.05739007186751036,0.059841618873179014,5160,,,,,
0.05240188942745672,0.05467226685479628,6020,,,,,
0.05031811406099522,0.05114023782486134,6880,,,,,
0.04720461309649225,0.048883616543093394,7740,,,,,
0.04610785339460815,0.04708500823309258,8600,,,,,
0.044959699050631644,0.04562159978979545,9460,,,,,
0.04542434957138324,0.044285102617428816,10320,,,,,
0.04368955740748452,0.043407431273006454,11180,,,,,
0.04116988986037497,0.04236325297591304,12040,,,,,
0.04304776861397336,0.041694084470441956,12900,,,,,
0.040037819665185215,0.04137169612614926,13760,,,,,
0.03996749666714391,0.04052499728277322,14620,,,,,
0.03963146208850451,0.039842428819298024,15480,,,,,
0.03985118872031225,0.03970357042109201,16340,,,,,
0.03844310682873399,0.03897012048292647,17200,,,,,
0.03797288580342779,0.038770932485457946,18060,,,,,
0.037899879305515145,0.03850255113441582,18920,,,,,
0.038400111771946695,0.03825458924307729,19780,,,,,
0.03839759545963859,0.03811040580012776,20640,,,,,
0.038248871171543776,0.03773088654026743,21500,,,,,
0.03819217665424184,0.037375881338795255,22360,,,,,
0.0367614141383837,0.037108844520827404,23220,,,,,
0.03612820419461225,0.03711391899864686,24080,,,,,
0.03663350458928319,0.03675438297565931,24940,,,,,
0.03746768170317938,0.036654919938206,25800,,,,,
0.03710739017399245,0.03688876809725578,26660,,,,,
0.0357250539542631,0.03629813939766136,27520,,,,,
0.038116191033014044,0.03657310842428089,28380,,,,,
0.03562055249200308,0.03598742648136139,29240,,,,,
0.035290350470432004,0.03615901675291883,30100,,,,,
0.035490199542322846,0.036010050448740685,30960,,,,,
0.03518717496894124,0.03604896546796317,31820,,,,,
0.0364878096206244,0.03576319640459015,32680,,,,,
0.03583881586443542,0.03567552083540107,33540,,,,,
0.0347003930616517,0.03557694092999359,34400,,,,,
0.03668777035592606,0.03539604106917976,35260,,,,,
0.03604453656562541,0.035395476865300556,36120,,,,,
0.03847144362191818,0.03537600224101266,36980,,,,,
0.035222294034306385,0.03493927381499557,37840,,,,,
0.034625856829590594,0.03503228207876861,38700,,,,,
0.03641043482131735,0.03461716724559669,39560,,,,,
0.03513491734169247,0.03479639507267022,40420,,,,,
0.03453264826432215,0.034692707335099944,41280,,,,,
0.03590382027418116,0.03485384066697475,42140,,,,,
0.03537399719447587,0.034578207026907164,43000,,,,,
0.035438699491841884,0.034665026650006044,43860,,,,,
0.033419374281237306,0.03432553745156451,44720,,,,,
0.035038794308554305,0.034402362727235236,45580,,,,,
0.03389254764242226,0.0342108718032928,46440,,,,,
0.033341122713199896,0.03398883355304944,47300,,,,,
0.033253524677698036,0.03385881043883942,48160,,,,,
0.03408080841046436,0.03398061307190462,49020,,,,,
0.03387738139650157,0.034045615372096334,49880,,,,,
0.035285895898245136,0.033865132826098834,50740,,,,,
0.03328911972253819,0.03352123793474466,51600,,,,,
0.034587251698208386,0.03361283758611874,52460,,,,,
0.03563148614105792,0.03394050132483244,53320,,,,,
0.032753846976299586,0.03356031272560362,54180,,,,,
0.03457817525364639,0.03330697431337338,55040,,,,,
0.03368487923817575,0.03321273363910094,55900,,,,,
