epoch,eval/episode_reward,loss,timestep
0,194.5,1.0358681678771973,0
1,257.0,21.07452964782715,1
2,257.0,24.79726791381836,2
3,257.0,15.821737289428711,3
4,257.0,10.572905540466309,4
5,257.0,1.6193946599960327,5
6,257.0,1.4021636247634888,6
7,257.0,12.43274974822998,7
8,257.0,13.076644897460938,8
9,257.0,0.9707561135292053,9
10,257.0,18.372238159179688,10
11,257.0,28.916824340820312,11
12,257.0,20.672607421875,12
13,257.0,34.55379867553711,13
14,195.5,33.45039749145508,14
15,195.5,17.754573822021484,15
16,195.5,10.865145683288574,16
17,196.0,15.120031356811523,17
18,257.0,3.5628304481506348,18
19,257.0,22.014495849609375,19
20,257.0,13.011332511901855,20
21,257.0,3.531824827194214,21
22,257.0,21.944976806640625,22
23,257.0,11.942985534667969,23
24,257.0,1.187963843345642,24
25,257.0,2.0192813873291016,25
26,257.0,15.188207626342773,26
27,257.0,1.8216772079467773,27
28,257.0,24.277694702148438,28
29,257.0,21.442731857299805,29
30,257.0,76.81340789794922,30
31,257.0,53.22983169555664,31
32,257.0,51.376461029052734,32
33,257.0,57.1107063293457,33
34,257.0,57.45191955566406,34
35,257.0,47.96623229980469,35
36,257.0,29.59184455871582,36
37,206.0,15.453455924987793,37
38,196.0,18.661516189575195,38
39,196.5,8.675296783447266,39
40,195.5,22.298673629760742,40
41,196.5,29.180259704589844,41
42,196.5,6.866273403167725,42
43,197.5,10.330677032470703,43
44,203.5,17.387563705444336,44
45,257.0,15.032247543334961,45
46,257.0,26.970487594604492,46
47,257.0,9.946130752563477,47
48,257.0,9.947554588317871,48
49,257.0,6.831017017364502,49
50,257.0,43.82624435424805,50
51,257.0,66.44483184814453,51
52,257.0,52.57298278808594,52
53,257.0,61.45652770996094,53
54,257.0,50.231746673583984,54
55,257.0,45.53926086425781,55
56,257.0,34.67644119262695,56
57,257.0,37.897735595703125,57
58,257.0,25.976295471191406,58
59,257.0,13.993359565734863,59
60,257.0,99.47823333740234,60
61,257.0,33.30760955810547,61
62,257.0,19.532669067382812,62
63,257.0,98.33905792236328,63
64,257.0,30.26331901550293,64
65,257.0,23.60371208190918,65
66,257.0,14.374528884887695,66
67,257.0,24.24934959411621,67
68,257.0,57.890689849853516,68
69,257.0,51.37253189086914,69
70,257.0,18.490657806396484,70
71,257.0,17.361473083496094,71
72,257.0,25.408428192138672,72
73,257.0,25.737651824951172,73
74,257.0,42.749385833740234,74
75,257.0,13.993504524230957,75
76,257.0,37.88828659057617,76
77,257.0,9.308493614196777,77
78,257.0,33.29844665527344,78
79,257.0,12.584329605102539,79
80,257.0,149.63058471679688,80
81,257.0,95.22163391113281,81
82,257.0,185.1714630126953,82
83,257.0,131.3710174560547,83
84,257.0,84.03823852539062,84
85,257.0,80.46759033203125,85
86,257.0,69.77497863769531,86
87,257.0,60.27598571777344,87
88,257.0,50.644325256347656,88
89,257.0,41.29925537109375,89
90,257.0,74.40719604492188,90
91,257.0,72.99293518066406,91
92,257.0,55.06929016113281,92
93,257.0,54.572486877441406,93
94,257.0,56.89522171020508,94
95,257.0,106.608154296875,95
96,257.0,49.243202209472656,96
97,257.0,39.378753662109375,97
98,257.0,85.90950775146484,98
99,257.0,58.97081756591797,99
100,257.0,72.26838684082031,100
101,257.0,108.85460662841797,101
102,257.0,81.82913208007812,102
103,257.0,97.77218627929688,103
104,257.0,90.84419250488281,104
105,257.0,156.9081268310547,105
106,257.0,73.57235717773438,106
107,257.0,93.31358337402344,107
108,257.0,100.10227966308594,108
109,257.0,41.446533203125,109
110,257.0,85.0459213256836,110
111,257.0,65.3049087524414,111
112,257.0,44.21100616455078,112
113,257.0,57.55619812011719,113
114,257.0,28.343976974487305,114
115,257.0,63.08325958251953,115
116,257.0,78.34553527832031,116
117,257.0,42.03449249267578,117
118,257.0,116.38253021240234,118
119,257.0,96.84346008300781,119
120,257.0,54.775733947753906,120
121,257.0,80.17444610595703,121
122,257.0,50.050777435302734,122
123,257.0,124.31726837158203,123
124,257.0,173.0074462890625,124
125,257.0,48.93153762817383,125
126,257.0,126.91168212890625,126
127,257.0,30.900218963623047,127
128,257.0,76.61552429199219,128
129,257.0,111.3035659790039,129
130,257.0,210.98281860351562,130
131,257.0,120.60779571533203,131
132,257.0,109.95368957519531,132
133,257.0,180.13320922851562,133
134,257.0,109.87293243408203,134
135,257.0,152.22776794433594,135
136,257.0,95.88867950439453,136
137,257.0,127.43273162841797,137
138,257.0,102.08351135253906,138
139,257.0,93.54513549804688,139
140,257.0,145.05349731445312,140
141,257.0,68.21255493164062,141
142,257.0,117.8752212524414,142
143,257.0,154.23336791992188,143
144,257.0,214.42225646972656,144
145,257.0,85.79512786865234,145
146,257.0,65.68045806884766,146
147,257.0,222.14010620117188,147
148,257.0,192.95773315429688,148
149,257.0,89.3797836303711,149
150,257.0,171.93408203125,150
151,257.0,349.84027099609375,151
152,257.0,226.701416015625,152
153,257.0,232.2032012939453,153
154,257.0,215.28732299804688,154
155,257.0,169.99441528320312,155
156,257.0,227.1419677734375,156
157,257.0,153.0824737548828,157
158,257.0,293.2486572265625,158
159,257.0,136.41961669921875,159
160,257.0,208.87918090820312,160
161,257.0,172.308837890625,161
162,257.0,163.8187255859375,162
163,257.0,224.60928344726562,163
164,257.0,158.87969970703125,164
165,257.0,273.4332275390625,165
166,257.0,216.0691375732422,166
167,257.0,187.87490844726562,167
168,257.0,222.6119384765625,168
169,257.0,195.12069702148438,169
170,257.0,397.3847961425781,170
171,257.0,219.08255004882812,171
172,257.0,222.107421875,172
173,257.0,314.1159973144531,173
174,257.0,232.569091796875,174
175,257.0,224.7498321533203,175
176,257.0,212.75262451171875,176
177,257.0,107.77725219726562,177
178,257.0,191.29347229003906,178
179,257.0,263.71826171875,179
180,257.0,349.58648681640625,180
181,257.0,228.37022399902344,181
182,257.0,195.80685424804688,182
183,257.0,285.47698974609375,183
184,257.0,414.9289855957031,184
185,257.0,218.7400360107422,185
186,257.0,371.50604248046875,186
187,257.0,491.9972839355469,187
188,257.0,386.658447265625,188
189,257.0,241.25973510742188,189
190,257.0,477.1669006347656,190
191,257.0,451.099365234375,191
192,257.0,198.46597290039062,192
193,257.0,488.1051025390625,193
194,257.0,403.5655822753906,194
195,257.0,259.09271240234375,195
196,257.0,274.4384765625,196
197,257.0,167.56639099121094,197
198,257.0,276.4552001953125,198
199,257.0,245.82135009765625,199
200,257.0,600.6871337890625,200
201,257.0,375.6094970703125,201
202,257.0,509.10809326171875,202
203,257.0,78.05717468261719,203
204,257.0,508.7764587402344,204
