eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss,timestep
1000.0,0.0,2.0508686855443536,2.2762889537275464,0.2876961823663924,7813
1000.0,0.0,15.331167776272414,6.662511670699946,0.07456797790070754,15626
1000.0,0.0,1.5370897693906886,2.5273213832374504,0.05635519084564369,23439
1000.0,0.0,3.4663785542151535,4.799339136126586,0.04992155462997432,31252
1000.0,0.0,2.2177567477719906,2.637349846837381,0.04721733843999485,39065
1000.0,0.0,7.7996919576006905,6.720269965067861,0.04542413721633232,46878
1000.0,0.0,17.21537800159091,14.44466664543648,0.04434449058066576,54691
1000.0,0.0,2.9609566092298576,3.3796305833051736,0.04354610927493556,62504
1000.0,0.0,2.188535295630833,3.0775731094381578,0.04295543058142763,70317
1000.0,0.0,3.4036147249521096,3.839330004996002,0.04232431226442717,78130
1000.0,0.0,4.19382112505196,3.972242722965378,0.041627341259400395,85943
1000.0,0.0,12.942445556814054,14.144091446605447,0.04130026410884168,93756
1000.0,0.0,12.446303708374534,14.306205470050285,0.04094330102999629,101569
1000.0,0.0,2.897715177566266,3.849188064470003,0.040626979572823796,109382
1000.0,0.0,9.742431476806585,14.111809838619177,0.040229693851181615,117195
1000.0,0.0,3.268578367816476,3.508667608409339,0.04002721964765565,125008
1000.0,0.0,21.518216622081095,19.347483291163062,0.03974111638338589,132821
1000.0,0.0,19.71227341515506,19.156069812906587,0.039663784392106397,140634
1000.0,0.0,21.204564422698308,22.31144742852644,0.039407198215193305,148447
1000.0,0.0,27.911244315239582,22.02548827864329,0.03911807991346839,156260
1000.0,0.0,16.340023952777983,18.43479022363162,0.03907775666846505,164073
1000.0,0.0,28.0794121088256,21.76512745566278,0.03879477461528431,171886
1000.0,0.0,13.693560286999137,14.808175108854742,0.03881087218590456,179699
1000.0,0.0,15.44472661762958,17.221125223341627,0.038515426554419634,187512
1000.0,0.0,30.188489926812984,26.098918011858956,0.03849910123257727,195325
1000.0,0.0,20.242623651715093,16.878027376896544,0.03818803203683067,203138
1000.0,0.0,36.9052989356315,25.387435731457302,0.03821493715641936,210951
1000.0,0.0,2.5019982296323473,4.120356183268017,0.03808092645171746,218764
1000.0,0.0,19.933846219268656,21.54707176524443,0.03783041554406958,226577
1000.0,0.0,20.151966327913076,21.275515062334097,0.03780477459289871,234390
1000.0,0.0,25.196370335581967,33.217178980063125,0.037808793911496524,242203
1000.0,0.0,17.279285365223558,21.463466811721897,0.037773024000186305,250016
1000.0,0.0,4.784792713040163,5.639517041041355,0.03770229233621718,257829
1000.0,0.0,41.45192537769039,30.310026573392484,0.03750072497887381,265642
1000.0,0.0,41.37850520433678,15.135772664429433,0.03744956713685266,273455
1000.0,0.0,20.157168892477035,19.390686504801998,0.037354094227238184,281268
1000.0,0.0,5.805269385933977,10.037560907917165,0.03731319873153793,289081
1000.0,0.0,15.792400096601398,18.293848815141892,0.03713681346524804,296894
1000.0,0.0,21.123780175358593,22.424343277696412,0.03710941257665468,304707
1000.0,0.0,43.87651985235163,28.625341931563835,0.03713915263405454,312520
1000.0,0.0,18.588851489231146,28.134281337949606,0.03709306187367937,320333
1000.0,0.0,32.46528081050633,33.32133385791289,0.03701487640160921,328146
1000.0,0.0,33.22978340808571,31.326900333708856,0.03693206486995813,335959
1000.0,0.0,20.22142742808452,23.566904713682135,0.03689248855972529,343772
1000.0,0.0,68.85438323956767,9.077825028729592,0.036770606211556096,351585
1000.0,0.0,38.54334497158757,19.593074283039282,0.03672936559486349,359398
1000.0,0.0,50.413878743211804,5.38112517924726,0.03667191666849316,367211
1000.0,0.0,49.77146068107624,31.611071453347844,0.03670064546787712,375024
