eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss,timestep
1000.0,0.0,2.055237589295158,2.3439385052839494,0.2561491682379783,7813
1000.0,0.0,0.9850580534417156,2.308569230633712,0.07453794528500314,15626
1000.0,0.0,9.255963851226856,8.177799761043087,0.05608197474993129,23439
1000.0,0.0,1.9529399819094462,3.2191762863863715,0.04983354902232732,31252
1000.0,0.0,0.757679971329926,2.864398912673234,0.046996381185289815,39065
1000.0,0.0,9.347880216008097,13.3471147278766,0.045430056494252385,46878
1000.0,0.0,2.335236351002815,4.61343704957377,0.04413661698915758,54691
1000.0,0.0,2.5105534899912225,2.8759538988783127,0.043275612871915184,62504
1000.0,0.0,1.0901405003255358,3.2379382376377204,0.042597760226204054,70317
1000.0,0.0,4.592636851767045,5.01087880792195,0.041913374671973314,78130
1000.0,0.0,14.873054708210192,13.945566499847144,0.04151320688042144,85943
1000.0,0.0,3.1295879332718592,3.7653300566624823,0.04101501901952421,93756
1000.0,0.0,16.403917393237055,15.08198625995212,0.04064631707271146,101569
1000.0,0.0,8.479645843961922,14.97068005726237,0.04032663791717576,109382
1000.0,0.0,2.4427587966967796,3.94334223251879,0.04023437802133289,117195
1000.0,0.0,25.76042933781472,20.337710973423516,0.039908702920707084,125008
1000.0,0.0,14.360275663767236,17.334579307671486,0.039677512779417924,132821
1000.0,0.0,47.921947269766164,20.60941341032526,0.03943035725881307,140634
1000.0,0.0,15.36143470265881,21.09784589135289,0.03930693686663577,148447
1000.0,0.0,18.02188852141461,20.70826385703569,0.03897268191369993,156260
1000.0,0.0,11.562636449533121,13.960712185987681,0.038944415944563764,164073
1000.0,0.0,22.723145006849084,22.05521871580215,0.03874679065861236,171886
1000.0,0.0,30.00366352134177,26.414026510558724,0.0385886790612555,179699
1000.0,0.0,31.336865561379458,32.401216198295245,0.03835248474699708,187512
1000.0,0.0,22.957626462433396,19.889755255444257,0.038450566777843066,195325
1000.0,0.0,3.08804840833632,4.8526916279165375,0.03815791527953438,203138
1000.0,0.0,13.791260310367907,13.909327710521008,0.038163500282382655,210951
1000.0,0.0,14.7782624980394,15.13724623187935,0.037898067174686245,218764
1000.0,0.0,13.041126655077656,17.662593329101302,0.03774451166958765,226577
1000.0,0.0,8.543793121231023,16.856095715089943,0.03767792280473962,234390
1000.0,0.0,52.1788443859414,22.62303433273019,0.037543620571873534,242203
1000.0,0.0,19.586424027634035,23.006062568644538,0.03752888143911318,250016
1000.0,0.0,13.642366661211994,18.85313117015873,0.0374480066836473,257829
1000.0,0.0,54.14993342708575,22.339379110705213,0.03729883317105984,265642
1000.0,0.0,43.978202985413404,15.341321430442623,0.037232579372066844,273455
1000.0,0.0,50.01089190333941,28.84431264620132,0.03725335589013695,281268
1000.0,0.0,32.62389784022181,20.064862491914834,0.037147008666941886,289081
1000.0,0.0,12.074560287207401,13.913352639632537,0.03705559722205713,296894
1000.0,0.0,56.80257672252349,30.083067155269354,0.03698363832811846,304707
1000.0,0.0,49.186504379304836,21.058612413431,0.036943166641763794,312520
1000.0,0.0,2.226976007434151,3.136065119335934,0.036784491021723736,320333
1000.0,0.0,39.00655791527584,22.21826919332601,0.036861235061301546,328146
1000.0,0.0,59.03310951623412,19.92186899722272,0.03674319837088373,335959
1000.0,0.0,61.585327801554456,13.116057181326854,0.03664006038467487,343772
1000.0,0.0,34.04157822063753,20.202169519506686,0.036595356022576846,351585
1000.0,0.0,41.90794256482598,29.00284080315011,0.03655043370739484,359398
1000.0,0.0,59.73280067158919,23.530053067924168,0.03648432922636219,367211
1000.0,0.0,2.7003613805464863,5.255294605672631,0.03650984023127308,375024
1000.0,0.0,61.07692808338575,22.040379636371625,0.03649309933000563,382837
1000.0,0.0,10.501976656626265,17.191601542189197,0.03650492655477368,390650
1000.0,0.0,67.54659953797471,26.053490112069788,0.0364276405016689,398463
1000.0,0.0,62.55921021719904,12.238824655411765,0.03644878705626151,406276
1000.0,0.0,60.52317104854335,10.946498379801952,0.036387249714619985,414089
1000.0,0.0,2.3815035896175227,4.170236170137049,0.03626743865527313,421902
1000.0,0.0,38.21218982000095,17.213952703758842,0.03623729645175999,429715
1000.0,0.0,60.17590313343878,20.98130091142601,0.03643477081458127,437528
1000.0,0.0,43.63692038913427,4.65501808565889,0.03627499947881088,445341
1000.0,0.0,2.7875895811809364,4.723143946250485,0.03619887980108119,453154
1000.0,0.0,58.32970037372348,4.690533670034458,0.036112586709814196,460967
1000.0,0.0,63.633964764769445,14.193162393967395,0.0361219343064053,468780
1000.0,0.0,4.744195618481329,5.529287172438357,0.03599143303901199,476593
1000.0,0.0,25.004854250552057,26.79079889014612,0.035964595944234595,484406
1000.0,0.0,59.7707021986561,30.026785455073025,0.0359991481502655,492219
1000.0,0.0,51.64720730332284,17.852025485401274,0.03598063465021391,500032
