alpha,eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,rollout_info/num_transitions,rollout_info/reward_mean,timestep
0.9515289602279667,200.0,0.0,11.071356588297636,1.6792240792304507,-5.239951562523838,-0.1681725063142366,0.06910117017105216,0.07652138127014045,50000.0,0.09560267502974719,1000
0.8609783573150633,200.0,0.0,13.578546179960156,2.1620656212625717,-10.694707401275668,-0.5042470221519473,0.04521501798368996,0.044484590681269795,50000.0,0.09538449843432754,2000
0.7790915879607198,200.0,0.0,12.215715045155253,1.437178573508192,-15.598648814201345,-0.8390166015625009,0.05653389650583262,0.05538275190629061,50000.0,0.09273069168873131,3000
0.7050631981492049,200.0,0.0,14.210079710338997,2.7905925997273844,-19.838300582885715,-1.1705534210205109,0.07366907169297342,0.07271956873871369,50000.0,0.09399155162493698,4000
0.6381730596423142,200.0,0.0,12.20905294126057,1.5185341207645275,-23.474725990295433,-1.4964038612842565,0.10410959197580805,0.10351272778585557,50000.0,0.09132745953892357,5000
0.5776978547573074,200.0,0.0,12.350528703836293,1.755022569625365,-26.57775745010376,-1.8182181055545787,0.13695524075813617,0.13677951391041326,50000.0,0.09438874926340766,6000
0.5230273368656638,200.0,0.0,10.74612443854824,2.191438571899018,-29.20302054595947,-2.1316493109464636,0.18389515752717836,0.18280248829349854,50000.0,0.09316781652810052,7000
0.47357133480906544,200.0,0.0,10.30032781248733,1.684291734471613,-31.40253519821169,-2.4399876163005887,0.24030106678977595,0.23892112812399863,50000.0,0.08978632561910897,8000
0.42884362685680405,200.0,0.0,11.154709552970095,1.6143893680200405,-33.25136883544925,-2.7372030332088477,0.3144538174867625,0.31313306741416447,50000.0,0.09349756090092473,9000
0.38842755004763524,200.0,0.0,11.32295454189063,2.6215101870544717,-34.79149402236943,-3.0201870234012578,0.3707541955560445,0.3682881020791834,50000.0,0.09285299618469552,10000
0.35181334513425844,200.0,0.0,10.104114581877296,1.9248650256071325,-36.051943744659454,-3.3091132779121413,0.4566927066147328,0.4531925326958299,50000.0,0.09196385437775403,11000
0.3186370620429514,200.0,0.0,10.996956066258608,1.7296098197466372,-37.09355279541027,-3.5830494854450192,0.5201520274989314,0.518790965229272,50000.0,0.09284363275350072,12000
0.28864276525378174,200.0,0.0,49.8668574339106,21.17707187078099,-37.91200776672361,-3.847409318923953,0.5851196471080174,0.582823423638942,50000.0,0.09319094528557732,13000
0.261456294164062,200.0,0.0,55.77372687094454,24.76226048180913,-38.57224003982551,-4.105571059465402,0.6102792933955784,0.6080826125591998,50000.0,0.09254240734770894,14000
0.23692023006081578,200.0,0.0,86.80086075837808,16.490029399445696,-39.11716441726674,-4.321766271114358,0.6039931800216429,0.6026665606349689,50000.0,0.09732916000577621,15000
0.21472824148833752,200.0,0.0,87.037792608032,10.372898908277909,-39.56240217971808,-4.543805410385133,0.6797028246484695,0.6759397463165245,50000.0,0.09486017482228577,16000
0.19477700509130946,200.0,0.0,87.55859013893898,16.253651237697376,-39.935515098571805,-4.629530846118938,0.6403633031845111,0.6384051541686054,50000.0,0.09787364802232944,17000
0.17686581137776355,200.0,0.0,93.55028439462481,11.048240355380333,-40.27372391128545,-4.713131981372838,0.658048521362244,0.6557061090171351,50000.0,0.09527765426871367,18000
0.16075280609726894,200.0,0.0,90.70125887147165,11.524696832508843,-40.582826381683404,-4.7031593885421685,0.6843459413275128,0.680349469460546,50000.0,0.09560325749065728,19000
0.14624261343479103,200.0,0.0,96.03052647697804,13.207367996927019,-40.960623363494896,-4.644148527145392,0.6810406294763078,0.6773642326965906,50000.0,0.09664832803335972,20000
0.1331771417707207,200.0,0.0,96.11199957943552,9.061393562744037,-41.27952027893068,-4.540425072908414,0.7060677724592376,0.7003060119524597,50000.0,0.09533574462259188,21000
0.12130515762418534,200.0,0.0,91.69640875853216,10.937782595627448,-41.62694588470453,-4.464920421123515,0.735191087059676,0.7310668000653389,50000.0,0.09482986039538868,22000
0.11055421521514652,200.0,0.0,96.83385028364121,12.120829640156204,-42.00672106933589,-4.271468649864199,0.7350731764808311,0.7319630206152812,50000.0,0.0955778791572526,23000
0.10082468380779021,200.0,0.0,98.68492594646435,11.738147361742676,-42.36869242095952,-4.167368349313727,0.7511335357502108,0.7520633689314136,50000.0,0.09355379856475629,24000
0.09199439477175465,200.0,0.0,89.79883723539659,13.283949371985223,-42.75306496047975,-3.963842065811161,0.7786447004154337,0.7758967058286065,50000.0,0.09292333896148018,25000
0.08391620381176462,200.0,0.0,92.75543447092441,15.716254609318607,-43.08857171630854,-3.8112470104694385,0.757513219080868,0.7548937812373049,50000.0,0.09280520097415894,26000
0.07666770563274647,200.0,0.0,95.39677731289984,9.988750770892322,-43.486257160186824,-3.5264199936389975,0.7445830384716403,0.7422540624290697,50000.0,0.09294463905566372,27000
0.07007908352464433,200.0,0.0,101.60126432492072,12.207976241074835,-43.789660972595236,-3.3424280160665503,0.751357563801111,0.7477992862462993,50000.0,0.08994497651557438,28000
0.06418727611005329,200.0,0.0,94.23514708644313,13.790952027163653,-44.15454432678218,-2.958335739493373,0.842618174061179,0.8421451100111024,50000.0,0.0889304772106465,29000
0.05895778557658194,200.0,0.0,103.21091103560491,9.22738379947436,-44.5222366294861,-2.607382557392116,0.7960733378380538,0.7923122734948989,50000.0,0.09357997598444112,30000
0.05430118448287259,200.0,0.0,99.58891676237776,18.65108643215829,-44.886974502563426,-2.1661568634510084,0.8363271031305182,0.8358237884491684,50000.0,0.09470132774631493,31000
0.05021352707222103,200.0,0.0,105.91962499965106,16.133953424105492,-45.34429069137592,-1.815672165572644,0.8865838482901446,0.8871812184974539,50000.0,0.09401108237121254,32000
0.04669563889130951,200.0,0.0,104.98123118273509,18.140376331312932,-45.803079826354946,-1.2997127012349687,0.839064642678946,0.840096970811486,50000.0,0.09673217824847437,33000
0.04368696516379712,200.0,0.0,101.53103365358984,17.453041270409162,-46.26524893951413,-0.9647631995864246,0.8168850635290149,0.8161648012250676,50000.0,0.09592224929286167,34000
0.04138728351518512,200.0,0.0,117.9004109357373,13.807130084444433,-46.71136411666869,-0.5381776928808533,0.8431352566890425,0.842370555646715,50000.0,0.09756222629064694,35000
0.039715965293347866,200.0,0.0,109.33518195914549,14.44726098231577,-47.152064182281435,-0.24702840517461203,0.8656887263059615,0.8616639283448452,50000.0,0.09593268806640991,36000
0.0393341335505247,200.0,0.0,110.52234825118936,17.03198093669503,-47.642677474975564,-0.0035082057975232544,0.8179389112256473,0.8139316297322527,50000.0,0.09382603850448504,37000
0.040132529340684404,200.0,0.0,107.89167211621216,12.301422874130012,-48.191810268402136,0.2091499443966895,0.7931240456476826,0.7875485752187653,50000.0,0.09167318944470956,38000
0.04123563829809424,200.0,0.0,118.41748653945538,12.271532966655915,-48.75877696228022,0.1348838597051799,0.8662698004804553,0.8608635716065778,50000.0,0.09317845509164036,39000
0.043331028029322614,200.0,0.0,133.77001257159876,15.102847453480939,-49.34416033935546,0.2751450322493913,0.8112508293725551,0.8085970611423245,50000.0,0.09408576807621867,40000
0.0455043012574315,200.0,0.0,125.58306103973571,16.34068524070309,-50.07072898101821,0.16944391672313225,0.8452786740586149,0.8419012706652285,50000.0,0.09241314490374178,41000
0.04795650532841677,200.0,0.0,126.50826822820156,18.880815233166583,-50.817573654174836,0.2866362792532893,0.8358381914347406,0.8338717971071608,50000.0,0.09274701644637622,42000
0.050039435572922286,200.0,0.0,114.06091023872393,14.961721048614777,-51.65630989074705,0.17448526521213348,0.883600040838123,0.8795207377709438,50000.0,0.08490855927858501,43000
0.051735797863453614,200.0,0.0,111.09269319226169,17.805611620766246,-52.35149034500127,6.855203956355671e-05,0.9265980297848571,0.9225415871366838,50000.0,0.09116867080606521,44000
0.050501951284706526,200.0,0.0,115.63951282848595,17.741797237908152,-52.87502533340445,-0.1847782558817415,1.0537869450151927,1.0486574791297367,50000.0,0.09642832502387463,45000
0.04734396101534365,200.0,0.0,99.38876362769625,15.663860531126394,-53.262125785827514,-0.2892963927984239,1.0649634505771097,1.0665055890902893,50000.0,0.0942453490054328,46000
0.04463204421848061,200.0,0.0,105.75563171854182,10.978834118558902,-53.51269636154182,-0.25906323437206435,1.1135685053244224,1.1153832129314531,50000.0,0.09809422284233384,47000
0.041442470524460075,200.0,0.0,101.03097896532695,17.71843679586693,-53.624783569335904,-0.4017359202019871,1.0287077392190698,1.025093799695371,50000.0,0.09620865014294162,48000
0.03861221267282969,200.0,0.0,102.25184926552707,15.387118667655493,-53.61733170318602,-0.3269508026428509,1.0487178353965259,1.0456538261622181,50000.0,0.09569616125280038,49000
0.03610981195047503,200.0,0.0,100.43392803748108,19.47061931968691,-53.556599693298324,-0.36226175525411997,1.0953954996429367,1.0909638274423759,50000.0,0.09598322517326102,50000
