epoch,eval/episode_reward,loss,timestep
0,243.5,0.9698032736778259,0
1,243.5,15.212774276733398,1
2,245.5,2.4291293621063232,2
3,321.0,0.6830661296844482,3
4,321.0,24.557775497436523,4
5,321.0,13.260475158691406,5
6,321.0,0.46398282051086426,6
7,321.0,31.452789306640625,7
8,321.0,0.3767876625061035,8
9,321.0,7.5550689697265625,9
10,321.0,26.120288848876953,10
11,321.0,37.16888427734375,11
12,321.0,6.427144527435303,12
13,321.0,36.508033752441406,13
14,321.0,4.880488872528076,14
15,321.0,4.11850118637085,15
16,321.0,3.261155128479004,16
17,321.0,2.433091878890991,17
18,321.0,2.0380215644836426,18
19,321.0,27.92413902282715,19
20,321.0,30.636905670166016,20
21,321.0,6.109724998474121,21
22,321.0,4.788228988647461,22
23,321.0,3.7764389514923096,23
24,321.0,2.789292812347412,24
25,321.0,2.203561782836914,25
26,321.0,27.302324295043945,26
27,321.0,0.9289668202400208,27
28,321.0,1.1297211647033691,28
29,321.0,0.6080482006072998,29
30,321.0,1.835810899734497,30
31,321.0,30.849489212036133,31
32,321.0,1.0829942226409912,32
33,321.0,1.2930777072906494,33
34,321.0,2.122370719909668,34
35,321.0,31.3104248046875,35
36,321.0,0.9533189535140991,36
37,321.0,20.850797653198242,37
38,321.0,1.2441020011901855,38
39,321.0,13.703075408935547,39
40,321.0,32.107521057128906,40
41,321.0,38.2647590637207,41
42,321.0,3.334653615951538,42
43,321.0,2.8172976970672607,43
44,321.0,2.7986888885498047,44
45,321.0,16.38437843322754,45
46,321.0,5.840769290924072,46
47,321.0,34.15304183959961,47
48,321.0,37.41389465332031,48
49,321.0,1.5404059886932373,49
50,321.0,5.380300521850586,50
51,321.0,4.217349529266357,51
52,321.0,3.6248087882995605,52
53,321.0,2.5780868530273438,53
54,321.0,1.628936529159546,54
55,321.0,2.017300844192505,55
56,321.0,1.8361306190490723,56
57,321.0,1.6169695854187012,57
58,321.0,7.602576732635498,58
59,321.0,22.88166046142578,59
60,321.0,31.584205627441406,60
61,321.0,4.0924482345581055,61
62,321.0,4.225213050842285,62
63,321.0,34.62168502807617,63
64,321.0,2.4744222164154053,64
65,321.0,3.4580671787261963,65
66,321.0,59.499874114990234,66
67,321.0,2.410876750946045,67
68,321.0,7.988851547241211,68
69,321.0,31.367977142333984,69
70,321.0,36.84904098510742,70
71,321.0,12.114168167114258,71
72,321.0,61.32166290283203,72
