eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std,loss,timestep
339.0,0.0,426.5,0.0,12.282925883142088,101
339.0,0.0,449.5,0.0,0.4992594636312806,202
339.0,0.0,449.5,0.0,0.1985086495480916,303
339.0,0.0,449.5,0.0,0.10940704140627742,404
339.0,0.0,449.5,0.0,0.07792933041801552,505
339.0,0.0,449.5,0.0,0.06374477550829989,606
339.0,0.0,449.5,0.0,0.05487879476334787,707
339.0,0.0,449.5,0.0,0.048330347358000174,808
339.0,0.0,449.5,0.0,0.043814667933943265,909
339.0,0.0,449.5,0.0,0.040259735787859074,1010
339.0,0.0,449.5,0.0,0.03749422129649339,1111
339.0,0.0,449.5,0.0,0.035192897985919847,1212
339.0,0.0,449.5,0.0,0.033287223465371815,1313
339.0,0.0,449.5,0.0,0.03146736582021903,1414
339.0,0.0,449.5,0.0,0.030006287305957013,1515
339.0,0.0,449.5,0.0,0.02876841180985515,1616
339.0,0.0,449.5,0.0,0.02746067105764799,1717
339.0,0.0,449.5,0.0,0.026046302538402007,1818
339.0,0.0,449.5,0.0,0.024495292325863723,1919
339.0,0.0,449.5,0.0,0.023100300221750046,2020
339.0,0.0,450.0,0.0,0.021582038335428377,2121
339.0,0.0,449.5,0.0,0.02011713712005921,2222
339.0,0.0,450.0,0.0,0.01881581358611583,2323
339.0,0.0,449.5,0.0,0.017830837942143473,2424
339.0,0.0,449.5,0.0,0.01705952430383699,2525
339.0,0.0,449.5,0.0,0.016515531411191615,2626
339.0,0.0,449.5,0.0,0.016137669914134657,2727
339.0,0.0,449.5,0.0,0.015948510120189423,2828
339.0,0.0,450.0,0.0,0.015752723348317774,2929
339.0,0.0,449.5,0.0,0.015591092121851913,3030
339.0,0.0,449.5,0.0,0.0154772329208727,3131
339.0,0.0,450.0,0.0,0.015393042263786974,3232
339.0,0.0,449.5,0.0,0.015373784052853539,3333
339.0,0.0,449.5,0.0,0.015044083634372984,3434
339.0,0.0,449.5,0.0,0.015000483943241664,3535
339.0,0.0,449.5,0.0,0.015003041133727177,3636
339.0,0.0,449.5,0.0,0.014674000506575158,3737
339.0,0.0,449.5,0.0,0.014665481265597408,3838
339.0,0.0,449.5,0.0,0.01449940614586715,3939
339.0,0.0,449.5,0.0,0.014306789845006893,4040
339.0,0.0,449.5,0.0,0.014130737558744923,4141
339.0,0.0,449.5,0.0,0.013910241176069961,4242
339.0,0.0,449.5,0.0,0.01394862391165282,4343
339.0,0.0,449.5,0.0,0.013703227513423646,4444
339.0,0.0,449.5,0.0,0.013863377079441408,4545
339.0,0.0,449.5,0.0,0.013336309591437334,4646
339.0,0.0,449.5,0.0,0.013219837717121777,4747
339.0,0.0,449.5,0.0,0.013122248463332655,4848
339.0,0.0,449.5,0.0,0.013008631996367826,4949
339.0,0.0,449.5,0.0,0.0127312844010568,5050
339.0,0.0,449.5,0.0,0.013177345977118697,5151
339.0,0.0,450.0,0.0,0.012517071176910463,5252
339.0,0.0,449.5,0.0,0.012232767104512389,5353
339.0,0.0,448.5,0.0,0.012719716406473427,5454
339.0,0.0,449.5,0.0,0.013967840609574088,5555
339.0,0.0,449.5,0.0,0.011995026316161795,5656
339.0,0.0,449.5,0.0,0.011382046164852562,5757
339.0,0.0,449.5,0.0,0.011630553337238213,5858
339.0,0.0,449.5,0.0,0.011810742023557724,5959
339.0,0.0,449.5,0.0,0.011183793181645694,6060
339.0,0.0,449.5,0.0,0.010841819513035875,6161
339.0,0.0,449.5,0.0,0.011425962314323185,6262
339.0,0.0,450.0,0.0,0.010923836730641888,6363
339.0,0.0,450.0,0.0,0.011148846330176482,6464
339.0,0.0,449.5,0.0,0.010980659265919485,6565
339.0,0.0,449.5,0.0,0.010382095711434827,6666
339.0,0.0,449.5,0.0,0.010940874410369023,6767
339.0,0.0,450.0,0.0,0.010046061896027454,6868
339.0,0.0,450.0,0.0,0.010361049250505945,6969
339.0,0.0,450.0,0.0,0.010358237283359665,7070
339.0,0.0,450.0,0.0,0.01078907788574401,7171
339.0,0.0,450.0,0.0,0.009812375696578833,7272
339.0,0.0,450.0,0.0,0.010438644239623648,7373
339.0,0.0,449.5,0.0,0.01025462916379076,7474
339.0,0.0,449.5,0.0,0.010175796619865419,7575
339.0,0.0,449.5,0.0,0.009542959192445005,7676
339.0,0.0,450.0,0.0,0.009570081091236958,7777
339.0,0.0,450.0,0.0,0.011712957404111277,7878
339.0,0.0,449.5,0.0,0.009252068771067823,7979
339.0,0.0,449.5,0.0,0.009761271200668395,8080
339.0,0.0,449.5,0.0,0.0097987203406963,8181
339.0,0.0,450.0,0.0,0.01024209399071365,8282
339.0,0.0,449.5,0.0,0.009667452424764638,8383
339.0,0.0,449.5,0.0,0.009299603940937484,8484
339.0,0.0,450.0,0.0,0.009641344783514137,8585
339.0,0.0,450.0,0.0,0.00942568698584443,8686
339.0,0.0,450.0,0.0,0.009716347304845944,8787
339.0,0.0,450.0,0.0,0.009349644972509383,8888
339.0,0.0,450.0,0.0,0.009726563954984044,8989
339.0,0.0,449.5,0.0,0.009457636800926577,9090
339.0,0.0,450.0,0.0,0.009012107368521758,9191
339.0,0.0,450.0,0.0,0.009978298697214893,9292
339.0,0.0,450.0,0.0,0.008938689794538922,9393
339.0,0.0,449.5,0.0,0.009177469247306632,9494
339.0,0.0,450.0,0.0,0.009760007428208201,9595
339.0,0.0,450.0,0.0,0.009208539551548144,9696
