alpha,loss/actor,loss/alpha,loss/critic1,loss/critic2,timestep,eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std
0.9744302014112455,8.806495692670348,-0.0558407949281391,-1.1761169202327726,-1.117766154229642,1000,,,,
0.9551286440491691,23.64871225166318,-0.00736212610930664,0.8738936221599566,1.0639158744812052,2000,,,,
0.9635753530859951,36.50445292663577,0.011126616150489998,1.9472422785758927,2.106718642234798,3000,,,,
1.0012855401635175,48.028095844268826,0.0009318256557871891,1.8472400755882277,2.0194249839782743,4000,,,,
1.047659789085388,58.360676033020006,-0.02173282769371871,4.055123404979714,4.288289679527275,5000,,,,
1.1136123362779626,63.39177114105213,-0.027807852560188615,4.120505564212805,4.311099688053132,6000,,,,
1.150664917111398,73.44003485107413,-0.018200621245661734,3.853765651702881,3.9503207645416234,7000,,,,
1.191236267447473,84.09097739410413,-0.020537481985753444,4.394855924606317,4.478092824935931,8000,,,,
1.2095655243396761,95.34193815612792,0.0012668366066645876,4.623340250015252,4.629537250041967,9000,,,,
1.269008251428604,104.58637905883792,-0.048353320555295794,5.184579615116118,5.222148342132581,10000,,,,
1.310955166816708,114.8548743667603,0.010575360319809978,6.456789865970605,6.3966020288467265,11000,,,,
1.2817094821929949,124.837711341858,-0.011097273441031534,5.753326756954196,5.695610206127174,12000,,,,
1.3221009767055547,134.1715898818971,0.00015435020555741585,6.4009566183090145,6.347631907463075,13000,,,,
1.3411870629787486,143.41927519226027,-0.02999064869387069,6.512248909950267,6.486914289951327,14000,,,,
1.3602766419649137,152.21896133422842,0.004458165720337984,6.997718069076542,6.9779750833511445,15000,,,,
1.3807019393444075,160.39210844421405,-0.028034999136347355,7.346734230995173,7.301703946113581,16000,,,,
1.3807411304712274,168.8030787811281,-0.007784602353814985,7.407450392723082,7.370537286758407,17000,,,,
1.4204343630075493,176.34900393676782,-0.021758373835589716,8.506660894870748,8.419743140220632,18000,,,,
1.4496887078285223,183.8540139007567,-0.01699058256298307,9.22581124496461,9.129707730293273,19000,,,,
1.456956476807593,190.92060209655784,-0.007547568027861398,9.347211334228524,9.259751265525814,20000,,,,
1.4625678852796522,197.72492646789567,0.014948322436772302,9.937589226722713,9.86874053096773,21000,,,,
1.4547958849668492,203.78340980529765,-0.010047772824298577,9.738499100685111,9.691831254005459,22000,,,,
1.4689550431966807,209.69070874023427,-0.0032190842197742505,10.061468179702787,9.968432419300095,23000,,,,
1.4794128829240802,215.47882991027882,-0.018479759173933387,10.30086672878267,10.294764275550833,24000,,,,
1.505734168410301,221.28292262268053,-0.008039618454407874,10.737962833404506,10.726572025299065,25000,,,,
1.5063883409500136,226.76807228088362,0.010196246115490788,11.199109701156612,11.144775123596196,26000,,,,
1.5129079525470754,232.03746723937934,-0.01625748951639972,11.4908414001465,11.51179397010806,27000,,,,
1.5243874280452734,237.1053493499756,-0.006679063391406107,11.908951394081107,11.905913818359364,28000,,,,
1.5346233953237525,241.98929598999018,-0.0012728267358616148,12.471096752166744,12.474509892463693,29000,,,,
1.541532552599909,246.86552981567382,-0.007673248733393856,12.998770348548868,12.976734552383403,30000,,,,
1.5392772972583793,251.72404832458506,0.004593369820620863,13.312807004928615,13.317874805450435,31000,,,,
1.543074450254439,256.4799782104497,-0.012079905683640412,13.800056933403024,13.811036484718327,32000,,,,
1.5658115305900553,261.1589559326175,-0.02266848154272886,14.743881533622742,14.74828403759002,33000,,,,
1.5849883408546446,266.01334191894483,0.000169247682206331,16.1258041820526,16.16344872856137,34000,,,,
1.5883946207761774,270.6091441650385,-0.01654465936124324,17.05667561149594,17.081213073730485,35000,,,,
1.5980779739618305,275.29920989990273,0.004159549404866996,18.568224405288706,18.572812623024,36000,,,,
1.5882718590497988,279.5233247070319,0.0042246164735406325,19.707102561950705,19.74682577228545,37000,,,,
1.6010284868478772,283.628722076416,-0.013541381702758334,20.86336050510404,20.895294550895706,38000,,,,
1.615841762542724,287.72662747192345,-0.017408524680882675,22.759385052680983,22.750580421447726,39000,,,,
1.6434576194286372,292.0663833923341,-0.011683798186015329,24.85476515388486,24.967378986358597,40000,,,,
1.666968567132949,296.6222830505371,-0.023263407628517523,26.55480052757265,26.56191876697538,41000,,,,
1.672360387086867,301.3372067565919,0.0024674574523232944,28.1151668777466,28.068300847053514,42000,,,,
1.6777455111741997,305.8288976135257,-0.00918654235079883,29.26949011230467,29.250238306045546,43000,,,,
1.7004166173934947,310.7735110778806,-0.014770844965707542,31.36691891479492,31.409328067779512,44000,,,,
1.6962585363388063,315.19971649169884,0.008924165497533993,31.72838983821869,31.759808320999127,45000,,,,
1.703229995250701,319.63281823730546,-0.01859501052135604,32.234445571899414,32.17962402534488,46000,,,,
1.7103487193584443,324.101226989746,0.007602323221974068,32.80934053039546,32.760151428222585,47000,,,,
1.7169961007833479,328.2935040588377,-0.011217399968765678,32.534460510253915,32.56256668090817,48000,,,,
1.7257746428251275,332.6370688171387,-0.001054328691679982,33.954249856948806,33.89605471420286,49000,,,,
1.7283672528266925,336.70839205932566,-0.0007293511657044463,33.8790823669433,33.87780057144163,50000,40.0,0.0,0.14,0.34698703145794946
