alpha,loss/actor,loss/alpha,loss/critic1,loss/critic2,rollout_info/num_transitions,rollout_info/reward_mean,timestep,eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std
0.47359587338566783,-215.82812133789048,0.09190527395531554,227.5053868331913,227.4300489196778,250000.0,0.1399281658108627,62000,,,,
0.4790441137850291,-221.85083033752434,-0.04378770912066091,252.8813670654297,252.48208561706525,250000.0,0.12810294317067575,63000,,,,
0.4700849848091605,-225.52976661682138,-0.047944539280608246,275.6428236694334,275.7760950164801,250000.0,0.13419801259429653,64000,,,,
0.4575175126492976,-226.6260787048339,-0.05042299302294863,303.65178334808365,303.35773135376013,250000.0,0.13346592663905926,65000,,,,
0.4583933531939988,-225.55781802368173,0.005850297315046178,332.121893676757,331.5934631500232,250000.0,0.13728476456823938,66000,,,,
0.44933789041638267,-222.92489241027778,-0.05339399056509108,359.7470296478263,359.29829170227134,250000.0,0.1270886462771453,67000,,,,
0.45036130866408364,-220.79860246276874,-0.028161706336773888,382.9348435058595,382.1850769042974,250000.0,0.12705710343191443,68000,,,,
0.4459437609016894,-220.08846012878422,-0.01989700477384029,395.3698325958245,394.85358866882336,250000.0,0.1285586357939255,69000,,,,
0.4430671159327024,-220.09170132446286,-0.03395458763651557,401.84773313903804,401.27586703491284,250000.0,0.12721545966485756,70000,,,,
0.43641082042455664,-222.05907240295397,0.03152976214047512,393.2075998382565,392.4625963745123,250000.0,0.1306407659593261,71000,,,,
0.4433937358856206,-227.5418587646485,-0.00950796268973501,398.09126631164514,397.36771194458044,250000.0,0.12360125368578648,72000,,,,
0.44099669057130786,-235.23029042053219,-0.014451331365853559,386.5548456115713,385.97458189392063,250000.0,0.13446356316469654,73000,,,,
0.4471545603275297,-244.43616577148447,0.06207415324077016,401.68816021728475,400.31316323852576,250000.0,0.12845758883045175,74000,,,,
0.4489960808157922,-254.16043792724577,-0.012572863710112875,369.2429073486324,368.52394369506845,250000.0,0.13101300845803662,75000,,,,
0.45637632831931146,-263.52054794311414,0.0672528343573215,356.7986890716555,355.53078202819927,250000.0,0.13481114507905717,76000,,,,
0.45107468569278764,-268.4049780273442,-0.1343661974817517,342.49747926330474,341.46586552429187,250000.0,0.13222467579192235,77000,,,,
0.4308516746461397,-270.693861755371,-0.08420856930315458,331.541848617554,330.4138853759764,250000.0,0.13522837674470858,78000,,,,
0.4220609903633589,-271.94575500488344,-0.06649728149734457,316.2031243515015,315.12583537292414,250000.0,0.12509405492004355,79000,,,,
0.41335153624415366,-272.91189312744194,-0.035299664780497536,285.62951640319744,284.5519672851553,250000.0,0.12742123902560676,80000,,,,
0.41458870625495947,-272.5534467163088,0.004277298409491743,268.149207557678,267.15575767517123,250000.0,0.13026217228310447,81000,,,,
0.4125191679596896,-271.07685531616136,-0.024332675388082804,255.14430274200456,254.30436302948019,250000.0,0.13705315812749314,82000,,,,
0.40677690547704703,-267.6756450805663,-0.042195375083014484,251.38569038391134,250.73938810730004,250000.0,0.13257516816125473,83000,,,,
0.3994878860414021,-263.1345490264896,-0.10233283278904834,224.87215382385313,223.6612140731812,250000.0,0.13398604899754166,84000,,,,
0.38311621153354675,-258.1175612945558,-0.0817854585982859,219.90815618133564,218.61817782592743,250000.0,0.13751185568081736,85000,,,,
0.372138668268919,-252.42326336669905,-0.13382856907509266,202.06303702545148,201.45208235168468,250000.0,0.13814257982996525,86000,,,,
0.35219383329153053,-245.29306393432626,-0.17013217214122395,190.16559445190427,189.50628034973175,250000.0,0.1382386596632452,87000,,,,
0.34534632894396755,-237.6774499969484,-0.07604232466407132,171.0848136749263,170.60640967559792,250000.0,0.1424117391201965,88000,,,,
0.3360635450482365,-229.81960887145982,-0.03425193794071675,162.85231272125282,162.47556540298427,250000.0,0.13669329510025074,89000,,,,
0.3321487979590886,-221.31331527709935,-0.07826408452354373,155.66802901840236,154.7510928688049,250000.0,0.13932986757448682,90000,,,,
0.32723161426186587,-212.2065849304195,-0.05958611197397115,146.21056963348371,145.5020408935549,250000.0,0.13599315050615826,91000,,,,
0.319297015845775,-201.94075025939918,0.018998671105131565,145.24900385284442,144.43365250015285,250000.0,0.13808169296516237,92000,,,,
0.3237741918861872,-190.03974691772473,0.009539615884423267,135.67104377746605,134.88110836791978,250000.0,0.13789934208102994,93000,,,,
0.32537179231643704,-176.8371321105952,-0.028694819942116753,131.2725861091613,130.27421704483004,250000.0,0.14062998873062335,94000,,,,
0.309637980520725,-162.27293275451666,-0.27455403777398185,114.9010155220033,114.07680635833745,250000.0,0.14052443813444065,95000,,,,
0.29357185068726593,-145.95895051574732,-0.10491229338943966,110.99724310684196,110.52730558013921,250000.0,0.14105730002575534,96000,,,,
0.2871358632147318,-127.75677814483622,-0.1128121470082551,106.58483731079123,105.89854037475585,250000.0,0.14397531561070942,97000,,,,
0.2726011474728577,-107.4353906326294,-0.25218111122772086,99.77790322875988,99.49851113128675,250000.0,0.14527665880133203,98000,,,,
0.2582559243142616,-84.9970205535887,-0.2077158846445379,92.26728433990473,91.9127564849854,250000.0,0.1444207051856627,99000,,,,
0.24538534243404853,-61.60124097061172,-0.2161647755913435,87.6015624656676,87.04246438217173,250000.0,0.14443779660249684,100000,40.0,0.0,0.0,0.0
