eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss,timestep
1000.0,0.0,4.655927286091288,5.409542248395348,0.24563710514918827,7813
1000.0,0.0,3.629976141504675,4.054704696992314,0.07428328870189768,15626
1000.0,0.0,6.362783568159816,6.562219721503867,0.05607473064997372,23439
1000.0,0.0,4.631657416603892,5.124325341863349,0.049698457145212406,31252
1000.0,0.0,17.785280770216872,13.089419129160607,0.0470739538082465,39065
1000.0,0.0,2.461613683682811,3.7859742253196917,0.04536590137948439,46878
1000.0,0.0,10.846790145097287,12.727154787000783,0.04426790509002496,54691
1000.0,0.0,7.0045310055303025,6.0459141237574885,0.04317078926861213,62504
1000.0,0.0,5.8668146112494,6.8800133955298115,0.042777451117850106,70317
1000.0,0.0,2.5217532701981167,3.7541543386818086,0.042041812312111834,78130
1000.0,0.0,21.80962941179271,17.711427861225996,0.04162972134608494,85943
1000.0,0.0,4.850638605830878,6.931710213050274,0.041120394828811566,93756
1000.0,0.0,6.850015764998783,8.395152936099718,0.04078622097567898,101569
1000.0,0.0,41.733443193664,21.012824523203463,0.040494485907366325,109382
1000.0,0.0,3.29643840166316,4.106323490123418,0.04021298482849135,117195
1000.0,0.0,9.70780101580054,10.82966861490775,0.039947298981090104,125008
1000.0,0.0,4.552214743641162,7.997979322949942,0.03993208566460023,132821
1000.0,0.0,6.07418634736987,7.158038424428777,0.03960936753281713,140634
1000.0,0.0,6.057581594234428,7.289003969826158,0.03926045189206406,148447
1000.0,0.0,7.360858266137157,14.975781665820717,0.039085494369148106,156260
1000.0,0.0,26.379625411300406,22.292586831488414,0.038984143545067455,164073
1000.0,0.0,16.647490649766354,19.379673915417133,0.03897959623892494,171886
1000.0,0.0,20.048995831761847,20.441442707163066,0.038586730916807976,179699
1000.0,0.0,19.581778346479872,20.66372711261282,0.0385552297097042,187512
1000.0,0.0,6.667458193981843,7.8553880207092,0.038438700074199986,195325
1000.0,0.0,17.621314632245515,20.95078664123872,0.038222594005715274,203138
1000.0,0.0,2.7282493181445844,2.798278958888829,0.03810114987598909,210951
1000.0,0.0,35.13310347231439,19.849181856679625,0.038075652532541734,218764
1000.0,0.0,27.017527330787022,25.814948306260906,0.03802708459859012,226577
1000.0,0.0,59.177481977325364,24.72120564668399,0.03785458448203839,234390
1000.0,0.0,10.237121283554048,14.349343964588227,0.03787722597684213,242203
1000.0,0.0,14.737242526542246,16.77489593318796,0.03773210919548559,250016
1000.0,0.0,7.579991267611301,12.522449549188321,0.037570477411213894,257829
1000.0,0.0,29.790805418599533,20.827044744419883,0.0375183967006381,265642
1000.0,0.0,31.938807457718134,25.138569065993803,0.03742958777774243,273455
1000.0,0.0,6.95148018927583,4.83869957923282,0.03742370477312616,281268
1000.0,0.0,10.01552244851262,14.87188187224932,0.037251855618274404,289081
1000.0,0.0,24.45424719311817,28.127127885064322,0.03738988921333309,296894
1000.0,0.0,56.370165162679555,36.149450905103905,0.03718717629489262,304707
1000.0,0.0,36.942358926429655,23.49251237008712,0.037019133703700045,312520
1000.0,0.0,12.803309031764185,20.726900811623352,0.037082657983730644,320333
1000.0,0.0,69.02635206653464,22.230834700991664,0.03705309391637769,328146
1000.0,0.0,54.23206578178503,5.115462198407632,0.0369572513771948,335959
1000.0,0.0,11.164850599904046,18.811879453924384,0.03693733449572845,343772
1000.0,0.0,6.007727347522849,7.414591995913485,0.03693033966885323,351585
1000.0,0.0,63.75397769995237,24.414871945494593,0.036842336919424075,359398
1000.0,0.0,15.402293015555161,17.746094857111544,0.0367870762039242,367211
1000.0,0.0,29.25004138712967,30.05010067554339,0.03673998748748422,375024
1000.0,0.0,5.773892041610066,10.62829676842101,0.03673354936597946,382837
1000.0,0.0,66.45112984160376,10.802144950951611,0.03673438845984552,390650
1000.0,0.0,45.49645053792394,3.931534605130476,0.036581153785777656,398463
1000.0,0.0,66.22658855187912,24.925410995081297,0.03657799986193841,406276
1000.0,0.0,52.871330023811765,33.46811881662964,0.03652307986197531,414089
1000.0,0.0,64.73153242077967,23.060805207223503,0.03659942245896925,421902
1000.0,0.0,34.28970957975891,27.25865465257844,0.03650362732819374,429715
1000.0,0.0,63.39914442342381,14.154386109066131,0.0364033394336651,437528
1000.0,0.0,53.48665849428301,36.55776657578389,0.03639813063697923,445341
1000.0,0.0,22.95866067333466,18.416932556373055,0.036448562116291286,453154
1000.0,0.0,23.78901445540004,26.167534388836618,0.036342315406558745,460967
1000.0,0.0,77.83309722495918,19.675902756705202,0.036323539578458984,468780
1000.0,0.0,51.0918207231738,24.90958608823223,0.03624346401815627,476593
1000.0,0.0,76.45335555081985,6.660080584724436,0.03628143945723909,484406
1000.0,0.0,37.10316390232566,31.753597274020013,0.036312804569660864,492219
1000.0,0.0,31.684781741317014,24.177209844146443,0.03618151628879939,500032
1000.0,0.0,62.90070724574001,30.398015643346977,0.03615657180313117,507845
1000.0,0.0,72.32124834426939,12.251855678104219,0.03614204596600785,515658
1000.0,0.0,22.869279068039987,22.057866901127614,0.03613599409936542,523471
1000.0,0.0,46.60923000412935,25.105567231479416,0.03608568708613669,531284
1000.0,0.0,72.46841487550103,13.7743662003671,0.03609711404054906,539097
1000.0,0.0,82.89982347747005,6.159259300682958,0.03599647578945299,546910
1000.0,0.0,47.856891456573706,35.92607641486164,0.03606309084624372,554723
1000.0,0.0,56.855560151912286,33.292738033131045,0.035935711737593225,562536
1000.0,0.0,47.443311275689226,26.58707209429057,0.03592603943877745,570349
1000.0,0.0,75.49690494557326,25.307644313953265,0.0359803197470812,578162
1000.0,0.0,53.08055959237413,24.312486897877818,0.03591605974248056,585975
1000.0,0.0,68.4011319894203,28.567810170301982,0.035907652340166414,593788
1000.0,0.0,77.61966739275043,27.307497121700948,0.0358784386591809,601601
1000.0,0.0,28.362617233501307,27.76568046235901,0.035855929391918964,609414
1000.0,0.0,52.26674079871454,28.027529096848834,0.035850701187534015,617227
1000.0,0.0,70.96139304509599,19.511991850884193,0.03578924776266974,625040
1000.0,0.0,48.34188322841671,15.17174686822802,0.035758977579962575,632853
1000.0,0.0,16.10564306453438,17.8374461080187,0.03572099826515729,640666
1000.0,0.0,56.91675919423203,9.249153591042816,0.03571129477317412,648479
1000.0,0.0,69.05847212548926,20.547496359781142,0.035679273530945806,656292
1000.0,0.0,4.468491225199517,5.986827462355518,0.035700365084461894,664105
1000.0,0.0,14.394675821685246,22.35614839273588,0.03558736916526117,671918
1000.0,0.0,43.77005494675263,16.835679306777685,0.035592694421492176,679731
1000.0,0.0,64.41619299121429,25.13384723164639,0.03563753975171241,687544
1000.0,0.0,20.978831145329,22.975420130042455,0.035666002219541394,695357
1000.0,0.0,78.67729153503872,23.396114449699674,0.03559666920658828,703170
1000.0,0.0,44.99615856522626,28.953563639485676,0.03560323787632117,710983
1000.0,0.0,85.4824306277759,7.200374891139866,0.035553581103621355,718796
1000.0,0.0,61.14403785563305,22.165177934578523,0.03554657582824434,726609
1000.0,0.0,54.508370909672855,5.362698412142555,0.035555107148074916,734422
1000.0,0.0,55.74462827021536,20.0241193357746,0.03551568509599584,742235
1000.0,0.0,84.00115547249507,7.651123027257261,0.03546083691360296,750048
1000.0,0.0,80.117639032205,7.105870036975169,0.035441874330354346,757861
1000.0,0.0,76.86434483401891,6.165546246442123,0.035474374250929634,765674
1000.0,0.0,76.44346436801942,7.601291582352694,0.03541301306407202,773487
1000.0,0.0,64.82109630596933,34.86768551759481,0.035465439257298004,781300
1000.0,0.0,49.640172313317784,35.2573102421448,0.03547358165977755,789113
1000.0,0.0,67.20193040730899,13.83480665168987,0.03544001601818543,796926
1000.0,0.0,46.63694829901914,30.193211240077144,0.03536633347967731,804739
1000.0,0.0,71.03642457339757,5.528286605371816,0.03541248039428641,812552
1000.0,0.0,3.1608288472141712,4.487563314842843,0.035492429041534976,820365
1000.0,0.0,61.78445740255081,11.841025072967316,0.035344181831463165,828178
1000.0,0.0,50.60672806908427,25.76270012581422,0.03533341867247714,835991
1000.0,0.0,72.43815264988987,8.501975029261438,0.03523192263526489,843804
1000.0,0.0,58.686745837788756,36.098618717682186,0.035257728377963454,851617
1000.0,0.0,61.50563714223792,28.057388466205996,0.03538065335445002,859430
1000.0,0.0,7.865654486950844,11.277351737278332,0.0351895218698143,867243
1000.0,0.0,72.50252749671985,25.047683118511216,0.035247324774813696,875056
1000.0,0.0,46.69588948011859,3.079249795264674,0.035248472355187174,882869
1000.0,0.0,85.96800280457359,4.978059416524765,0.035300950790924136,890682
1000.0,0.0,74.8051918156806,26.428991131365486,0.03526194946182201,898495
1000.0,0.0,16.947206846279304,20.513828164716696,0.035183388240846124,906308
1000.0,0.0,65.15361095559389,30.90608394398483,0.035297298233188085,914121
1000.0,0.0,68.17340100924216,26.892804675560562,0.035102408863036665,921934
1000.0,0.0,81.13813722064319,28.549899433430316,0.035166322164124374,929747
1000.0,0.0,38.00679575295679,38.235129376725006,0.03512303415258197,937560
1000.0,0.0,78.45057042247282,12.048124319998422,0.035121099620486984,945373
1000.0,0.0,80.05524297694538,15.660690038455549,0.03515653432075463,953186
1000.0,0.0,70.55744162168688,29.261788122713384,0.03510519610945565,960999
1000.0,0.0,3.8753380838557554,3.9032889105905513,0.03504081366543894,968812
1000.0,0.0,57.294801112940405,24.557785426032293,0.03503738401719227,976625
