epoch,eval/episode_reward,loss,timestep
0,386.5,1.150368094444275,0
1,513.0,14.516810417175293,1
2,513.0,12.437137603759766,2
3,513.0,3.413562774658203,3
4,513.0,2.319335460662842,4
5,513.0,4.607823371887207,5
6,513.0,74.21389770507812,6
7,513.0,1.1499444246292114,7
8,513.0,1.072382926940918,8
9,513.0,2.560596227645874,9
10,388.0,1.855802297592163,10
11,388.0,1.4040439128875732,11
12,392.0,9.59025764465332,12
13,513.0,1.3831844329833984,13
14,513.0,0.7323883771896362,14
15,513.0,47.518497467041016,15
16,513.0,0.440440833568573,16
17,513.0,6.473822116851807,17
18,513.0,0.4636167287826538,18
19,513.0,0.3340719938278198,19
20,513.0,123.31300354003906,20
21,513.0,91.54218292236328,21
22,388.0,13.010160446166992,22
23,387.5,6.379701614379883,23
24,387.5,2.9088196754455566,24
25,387.5,83.96521759033203,25
26,387.5,5.7369384765625,26
27,387.5,56.09679412841797,27
28,388.0,7.897458553314209,28
29,390.0,5.4654412269592285,29
30,513.0,52.23980712890625,30
31,513.0,32.06778335571289,31
32,513.0,1.584267497062683,32
33,513.0,0.6399223804473877,33
34,513.0,118.81600952148438,34
35,513.0,2.566235065460205,35
36,513.0,30.59429168701172,36
37,513.0,40.68444061279297,37
38,513.0,1.6883080005645752,38
39,513.0,1.5521395206451416,39
40,513.0,58.7601203918457,40
41,513.0,112.98445129394531,41
42,513.0,42.22428894042969,42
43,395.5,29.365447998046875,43
44,388.0,65.8579330444336,44
45,388.5,11.546974182128906,45
46,387.5,4.316435813903809,46
47,388.5,8.590192794799805,47
48,388.5,12.734831809997559,48
49,388.5,15.419130325317383,49
50,390.0,3.912093162536621,50
51,513.0,2.8819804191589355,51
52,513.0,7.665379524230957,52
53,513.0,3.9558815956115723,53
54,513.0,3.4468154907226562,54
55,513.0,4.154579162597656,55
56,513.0,39.31743240356445,56
57,513.0,82.50668334960938,57
58,513.0,52.551204681396484,58
59,513.0,95.19850158691406,59
60,513.0,67.49386596679688,60
61,513.0,81.56109619140625,61
62,513.0,59.105316162109375,62
63,391.5,46.903648376464844,63
64,388.0,28.66105842590332,64
65,388.0,20.279497146606445,65
66,387.5,14.330543518066406,66
67,387.5,11.14118766784668,67
68,387.5,12.326447486877441,68
69,387.5,14.261492729187012,69
70,388.5,18.274627685546875,70
71,388.5,11.60623550415039,71
72,390.0,5.553411483764648,72
73,513.0,6.385928153991699,73
74,513.0,7.81736946105957,74
75,513.0,7.69860315322876,75
76,513.0,5.988271713256836,76
77,513.0,35.04079818725586,77
78,513.0,11.831686019897461,78
79,513.0,15.036775588989258,79
80,513.0,138.05979919433594,80
81,513.0,239.4797821044922,81
82,513.0,113.04130554199219,82
83,513.0,92.1580810546875,83
84,513.0,71.167236328125,84
85,407.5,56.31451416015625,85
86,391.5,18.976058959960938,86
87,389.5,61.559547424316406,87
88,389.5,8.23242473602295,88
89,389.5,18.380237579345703,89
90,389.5,175.24835205078125,90
91,389.5,21.795272827148438,91
92,390.0,40.00846862792969,92
93,393.5,55.63694381713867,93
94,513.0,27.305837631225586,94
95,513.0,18.765005111694336,95
96,513.0,0.8389459252357483,96
97,513.0,7.050014019012451,97
98,513.0,12.61756706237793,98
99,513.0,12.248835563659668,99
100,513.0,200.91465759277344,100
101,513.0,49.549560546875,101
102,513.0,152.3148956298828,102
103,513.0,31.430578231811523,103
104,513.0,25.561107635498047,104
105,513.0,103.99041748046875,105
106,513.0,95.98875427246094,106
107,513.0,34.83343505859375,107
108,513.0,67.90776062011719,108
109,513.0,66.78129577636719,109
110,513.0,38.54267883300781,110
111,513.0,27.848684310913086,111
112,513.0,175.78305053710938,112
113,513.0,22.29871940612793,113
114,513.0,190.12564086914062,114
115,513.0,102.72362518310547,115
116,513.0,42.36737823486328,116
117,513.0,124.16757202148438,117
118,513.0,30.365510940551758,118
119,513.0,50.60474395751953,119
120,513.0,315.70416259765625,120
121,513.0,72.83222961425781,121
122,513.0,85.1359634399414,122
