eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std,loss,timestep
1000.0,0.0,49.0,0.0,1.33157088359197,6
1000.0,0.0,49.0,0.0,1.0126888751983643,12
1000.0,0.0,49.5,0.0,0.7591328819592794,18
1000.0,0.0,49.5,0.0,0.5759969453016918,24
1000.0,0.0,49.5,0.0,0.4664840598901113,30
1000.0,0.0,49.5,0.0,0.33330927789211273,36
1000.0,0.0,49.5,0.0,0.2733003993829091,42
1000.0,0.0,65.5,0.0,0.21393139908711115,48
1000.0,0.0,65.5,0.0,0.17940515528122586,54
1000.0,0.0,65.5,0.0,0.14465191960334778,60
1000.0,0.0,65.5,0.0,0.11587125062942505,66
1000.0,0.0,65.5,0.0,0.09991863494118056,72
1000.0,0.0,65.5,0.0,0.09234847749272981,78
1000.0,0.0,65.5,0.0,0.07779474804798762,84
1000.0,0.0,65.5,0.0,0.07198880240321161,90
1000.0,0.0,65.5,0.0,0.07268497472008069,96
1000.0,0.0,65.5,0.0,0.066126748919487,102
1000.0,0.0,65.5,0.0,0.06315303283433119,108
1000.0,0.0,65.5,0.0,0.06446804789205392,114
1000.0,0.0,65.5,0.0,0.05712811152140299,120
1000.0,0.0,65.5,0.0,0.055878479654590286,126
1000.0,0.0,65.5,0.0,0.05809729794661204,132
1000.0,0.0,65.5,0.0,0.05623274855315685,138
1000.0,0.0,65.5,0.0,0.05368235148489475,144
1000.0,0.0,65.5,0.0,0.054621498410900436,150
1000.0,0.0,65.5,0.0,0.0530156884342432,156
1000.0,0.0,65.5,0.0,0.05275428853929043,162
1000.0,0.0,65.5,0.0,0.05315645349522432,168
1000.0,0.0,65.5,0.0,0.05427972289423148,174
1000.0,0.0,65.5,0.0,0.05383013623456161,180
