eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std,loss,timestep
483.0,0.0,602.5,0.0,24.986887201224224,101
483.0,0.0,641.5,0.0,0.961208708215469,202
483.0,0.0,641.5,0.0,0.3728014289742648,303
483.0,0.0,641.5,0.0,0.19835826171801815,404
483.0,0.0,641.5,0.0,0.140412946074906,505
483.0,0.0,641.5,0.0,0.11101374524359658,606
483.0,0.0,641.5,0.0,0.09211928825272196,707
483.0,0.0,641.5,0.0,0.07727172137191975,808
483.0,0.0,641.5,0.0,0.06582828205410794,909
483.0,0.0,641.5,0.0,0.05600559973333141,1010
483.0,0.0,641.5,0.0,0.04736627088767469,1111
483.0,0.0,641.5,0.0,0.04042637174819954,1212
483.0,0.0,641.5,0.0,0.03456734321863934,1313
483.0,0.0,641.5,0.0,0.029986412218301613,1414
483.0,0.0,641.5,0.0,0.026342229954529516,1515
483.0,0.0,641.5,0.0,0.023682326244393197,1616
483.0,0.0,641.5,0.0,0.021641508012198576,1717
483.0,0.0,641.5,0.0,0.02031307695156868,1818
483.0,0.0,641.5,0.0,0.019239175529910783,1919
483.0,0.0,641.5,0.0,0.018489097789077473,2020
483.0,0.0,641.5,0.0,0.0180174099226104,2121
483.0,0.0,641.5,0.0,0.017678206371567622,2222
483.0,0.0,641.5,0.0,0.017623740976842335,2323
483.0,0.0,641.5,0.0,0.017290430945703893,2424
483.0,0.0,641.5,0.0,0.017083163483824472,2525
483.0,0.0,641.5,0.0,0.017145826250757317,2626
483.0,0.0,641.5,0.0,0.01714733666233201,2727
483.0,0.0,641.5,0.0,0.017014078067449645,2828
483.0,0.0,641.5,0.0,0.016999681655428197,2929
483.0,0.0,641.5,0.0,0.016863096984896336,3030
483.0,0.0,639.5,0.0,0.01680705513768266,3131
483.0,0.0,641.5,0.0,0.017216750226988646,3232
483.0,0.0,641.5,0.0,0.016729868404419715,3333
483.0,0.0,641.5,0.0,0.01659595674032918,3434
483.0,0.0,641.5,0.0,0.016473263585110098,3535
483.0,0.0,640.5,0.0,0.016539587915902685,3636
483.0,0.0,641.5,0.0,0.016718308754855457,3737
483.0,0.0,641.5,0.0,0.016223212381326915,3838
483.0,0.0,641.5,0.0,0.01625848057135791,3939
483.0,0.0,641.5,0.0,0.016258224254787543,4040
483.0,0.0,641.5,0.0,0.016012067839706164,4141
483.0,0.0,641.5,0.0,0.0159202592428958,4242
483.0,0.0,641.5,0.0,0.015954596414645715,4343
483.0,0.0,640.5,0.0,0.01575506452729206,4444
483.0,0.0,641.5,0.0,0.016062482822649545,4545
483.0,0.0,641.5,0.0,0.015560865024160037,4646
483.0,0.0,641.5,0.0,0.015619249534931526,4747
483.0,0.0,641.5,0.0,0.01543086204714704,4848
483.0,0.0,642.0,0.0,0.015196572362196327,4949
483.0,0.0,641.5,0.0,0.01617690233864111,5050
483.0,0.0,641.5,0.0,0.01536068382055157,5151
483.0,0.0,641.5,0.0,0.015832062229735423,5252
483.0,0.0,641.5,0.0,0.0163526658226948,5353
483.0,0.0,641.5,0.0,0.015209088125035613,5454
483.0,0.0,641.5,0.0,0.015723903912423867,5555
483.0,0.0,641.5,0.0,0.0158955450769108,5656
483.0,0.0,641.5,0.0,0.014624717368716648,5757
483.0,0.0,641.5,0.0,0.016301619705034076,5858
483.0,0.0,641.5,0.0,0.01508324672606321,5959
483.0,0.0,642.0,0.0,0.014752506831716193,6060
483.0,0.0,641.5,0.0,0.014611344526309784,6161
483.0,0.0,641.5,0.0,0.014344099779972936,6262
483.0,0.0,641.5,0.0,0.013867486259060922,6363
483.0,0.0,641.5,0.0,0.014414329395288292,6464
483.0,0.0,641.5,0.0,0.014422955415626573,6565
483.0,0.0,642.0,0.0,0.014244999109518408,6666
483.0,0.0,641.5,0.0,0.013307455696608166,6767
483.0,0.0,641.5,0.0,0.013090556284578714,6868
483.0,0.0,640.5,0.0,0.01397826548407574,6969
483.0,0.0,641.5,0.0,0.012773804816113097,7070
483.0,0.0,641.5,0.0,0.01398713477324732,7171
483.0,0.0,641.5,0.0,0.012489807607587604,7272
483.0,0.0,641.5,0.0,0.012691995765239298,7373
483.0,0.0,639.5,0.0,0.01301922136456659,7474
483.0,0.0,641.5,0.0,0.012731969407252457,7575
483.0,0.0,641.5,0.0,0.011051612592643438,7676
483.0,0.0,641.5,0.0,0.01121489792638043,7777
483.0,0.0,641.5,0.0,0.012174006662156326,7878
483.0,0.0,641.5,0.0,0.012312605248598181,7979
483.0,0.0,639.5,0.0,0.010934572491684176,8080
483.0,0.0,641.5,0.0,0.012941484643828747,8181
483.0,0.0,642.0,0.0,0.01075214888015301,8282
483.0,0.0,641.5,0.0,0.011342896065573288,8383
483.0,0.0,640.5,0.0,0.01043908357030094,8484
483.0,0.0,641.5,0.0,0.014751022773804056,8585
483.0,0.0,641.5,0.0,0.009632956706872666,8686
483.0,0.0,642.0,0.0,0.009584886192500888,8787
483.0,0.0,641.5,0.0,0.010677116996802323,8888
483.0,0.0,641.5,0.0,0.011280469596385958,8989
483.0,0.0,641.5,0.0,0.010519566742869298,9090
483.0,0.0,641.5,0.0,0.010851296448692826,9191
483.0,0.0,641.5,0.0,0.00982312474740983,9292
483.0,0.0,641.5,0.0,0.01093614549090219,9393
483.0,0.0,641.5,0.0,0.010820845529289528,9494
483.0,0.0,641.5,0.0,0.010582490704289755,9595
483.0,0.0,641.5,0.0,0.009915686927108779,9696
483.0,0.0,641.5,0.0,0.010444911508037167,9797
483.0,0.0,641.5,0.0,0.010222532758765881,9898
483.0,0.0,641.5,0.0,0.010074795107357202,9999
483.0,0.0,641.5,0.0,0.010844919775234592,10100
483.0,0.0,641.5,0.0,0.010922797153344248,10201
483.0,0.0,641.5,0.0,0.010171367736109126,10302
483.0,0.0,641.5,0.0,0.009603989416604295,10403
483.0,0.0,642.0,0.0,0.009709594213394538,10504
483.0,0.0,641.5,0.0,0.009774355363045446,10605
483.0,0.0,641.5,0.0,0.009735701015532606,10706
483.0,0.0,642.0,0.0,0.010542030851956055,10807
483.0,0.0,641.5,0.0,0.009128309906192938,10908
483.0,0.0,641.5,0.0,0.011350888662077122,11009
483.0,0.0,642.0,0.0,0.009140075059921137,11110
483.0,0.0,642.0,0.0,0.009107757064670615,11211
483.0,0.0,641.5,0.0,0.010230970711880685,11312
483.0,0.0,641.5,0.0,0.009954781520484688,11413
483.0,0.0,641.5,0.0,0.009720525604045701,11514
483.0,0.0,642.0,0.0,0.009021361515221026,11615
483.0,0.0,642.0,0.0,0.009997076165890054,11716
483.0,0.0,642.0,0.0,0.009374042230630568,11817
483.0,0.0,642.0,0.0,0.009158180419143552,11918
483.0,0.0,642.0,0.0,0.009656722477572679,12019
483.0,0.0,642.0,0.0,0.00984408316665818,12120
483.0,0.0,642.0,0.0,0.009124596349636808,12221
483.0,0.0,641.5,0.0,0.009898481503276536,12322
483.0,0.0,642.0,0.0,0.009148238457296749,12423
483.0,0.0,641.5,0.0,0.009376640781981527,12524
483.0,0.0,641.5,0.0,0.009239570150096516,12625
483.0,0.0,640.5,0.0,0.009990549300529871,12726
483.0,0.0,641.5,0.0,0.014453067725505862,12827
483.0,0.0,642.0,0.0,0.008289804843503359,12928
483.0,0.0,642.0,0.0,0.00839093965847082,13029
483.0,0.0,642.0,0.0,0.008257031452261136,13130
483.0,0.0,642.0,0.0,0.00848251903466511,13231
483.0,0.0,642.0,0.0,0.00894152241214962,13332
483.0,0.0,641.5,0.0,0.00936791731164524,13433
483.0,0.0,642.0,0.0,0.008876662047252536,13534
483.0,0.0,641.5,0.0,0.009056548251410819,13635
483.0,0.0,642.0,0.0,0.009550201826461472,13736
483.0,0.0,641.5,0.0,0.009477265091557606,13837
483.0,0.0,641.5,0.0,0.008861361195951115,13938
483.0,0.0,641.5,0.0,0.010360876951219122,14039
483.0,0.0,641.5,0.0,0.008911695022431046,14140
483.0,0.0,641.5,0.0,0.008820834173129335,14241
483.0,0.0,641.5,0.0,0.008730777859743128,14342
483.0,0.0,642.0,0.0,0.008982687612239372,14443
483.0,0.0,642.0,0.0,0.009092561693142842,14544
483.0,0.0,641.5,0.0,0.008499493919276074,14645
483.0,0.0,641.5,0.0,0.009417169895668579,14746
483.0,0.0,641.5,0.0,0.008440455569341634,14847
483.0,0.0,641.5,0.0,0.009159245452207362,14948
483.0,0.0,642.0,0.0,0.008789493280490583,15049
483.0,0.0,642.0,0.0,0.008628533383149029,15150
483.0,0.0,641.5,0.0,0.008636536533105197,15251
483.0,0.0,641.5,0.0,0.00967783395127199,15352
483.0,0.0,641.5,0.0,0.00829698887911837,15453
483.0,0.0,641.5,0.0,0.008569118230244014,15554
483.0,0.0,642.0,0.0,0.008720799028818121,15655
483.0,0.0,642.0,0.0,0.00860128346438714,15756
483.0,0.0,642.0,0.0,0.009218280544818035,15857
483.0,0.0,641.5,0.0,0.008613829482531206,15958
483.0,0.0,641.5,0.0,0.008730338978590357,16059
483.0,0.0,642.0,0.0,0.008599364945646556,16160
483.0,0.0,641.5,0.0,0.009447079151868817,16261
483.0,0.0,641.5,0.0,0.009649228134035768,16362
483.0,0.0,641.5,0.0,0.008041883210218191,16463
483.0,0.0,641.5,0.0,0.008235205974577385,16564
483.0,0.0,641.5,0.0,0.008375429993237149,16665
483.0,0.0,641.5,0.0,0.008544729058953492,16766
483.0,0.0,642.0,0.0,0.010014493308850736,16867
483.0,0.0,641.5,0.0,0.008022752593935341,16968
483.0,0.0,642.0,0.0,0.008211381384171549,17069
483.0,0.0,641.5,0.0,0.00840457684664738,17170
483.0,0.0,641.5,0.0,0.008720119220969996,17271
483.0,0.0,641.5,0.0,0.00919888777045145,17372
483.0,0.0,641.5,0.0,0.008040272921213126,17473
483.0,0.0,642.0,0.0,0.008936739155543178,17574
483.0,0.0,642.0,0.0,0.008134674167924443,17675
483.0,0.0,642.0,0.0,0.00809085909922671,17776
483.0,0.0,642.0,0.0,0.009270736080880205,17877
483.0,0.0,642.0,0.0,0.007946865679235146,17978
483.0,0.0,642.0,0.0,0.00811740130388943,18079
483.0,0.0,641.5,0.0,0.00862704569215674,18180
483.0,0.0,641.5,0.0,0.008581899595216365,18281
483.0,0.0,642.0,0.0,0.008622460919063503,18382
483.0,0.0,642.0,0.0,0.007882654150523765,18483
483.0,0.0,641.5,0.0,0.008454341086383802,18584
483.0,0.0,641.5,0.0,0.008792885722094539,18685
483.0,0.0,642.0,0.0,0.00816499102067682,18786
483.0,0.0,641.5,0.0,0.008168423967897003,18887
483.0,0.0,642.0,0.0,0.008106923526116087,18988
483.0,0.0,641.5,0.0,0.008371879498815479,19089
483.0,0.0,642.0,0.0,0.008233707133072003,19190
483.0,0.0,642.0,0.0,0.008214184957888377,19291
483.0,0.0,642.0,0.0,0.008164657456200984,19392
483.0,0.0,642.0,0.0,0.008826791571619188,19493
483.0,0.0,642.0,0.0,0.008501546051685174,19594
483.0,0.0,642.0,0.0,0.007786038754701549,19695
483.0,0.0,642.0,0.0,0.008117665295514494,19796
483.0,0.0,642.0,0.0,0.008018536202720191,19897
483.0,0.0,642.0,0.0,0.007933279860183806,19998
483.0,0.0,641.5,0.0,0.008430705576360515,20099
483.0,0.0,642.0,0.0,0.009036997431142273,20200
483.0,0.0,642.0,0.0,0.007836593158248036,20301
483.0,0.0,641.5,0.0,0.007993534483974525,20402
483.0,0.0,642.0,0.0,0.009159088199312734,20503
483.0,0.0,641.5,0.0,0.007917925846845943,20604
483.0,0.0,641.5,0.0,0.007882696442711768,20705
483.0,0.0,642.0,0.0,0.00797384724973028,20806
483.0,0.0,642.0,0.0,0.007893375857009336,20907
483.0,0.0,642.0,0.0,0.007835840377587788,21008
483.0,0.0,642.0,0.0,0.00818445737759518,21109
483.0,0.0,641.5,0.0,0.007997298659295722,21210
483.0,0.0,641.5,0.0,0.008094594690552223,21311
483.0,0.0,642.0,0.0,0.008019041289612278,21412
483.0,0.0,641.5,0.0,0.008000825859126776,21513
483.0,0.0,641.5,0.0,0.008073409963952435,21614
483.0,0.0,641.5,0.0,0.00810558736637825,21715
483.0,0.0,642.0,0.0,0.008265909043804625,21816
483.0,0.0,641.5,0.0,0.00807127470869829,21917
483.0,0.0,641.5,0.0,0.008724149851368206,22018
483.0,0.0,642.0,0.0,0.007948515876795691,22119
483.0,0.0,642.0,0.0,0.007818143386024946,22220
483.0,0.0,641.5,0.0,0.008470699025115169,22321
483.0,0.0,641.5,0.0,0.008246187401917014,22422
483.0,0.0,642.0,0.0,0.007655680253940383,22523
483.0,0.0,641.5,0.0,0.007607692898721388,22624
483.0,0.0,641.5,0.0,0.0076951414973724045,22725
483.0,0.0,642.0,0.0,0.007874322642507682,22826
483.0,0.0,642.0,0.0,0.007747096139799326,22927
483.0,0.0,642.0,0.0,0.007867267871699713,23028
483.0,0.0,641.5,0.0,0.008403979352500177,23129
483.0,0.0,641.5,0.0,0.009727813229702488,23230
483.0,0.0,641.5,0.0,0.0077354350809634926,23331
483.0,0.0,642.0,0.0,0.007931972177247379,23432
483.0,0.0,642.0,0.0,0.00756307159686498,23533
483.0,0.0,641.5,0.0,0.0077197324567575875,23634
483.0,0.0,641.5,0.0,0.0077416363222948745,23735
483.0,0.0,642.0,0.0,0.007875758587465725,23836
483.0,0.0,641.5,0.0,0.00766731816168764,23937
483.0,0.0,642.0,0.0,0.007612105977656965,24038
483.0,0.0,642.0,0.0,0.007665108769468149,24139
483.0,0.0,641.5,0.0,0.008010545699386903,24240
483.0,0.0,642.0,0.0,0.007669684822074057,24341
483.0,0.0,642.0,0.0,0.007617216981431046,24442
483.0,0.0,641.5,0.0,0.008079583588342112,24543
483.0,0.0,641.5,0.0,0.007701000844192977,24644
483.0,0.0,642.0,0.0,0.007730403378499794,24745
483.0,0.0,641.5,0.0,0.007889144104158525,24846
483.0,0.0,642.0,0.0,0.008512674496592125,24947
483.0,0.0,641.5,0.0,0.007660146618243496,25048
483.0,0.0,642.0,0.0,0.007910953615365623,25149
483.0,0.0,641.5,0.0,0.007640095127949328,25250
483.0,0.0,641.5,0.0,0.007802227415181329,25351
483.0,0.0,642.0,0.0,0.007839724361564554,25452
483.0,0.0,641.5,0.0,0.007670907114660091,25553
483.0,0.0,642.0,0.0,0.007785425417696925,25654
483.0,0.0,641.5,0.0,0.007842607685539982,25755
483.0,0.0,642.0,0.0,0.00822495823578521,25856
483.0,0.0,642.0,0.0,0.007669071127466931,25957
483.0,0.0,641.5,0.0,0.007547975695313943,26058
483.0,0.0,641.5,0.0,0.0077971919983772925,26159
483.0,0.0,641.5,0.0,0.007908483621396931,26260
483.0,0.0,642.0,0.0,0.007508320899883121,26361
483.0,0.0,641.5,0.0,0.007621278179495937,26462
483.0,0.0,642.0,0.0,0.007578769754065142,26563
483.0,0.0,642.0,0.0,0.007690080727386005,26664
483.0,0.0,642.0,0.0,0.0075106699201785525,26765
483.0,0.0,641.5,0.0,0.007641742706741435,26866
483.0,0.0,641.5,0.0,0.00784571082930606,26967
483.0,0.0,642.0,0.0,0.008307652615960502,27068
483.0,0.0,642.0,0.0,0.007472147706361247,27169
483.0,0.0,641.5,0.0,0.00752357178192475,27270
483.0,0.0,641.5,0.0,0.00751769998673313,27371
483.0,0.0,642.0,0.0,0.0075389394296868,27472
483.0,0.0,642.0,0.0,0.007478755588717023,27573
483.0,0.0,641.5,0.0,0.007459295174743202,27674
483.0,0.0,641.5,0.0,0.007681491531173486,27775
483.0,0.0,641.5,0.0,0.007901864283081914,27876
483.0,0.0,642.0,0.0,0.008310834287047977,27977
483.0,0.0,641.5,0.0,0.007587384981204675,28078
483.0,0.0,641.5,0.0,0.007639670025299096,28179
483.0,0.0,641.5,0.0,0.007657454939245589,28280
483.0,0.0,642.0,0.0,0.007447355205831718,28381
483.0,0.0,642.0,0.0,0.007472990523322976,28482
483.0,0.0,642.0,0.0,0.007653604335345258,28583
483.0,0.0,642.0,0.0,0.007437077889191261,28684
483.0,0.0,642.0,0.0,0.007426974814302185,28785
483.0,0.0,641.5,0.0,0.0074944186466976564,28886
483.0,0.0,641.5,0.0,0.008163030217816633,28987
483.0,0.0,642.0,0.0,0.007854513095525819,29088
483.0,0.0,642.0,0.0,0.007423862708285267,29189
483.0,0.0,641.5,0.0,0.007597363604656833,29290
483.0,0.0,641.5,0.0,0.007852885577053126,29391
483.0,0.0,642.0,0.0,0.007685512516389391,29492
483.0,0.0,641.5,0.0,0.007519109723259611,29593
483.0,0.0,642.0,0.0,0.007502694402148227,29694
