epoch,eval/episode_reward,loss,timestep
0,99.5,5.0187602043151855,0
1,129.0,3.8786041736602783,1
2,129.0,5.3705549240112305,2
3,129.0,7.721828460693359,3
4,129.0,2.1631007194519043,4
5,129.0,0.6738796830177307,5
6,129.0,0.2913832366466522,6
7,129.0,2.568572759628296,7
8,129.0,1.9109539985656738,8
9,129.0,2.9302918910980225,9
10,129.0,35.44190216064453,10
11,129.0,31.428546905517578,11
12,129.0,37.784812927246094,12
13,129.0,25.527362823486328,13
14,129.0,30.707075119018555,14
15,129.0,19.313446044921875,15
16,129.0,15.296100616455078,16
17,129.0,14.446374893188477,17
18,129.0,9.138860702514648,18
19,129.0,10.01910400390625,19
20,129.0,19.582786560058594,20
21,129.0,16.799455642700195,21
22,129.0,8.187625885009766,22
23,129.0,6.25203800201416,23
24,129.0,13.188776016235352,24
25,129.0,11.96148681640625,25
26,129.0,6.777911186218262,26
27,129.0,13.661998748779297,27
28,129.0,8.860601425170898,28
29,129.0,8.813459396362305,29
30,129.0,8.074360847473145,30
31,129.0,10.433679580688477,31
32,129.0,7.303991317749023,32
33,129.0,6.255908966064453,33
34,129.0,4.225926876068115,34
35,129.0,9.740655899047852,35
36,129.0,4.5221381187438965,36
37,129.0,3.916909694671631,37
38,129.0,3.4504265785217285,38
39,129.0,3.569399833679199,39
40,129.0,29.19959259033203,40
41,129.0,33.05583190917969,41
42,129.0,35.491092681884766,42
43,129.0,29.699996948242188,43
44,129.0,22.489646911621094,44
45,129.0,38.8927001953125,45
46,129.0,21.744464874267578,46
47,129.0,21.504352569580078,47
48,129.0,15.935052871704102,48
49,129.0,17.615516662597656,49
50,129.0,34.325294494628906,50
51,129.0,38.58816146850586,51
52,129.0,33.95323181152344,52
53,129.0,21.308887481689453,53
54,129.0,26.067626953125,54
55,129.0,18.07120132446289,55
56,129.0,21.601417541503906,56
57,129.0,22.997501373291016,57
58,129.0,12.380881309509277,58
59,129.0,7.723445892333984,59
60,129.0,16.859432220458984,60
61,129.0,9.839702606201172,61
62,129.0,20.085988998413086,62
63,129.0,17.186294555664062,63
64,129.0,28.33024024963379,64
65,129.0,17.87352752685547,65
66,129.0,15.372583389282227,66
67,129.0,22.140625,67
68,129.0,11.798666954040527,68
69,129.0,17.261276245117188,69
70,129.0,30.284687042236328,70
71,129.0,38.55268096923828,71
72,129.0,37.2912712097168,72
73,129.0,37.658302307128906,73
74,129.0,32.30186080932617,74
75,129.0,32.437591552734375,75
76,129.0,31.479440689086914,76
77,129.0,31.01015853881836,77
78,129.0,25.962059020996094,78
79,129.0,25.278568267822266,79
80,129.0,50.11970520019531,80
81,129.0,36.72496032714844,81
82,129.0,41.787601470947266,82
83,129.0,42.20957946777344,83
84,129.0,33.79705047607422,84
85,129.0,42.89657211303711,85
86,129.0,21.748931884765625,86
87,129.0,23.96886444091797,87
88,129.0,29.178133010864258,88
89,129.0,36.788448333740234,89
90,129.0,41.24258041381836,90
91,129.0,67.26607513427734,91
92,129.0,24.48199462890625,92
93,129.0,36.761104583740234,93
94,129.0,37.76415252685547,94
95,129.0,39.72206115722656,95
96,129.0,41.8355712890625,96
97,129.0,37.35395050048828,97
98,129.0,30.86679458618164,98
99,129.0,25.49198341369629,99
100,129.0,58.50238800048828,100
101,129.0,60.306724548339844,101
102,129.0,61.81853485107422,102
103,129.0,64.84349060058594,103
104,129.0,74.59917449951172,104
105,129.0,55.135459899902344,105
106,129.0,48.99811553955078,106
107,129.0,21.503459930419922,107
108,129.0,70.537841796875,108
109,129.0,25.29222869873047,109
110,129.0,78.26600646972656,110
111,129.0,74.24039459228516,111
112,129.0,69.10771179199219,112
113,129.0,53.23542022705078,113
114,129.0,47.10392379760742,114
115,129.0,81.10955047607422,115
116,129.0,76.35276794433594,116
117,129.0,57.23252868652344,117
118,129.0,101.02615356445312,118
119,129.0,82.69664001464844,119
120,129.0,83.49711608886719,120
121,129.0,100.97509002685547,121
122,129.0,110.66947937011719,122
123,129.0,80.36292266845703,123
124,129.0,79.81925964355469,124
125,129.0,87.0095443725586,125
126,129.0,90.91100311279297,126
127,129.0,83.53186798095703,127
128,129.0,35.039676666259766,128
129,129.0,120.3184814453125,129
130,129.0,94.80455780029297,130
131,129.0,101.27836608886719,131
132,129.0,166.5135040283203,132
133,129.0,108.91792297363281,133
134,129.0,111.99458312988281,134
135,129.0,86.3494873046875,135
136,129.0,96.52825164794922,136
137,129.0,63.340362548828125,137
138,129.0,141.46493530273438,138
139,129.0,113.66520690917969,139
140,129.0,124.06470489501953,140
141,129.0,93.45720672607422,141
142,129.0,187.2039794921875,142
143,129.0,76.87305450439453,143
144,129.0,176.37130737304688,144
145,129.0,181.30789184570312,145
146,129.0,127.65135955810547,146
147,129.0,123.21640014648438,147
148,129.0,91.4416732788086,148
149,129.0,162.52725219726562,149
150,129.0,191.3543701171875,150
151,129.0,166.912841796875,151
152,129.0,143.21710205078125,152
153,129.0,156.0107421875,153
154,129.0,141.22235107421875,154
155,129.0,165.94703674316406,155
156,129.0,129.67138671875,156
157,129.0,146.42715454101562,157
158,129.0,157.99298095703125,158
159,129.0,178.21534729003906,159
160,129.0,276.69598388671875,160
161,129.0,254.99624633789062,161
162,129.0,220.5850067138672,162
163,129.0,150.13519287109375,163
164,129.0,270.4662170410156,164
165,129.0,279.3740539550781,165
166,129.0,121.61150360107422,166
167,129.0,259.59796142578125,167
168,129.0,133.38214111328125,168
169,129.0,278.6820068359375,169
170,129.0,323.5501403808594,170
171,129.0,222.72433471679688,171
172,129.0,275.62384033203125,172
173,129.0,318.23040771484375,173
174,129.0,193.4912872314453,174
175,129.0,206.69827270507812,175
176,129.0,125.77392578125,176
177,129.0,290.86212158203125,177
178,129.0,274.5151672363281,178
179,129.0,281.3492126464844,179
180,129.0,193.57188415527344,180
181,129.0,339.659912109375,181
182,129.0,365.63775634765625,182
183,129.0,248.1228485107422,183
184,129.0,277.89947509765625,184
185,129.0,247.8943634033203,185
186,129.0,168.87518310546875,186
187,129.0,361.19305419921875,187
188,129.0,227.6861572265625,188
189,129.0,298.99749755859375,189
190,129.0,276.82171630859375,190
191,129.0,318.44488525390625,191
192,129.0,364.4270935058594,192
193,129.0,277.30401611328125,193
194,129.0,252.65460205078125,194
195,129.0,391.0754089355469,195
196,129.0,218.18345642089844,196
197,129.0,171.35386657714844,197
198,129.0,201.62222290039062,198
199,129.0,252.76315307617188,199
200,129.0,359.596923828125,200
201,129.0,275.28765869140625,201
202,129.0,399.58868408203125,202
203,129.0,585.974365234375,203
204,129.0,366.0291748046875,204
205,129.0,364.4224853515625,205
206,129.0,271.43212890625,206
207,129.0,381.54058837890625,207
