alpha,loss/actor,loss/alpha,loss/critic1,loss/critic2,rollout_info/num_transitions,rollout_info/reward_mean,timestep,eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std
0.9515716059803961,-2.562427971370523,-0.6707891412873276,5.687731722354883,5.692663208961486,250000.0,0.07920739248075023,1000,,,,
0.8610650879144678,1.9250532246408991,-2.011013080120087,6.070358890056611,6.075592555999751,250000.0,0.0787425355700468,2000,,,,
0.7792849118709566,5.024219388246535,-3.3296668078899363,6.95045478439331,6.951892927646629,250000.0,0.07582658639880467,3000,,,,
0.7056378743052477,5.846440274238596,-4.587947586536409,8.135113679409013,8.132891928195953,250000.0,0.07133236347345817,4000,,,,
0.6393346369266519,4.650009514093398,-5.781933670520789,8.76855987262727,8.759876423835754,250000.0,0.06374499693088749,5000,,,,
0.5792609353661535,3.265761805057522,-6.99573486566545,8.50523010396955,8.504561884403222,250000.0,0.06383098602334944,6000,,,,
0.5245742902755748,3.1156978650093046,-8.220597779750836,7.926736974716178,7.927739232540137,250000.0,0.07396316029083702,7000,,,,
0.47507402959466033,3.9842484602928163,-9.36223570919039,7.629607538223274,7.629889180660247,250000.0,0.07197106152739104,8000,,,,
0.4305066337287422,5.228343738555907,-10.364222289085406,7.517142155647277,7.517606313705445,250000.0,0.0783818028935837,9000,,,,
0.3904565719962122,6.398017761230463,-11.177983431816093,7.4806702971458305,7.478029383182517,250000.0,0.07572499071957207,10000,,,,
0.35449898740649155,7.168588698863984,-11.79799654483797,7.395512998580933,7.394614767074581,250000.0,0.09952513034659588,11000,,,,
0.32210708057880405,7.56059754037858,-12.290319509506224,7.384557991981517,7.3835384535789474,250000.0,0.1079732005045652,12000,,,,
0.29293874254822755,7.377433561801918,-12.537062480926505,7.2806691102981524,7.277404559135433,250000.0,0.12283606730004144,13000,,,,
0.2665320894420153,6.744643731117252,-12.769539184570307,7.2345727558136055,7.225126614570625,250000.0,0.1451894444902783,14000,,,,
0.24263561487197852,5.643740006923674,-12.812426677703856,7.133790343761462,7.120445172309871,250000.0,0.16759791965547816,15000,,,,
0.22093641886115073,4.494477845907218,-12.793921519279468,7.218824435710904,7.212837368011488,250000.0,0.16917229720447366,16000,,,,
0.20154768535494802,2.3643869609683756,-12.245441728591894,7.652111940860752,7.653271333217625,250000.0,0.1770062582489952,17000,,,,
