eval/episode_length,eval/episode_length_no_fix_seed,eval/episode_length_std,eval/episode_length_std_no_fix_seed,eval/normalized_episode_reward,eval/normalized_episode_reward_no_fix_seed,eval/normalized_episode_reward_std,eval/normalized_episode_reward_std_no_fix_seed,loss,timestep
1000.0,1000.0,0.0,0.0,2.0508686855443536,2.0508686855443536,2.2762889537275464,2.2762889537275464,0.2876961823663924,7813
1000.0,1000.0,0.0,0.0,15.331167776272414,16.138740280550167,6.662511670699946,8.190669646959007,0.07456797790070754,15626
1000.0,1000.0,0.0,0.0,1.5370897693906886,1.6692856620110312,2.5273213832374504,2.516434844248584,0.05635519084564369,23439
1000.0,1000.0,0.0,0.0,3.4663785542151535,2.267799233001743,4.799339136126586,4.124655417351292,0.04992155462997432,31252
1000.0,1000.0,0.0,0.0,2.2177567477719906,2.319832529464719,2.637349846837381,2.5551018517103516,0.04721733843999485,39065
1000.0,1000.0,0.0,0.0,7.7996919576006905,5.990018148359394,6.720269965067861,3.9768862042443622,0.04542413721633232,46878
1000.0,1000.0,0.0,0.0,17.21537800159091,13.838895882476768,14.44466664543648,15.58380331523502,0.04434449058066576,54691
1000.0,1000.0,0.0,0.0,2.9609566092298576,4.80957656425812,3.3796305833051736,6.527780476925226,0.04354610927493556,62504
1000.0,1000.0,0.0,0.0,2.188535295630833,2.738727866264175,3.0775731094381578,4.52347435979956,0.04295543058142763,70317
1000.0,1000.0,0.0,0.0,3.4036147249521096,2.8472983405679377,3.839330004996002,3.005360766730231,0.04232431226442717,78130
1000.0,1000.0,0.0,0.0,4.19382112505196,5.144800759552607,3.972242722965378,4.205817548751862,0.041627341259400395,85943
1000.0,1000.0,0.0,0.0,12.942445556814054,16.61458891747562,14.144091446605447,13.437695150483467,0.04130026410884168,93756
1000.0,1000.0,0.0,0.0,12.446303708374534,11.973799637526524,14.306205470050285,13.813420439086405,0.04094330102999629,101569
1000.0,1000.0,0.0,0.0,2.897715177566266,3.028013056113201,3.849188064470003,4.560577384214109,0.040626979572823796,109382
1000.0,1000.0,0.0,0.0,9.742431476806585,6.175007914128926,14.111809838619177,5.635476970909597,0.040229693851181615,117195
1000.0,1000.0,0.0,0.0,3.268578367816476,4.512051839814757,3.508667608409339,5.350179865767663,0.04002721964765565,125008
1000.0,1000.0,0.0,0.0,21.518216622081095,28.025167041300193,19.347483291163062,22.0553075372446,0.03974111638338589,132821
1000.0,1000.0,0.0,0.0,19.71227341515506,11.992818022012749,19.156069812906587,12.881210210501859,0.039663784392106397,140634
1000.0,1000.0,0.0,0.0,21.204564422698308,27.26264632394097,22.31144742852644,22.977247989224164,0.039407198215193305,148447
1000.0,1000.0,0.0,0.0,27.911244315239582,21.096582722098066,22.02548827864329,20.560912506557237,0.03911807991346839,156260
1000.0,1000.0,0.0,0.0,16.340023952777983,6.464192204644916,18.43479022363162,5.575778643458651,0.03907775666846505,164073
1000.0,1000.0,0.0,0.0,28.0794121088256,21.84293781911339,21.76512745566278,21.60547384903173,0.03879477461528431,171886
1000.0,1000.0,0.0,0.0,13.693560286999137,12.121517144186406,14.808175108854742,12.030745774092225,0.03881087218590456,179699
1000.0,1000.0,0.0,0.0,15.44472661762958,24.499679348195503,17.221125223341627,21.619322201237097,0.038515426554419634,187512
1000.0,1000.0,0.0,0.0,30.188489926812984,30.831731647728272,26.098918011858956,19.174578536064402,0.03849910123257727,195325
1000.0,1000.0,0.0,0.0,20.242623651715093,23.15060025566034,16.878027376896544,17.798035530729692,0.03818803203683067,203138
1000.0,1000.0,0.0,0.0,36.9052989356315,28.82136392985727,25.387435731457302,21.05494918125428,0.03821493715641936,210951
1000.0,1000.0,0.0,0.0,2.5019982296323473,1.9536378162079753,4.120356183268017,3.060023630318288,0.03808092645171746,218764
1000.0,1000.0,0.0,0.0,19.933846219268656,16.028426685859685,21.54707176524443,20.774583549385955,0.03783041554406958,226577
1000.0,1000.0,0.0,0.0,20.151966327913076,8.140157622799936,21.275515062334097,8.445867534384261,0.03780477459289871,234390
1000.0,1000.0,0.0,0.0,25.196370335581967,26.185561219024876,33.217178980063125,28.47507171874003,0.037808793911496524,242203
1000.0,1000.0,0.0,0.0,17.279285365223558,25.53832025803475,21.463466811721897,20.128208975217234,0.037773024000186305,250016
1000.0,1000.0,0.0,0.0,4.784792713040163,4.039418637131931,5.639517041041355,5.1297900630533775,0.03770229233621718,257829
1000.0,1000.0,0.0,0.0,41.45192537769039,29.91999310501084,30.310026573392484,26.392722093065192,0.03750072497887381,265642
1000.0,1000.0,0.0,0.0,41.37850520433678,43.950364765999225,15.135772664429433,19.263973597704474,0.03744956713685266,273455
1000.0,1000.0,0.0,0.0,20.157168892477035,19.990484208883906,19.390686504801998,19.86231498916044,0.037354094227238184,281268
1000.0,1000.0,0.0,0.0,5.805269385933977,12.028563882133165,10.037560907917165,18.13710720998053,0.03731319873153793,289081
1000.0,1000.0,0.0,0.0,15.792400096601398,27.43007909574169,18.293848815141892,20.863491945497167,0.03713681346524804,296894
1000.0,1000.0,0.0,0.0,21.123780175358593,26.271126059463867,22.424343277696412,20.233521791134162,0.03710941257665468,304707
1000.0,1000.0,0.0,0.0,43.87651985235163,42.47610489544917,28.625341931563835,24.041499996468545,0.03713915263405454,312520
1000.0,1000.0,0.0,0.0,18.588851489231146,19.498465887000826,28.134281337949606,20.109588539496333,0.03709306187367937,320333
1000.0,1000.0,0.0,0.0,32.46528081050633,17.078092253692134,33.32133385791289,27.606570876555857,0.03701487640160921,328146
1000.0,1000.0,0.0,0.0,33.22978340808571,15.071595106097824,31.326900333708856,23.54547867970859,0.03693206486995813,335959
1000.0,1000.0,0.0,0.0,20.22142742808452,28.306462181622045,23.566904713682135,23.681195284884847,0.03689248855972529,343772
1000.0,1000.0,0.0,0.0,68.85438323956767,62.6480969685611,9.077825028729592,9.459855087872878,0.036770606211556096,351585
1000.0,1000.0,0.0,0.0,38.54334497158757,28.551282590258964,19.593074283039282,17.249928879038617,0.03672936559486349,359398
1000.0,1000.0,0.0,0.0,50.413878743211804,42.779188372292346,5.38112517924726,14.450488755073144,0.03667191666849316,367211
1000.0,1000.0,0.0,0.0,49.77146068107624,55.325192078517524,31.611071453347844,21.665889826948096,0.03670064546787712,375024
1000.0,1000.0,0.0,0.0,11.711874942352727,13.855687429307315,19.502651342873286,19.428999770030103,0.0366991014807127,382837
