time/training,evaluation/target_0_return_mean,evaluation/target_0_return_std,evaluation/target_0_length_mean,evaluation/target_0_length_std,time/total,time/evaluation,training/train_loss_mean,training/train_loss_std
26.689839124679565,0.0,0.0,40.0,0.0,29.717005729675293,2.972346782684326,0.10036837634071707,0.11615395975202426
30.399757146835327,0.0,0.0,40.0,0.0,64.32374453544617,4.204263687133789,0.02865739165619016,0.0017975319149457687
29.035126209259033,0.0,0.0,40.0,0.0,97.34603214263916,3.9763052463531494,0.0273644193764776,0.0018313750369055052
25.522329092025757,0.0,0.0,40.0,0.0,127.2608208656311,4.391257047653198,0.02661369967646897,0.001836063630096412
15.417674779891968,0.0,0.0,40.0,0.0,145.2114531993866,2.530973434448242,0.026315221713855863,0.0017445595786063906
18.76354670524597,0.0,0.0,40.0,0.0,166.46370911598206,2.4875941276550293,0.026024191681295633,0.0018151235523129398
23.351991653442383,0.0,0.0,40.0,0.0,192.6141755580902,2.7974681854248047,0.02596783810853958,0.001720614276582971
16.54194188117981,0.0,0.0,40.0,0.0,211.62372946739197,2.4665699005126953,0.02583776586316526,0.0016051579126576555
15.645977973937988,0.0,0.0,40.0,0.0,229.87940311431885,2.6086642742156982,0.025714313158765434,0.001650630000614731
17.130468606948853,0.0,0.0,40.0,0.0,252.85169625282288,5.84077000617981,0.025765590474009514,0.001606785904003215
26.583102703094482,0.0,0.0,40.0,0.0,284.5439031124115,5.106882810592651,0.025664831256493926,0.001591128540483676
18.769346714019775,0.0,0.0,40.0,0.0,307.28131580352783,3.9669806957244873,0.025684882743284107,0.0015689790301090065
19.71845030784607,0.0,0.0,40.0,0.0,332.17144870758057,5.163591146469116,0.02567226167395711,0.0016065119676396745
23.00066614151001,0.0,0.0,40.0,0.0,358.92085218429565,3.747563600540161,0.025671857653185724,0.0017106903469450733
26.093377351760864,0.0,0.0,40.0,0.0,387.5967104434967,2.5813889503479004,0.025636560659855603,0.0016567282149698827
31.762513875961304,0.0,0.0,40.0,0.0,422.05988574028015,2.699596881866455,0.02558234179764986,0.0016026338108234806
32.841867446899414,0.0,0.0,40.0,0.0,457.4020833969116,2.499323606491089,0.025572670793160796,0.0016181012563418282
31.74895715713501,0.0,0.0,40.0,0.0,491.6898338794708,2.5378212928771973,0.025701882373541592,0.0016702499111872376
16.270935535430908,0.0,0.0,40.0,0.0,511.5474464893341,3.5856077671051025,0.025572515185922386,0.0016361090477259787
29.36202836036682,0.0,0.0,40.0,0.0,545.1052968502045,4.162545442581177,0.025553230641409755,0.0015564795698840863
22.648773193359375,0.0,0.0,40.0,0.0,572.7678596973419,5.011808395385742,0.025549340348690747,0.0016001074621450498
26.071792364120483,0.0,0.0,40.0,0.0,602.3565175533295,3.5157713890075684,0.025643553672358394,0.0016405606397587615
16.019304275512695,0.0,0.0,40.0,0.0,620.8629424571991,2.4860165119171143,0.02558814418874681,0.0015641346670867858
20.20369791984558,0.0,0.0,40.0,0.0,644.7430181503296,3.6745529174804688,0.025611337227746844,0.0016321840479229185
29.5079984664917,0.0,0.0,40.0,0.0,677.1911687850952,2.898754596710205,0.025596359953284263,0.0016229834822570452
15.986749649047852,0.0,0.0,40.0,0.0,695.6833355426788,2.5043106079101562,0.025540037870407106,0.0016166712944438901
