epoch,eval/episode_reward,loss,timestep
0,195.5,14.75876522064209,0
1,195.5,8.909493446350098,1
2,195.5,0.782539963722229,2
3,197.5,0.7130509614944458,3
4,257.0,0.7022467851638794,4
5,257.0,0.6035121083259583,5
6,257.0,0.5136732459068298,6
7,257.0,8.764972686767578,7
8,257.0,7.158000469207764,8
9,257.0,0.4414825439453125,9
10,257.0,19.203351974487305,10
11,257.0,17.033714294433594,11
12,257.0,3.601072311401367,12
13,257.0,3.082242012023926,13
14,257.0,25.424692153930664,14
15,257.0,2.0897626876831055,15
16,257.0,1.7658255100250244,16
17,257.0,1.2478172779083252,17
18,257.0,1.3344032764434814,18
19,257.0,0.7070438861846924,19
20,257.0,4.339162826538086,20
21,257.0,3.4621963500976562,21
22,257.0,2.711881637573242,22
23,257.0,2.092650890350342,23
24,257.0,3.1425657272338867,24
25,257.0,35.47322463989258,25
26,257.0,16.77140998840332,26
27,257.0,7.839599609375,27
28,257.0,0.881422758102417,28
29,257.0,0.7822722792625427,29
30,257.0,2.242744207382202,30
31,257.0,9.689026832580566,31
32,257.0,1.076617956161499,32
33,257.0,8.511300086975098,33
34,257.0,11.317085266113281,34
35,257.0,2.584158182144165,35
36,257.0,11.363727569580078,36
37,257.0,14.887484550476074,37
38,257.0,1.054758906364441,38
39,257.0,1.072731375694275,39
40,257.0,3.5109152793884277,40
41,257.0,16.874019622802734,41
42,257.0,9.383234977722168,42
43,257.0,3.460477113723755,43
44,257.0,3.9540698528289795,44
45,257.0,27.810623168945312,45
46,257.0,2.5172953605651855,46
47,257.0,5.741506576538086,47
48,257.0,8.473844528198242,48
49,257.0,1.2078115940093994,49
50,257.0,45.27902603149414,50
51,257.0,5.205086708068848,51
52,257.0,35.82784652709961,52
53,257.0,4.7292938232421875,53
54,257.0,3.437656879425049,54
55,257.0,2.8611273765563965,55
56,257.0,19.95514488220215,56
57,257.0,24.749053955078125,57
58,257.0,1.5036444664001465,58
59,257.0,18.36442756652832,59
60,257.0,2.900437593460083,60
61,257.0,3.2645697593688965,61
62,257.0,2.829432725906372,62
63,257.0,24.17353057861328,63
64,257.0,10.735069274902344,64
65,257.0,23.755657196044922,65
66,257.0,7.637519359588623,66
67,257.0,11.181636810302734,67
68,257.0,16.271839141845703,68
69,257.0,24.700830459594727,69
70,257.0,6.762295246124268,70
71,257.0,5.473877906799316,71
72,257.0,5.365116119384766,72
73,257.0,3.6949939727783203,73
74,257.0,5.681363105773926,74
75,257.0,17.615882873535156,75
76,257.0,7.588051795959473,76
77,257.0,3.7888829708099365,77
78,257.0,5.9608659744262695,78
79,257.0,16.392744064331055,79
80,257.0,18.772409439086914,80
81,257.0,6.6482648849487305,81
82,257.0,8.420022964477539,82
83,257.0,22.445697784423828,83
84,257.0,3.6165027618408203,84
85,257.0,38.177207946777344,85
86,257.0,17.23885154724121,86
87,257.0,40.65150451660156,87
88,257.0,18.641756057739258,88
89,257.0,3.4970898628234863,89
90,257.0,20.077659606933594,90
91,257.0,23.040950775146484,91
92,257.0,10.279619216918945,92
93,257.0,10.267562866210938,93
94,257.0,14.492927551269531,94
95,257.0,6.719420909881592,95
96,257.0,5.645014762878418,96
97,257.0,17.41947364807129,97
98,257.0,7.029090881347656,98
99,257.0,20.435325622558594,99
100,257.0,11.585306167602539,100
101,257.0,19.859500885009766,101
