eval/episode_length,eval/episode_length_no_fix_seed,eval/episode_length_std,eval/episode_length_std_no_fix_seed,eval/normalized_episode_reward,eval/normalized_episode_reward_no_fix_seed,eval/normalized_episode_reward_std,eval/normalized_episode_reward_std_no_fix_seed,loss,timestep
144.6,144.6,0.9165151389911679,0.9165151389911679,8.553775759210891,8.553775759210891,0.09302889572939342,0.09302889572939342,0.1594171098711286,7810
280.3,220.4,48.72176105191601,46.23461906407363,15.698438677573595,11.131569081994927,5.111169974834452,5.589932284578933,0.06750698917844687,15620
87.2,87.2,1.7776388834631178,1.32664991614216,4.26986226951878,4.274349650343051,0.05597301903329166,0.02483167401859664,0.0544196715938565,23430
147.6,149.4,25.969982672308426,28.01142624001855,10.329223982161837,10.52367498116071,2.861147558801226,3.1685153949510556,0.04909840355008327,31240
178.9,175.7,10.976793703081059,5.119570294468081,13.067990648660615,12.676946415336351,1.1739041650222921,0.3525668474006924,0.04670353238918031,39050
248.2,229.7,111.10427534528093,62.7169036225482,22.284421078411572,20.023107329449488,13.484808721049493,7.671913642451147,0.045074258799570534,46860
630.9,850.4,371.65668297502737,299.28554926691663,56.37389454815327,76.71964644286984,35.9402901777152,28.993004818993295,0.04402049298132276,54670
1000.0,1000.0,0.0,0.0,100.61453493395749,99.08204276034684,4.382057261364354,6.932243679573115,0.04328160880708261,62480
396.8,451.7,291.4013726803633,359.2038557699513,39.9215215161231,45.646460619079626,34.90597211753153,41.8670295687312,0.04256324129806354,70290
616.4,662.0,273.0304744895705,287.07281306316696,62.018664518726666,64.78003525264468,28.604664196010766,27.98194616151083,0.042074432888005206,78100
767.9,800.1,306.8013852641477,274.1114554337341,59.1001502407101,65.12821253190923,22.824256756325813,21.679155289859317,0.041635211757008725,85910
145.6,235.3,20.99619013059274,255.85935589694586,9.657731307459626,20.042021838261856,2.2524135178839804,29.647356517498064,0.04129682844230449,93720
328.7,193.7,335.6522158425294,52.776983619756066,29.561078209244613,14.323725794698433,37.984189274961444,5.830581462355051,0.040929613855313705,101530
1000.0,1000.0,0.0,0.0,105.2225100405295,102.51535373126848,0.674844454751268,5.510152915457116,0.04071001923463017,109340
709.2,926.8,306.01431339073014,219.6,72.03363903132633,95.09003846933423,34.135985957415485,24.425417441951442,0.040450938945581195,117150
292.5,434.3,95.37216575081013,294.52302117152067,26.373023337239026,40.819811535420584,12.122620081853903,31.13507040574252,0.04022743621752829,124960
212.8,210.0,15.835403373454051,9.197825830053535,18.07356041366234,17.839539680109837,1.7152091792450874,1.1025360499371095,0.040050249847746966,132770
908.7,895.2,182.9284286271546,118.99478980190688,95.38190207042865,95.45662688317454,20.444275349512083,13.06595217717178,0.039801228326648806,140580
965.7,948.9,102.9,69.43838995829324,101.87790665390455,100.80514241411129,11.69898364578783,8.316721335522194,0.0396908951579819,148390
455.8,461.3,356.96800977118386,353.51465316164763,45.0700954914227,45.855245647850936,41.7054630351203,41.49889489918264,0.03953795727442519,156200
961.5,983.6,115.5,49.199999999999996,98.44803092636954,101.64087335892076,12.94025818439602,8.023216626146434,0.03936846810303608,164010
709.2,738.5,237.0104639040226,242.68384783499704,76.91633172776223,78.34000235460539,28.33740386903878,26.17642497608847,0.039245224445962915,171820
1000.0,1000.0,0.0,0.0,104.955290354776,104.3213069267374,1.2403788436382732,2.6327472827442033,0.03912604444716289,179630
1000.0,1000.0,0.0,0.0,108.07804879075296,108.16556018075435,0.3338088265649649,0.38163839052014015,0.03897553841021782,187440
1000.0,1000.0,0.0,0.0,106.78154475491372,106.52701244915093,0.7597788345574173,1.1342320347892045,0.03889384147104109,195250
163.8,167.6,17.89301539707603,16.794046564184583,12.662556270711672,13.00623475627975,1.8347432020254746,1.7880047892268496,0.03880012077344981,203060
971.0,994.1,87.0,17.700000000000003,96.37678350015585,99.11115422988304,9.4435136277395,3.3316370600139944,0.03875662833786109,210870
758.2,768.4,322.0611122131947,353.8768712419618,77.11800783807456,79.31166427138837,36.04054243715731,39.92384389078234,0.03856928015411584,218680
735.6,925.6,304.8429759728769,223.20000000000002,76.02275975031152,98.41587450505249,35.45658074792488,25.5958292577196,0.03851721289587934,226490
843.3,842.3,313.40390871844596,315.40007926441615,81.8506990308313,85.39212871349679,33.333047606094794,34.84094863065695,0.038398392244734667,234300
1000.0,1000.0,0.0,0.0,106.10702141873173,106.35249973621373,0.9428524437238545,0.6630502139770958,0.03839441094566597,242110
1000.0,1000.0,0.0,0.0,107.47093974037077,107.58514411530031,0.7695026983122885,0.7238562046727323,0.038244626089148546,249920
1000.0,926.5,0.0,192.66927622223528,75.88686794768587,69.94511949574512,2.090484353974707,15.208715383980746,0.03816573093007298,257730
993.2,931.9,20.400000000000002,131.26877008641472,101.6770329457212,93.47480991659326,5.66003735404864,16.09828828174273,0.03814915278962281,265540
827.4,710.2,261.1096321471117,244.0376200506799,87.25291706550192,75.01463712335934,28.530864061304122,26.68171263990173,0.03801246213079191,273350
248.6,246.8,6.590902821313633,8.806815542521598,21.84369329586253,21.650165522492113,0.79276425916275,1.0295976773256772,0.03804939092016491,281160
562.9,924.1,357.77910783051607,227.7,57.78549372500308,97.50355028338201,41.31132484557043,25.80203084042505,0.037988207349017096,288970
794.8,664.9,314.1760016296598,337.88828035313685,83.40092412762789,67.65416928894625,36.008807334378844,38.08760745689604,0.03786159779461447,296780
