alpha,eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,rollout_info/num_transitions,rollout_info/reward_mean,timestep
0.9515556663870823,200.0,0.0,11.243441210834387,2.5033293107825285,-5.282930996179584,-0.16794347219896702,0.07951735028252015,0.06845415594428775,50000.0,0.06567419984173961,1000
0.8610230832099924,200.0,0.0,11.285228408709497,1.7840903472915883,-10.679124829292284,-0.5036174808144572,0.05761281116306772,0.05743334598653027,50000.0,0.07914233399971388,2000
0.7791303778290765,200.0,0.0,13.63955575754333,2.8579033817845216,-15.538219720840452,-0.8381717303395291,0.08718083948642007,0.08840892639011123,50000.0,0.08210477108978666,3000
0.7050744211077694,200.0,0.0,11.642783643865119,3.5200461743575446,-19.729682332992542,-1.1708265566229843,0.13100322978198548,0.13266654670611028,50000.0,0.08242317964529619,4000
0.6381163736581791,200.0,0.0,11.082293363875774,1.4125018875462088,-23.30097047996523,-1.4998675791025156,0.19064446860179268,0.19338988438248628,50000.0,0.081510416445015,5000
0.5775701242685315,200.0,0.0,11.787751268547302,1.5162329755628527,-26.327765254974317,-1.8252198663949943,0.25979023465141715,0.26278091713041046,50000.0,0.08073240001345053,6000
0.5228148861527437,200.0,0.0,11.569204602365527,2.850965971455746,-28.89338200187685,-2.145243775010102,0.31553842550888606,0.3178376550041137,50000.0,0.07908680045172573,7000
0.47330247741937664,200.0,0.0,11.456198109838919,2.1626852660815215,-31.043155796051067,-2.4587272095680284,0.39689275683835173,0.3983205381371081,50000.0,0.0726831863482669,8000
0.42851180574297826,200.0,0.0,12.185776677109146,1.9883310331238582,-32.81790860366828,-2.767485750198361,0.48355230981484065,0.4866524810492994,50000.0,0.07466491743233054,9000
0.38800894266366953,200.0,0.0,14.293725859482887,2.891005927944792,-34.311076892852775,-3.0644682130813585,0.5513809396103019,0.556251509781926,50000.0,0.07434732545566745,10000
0.35136199104785826,200.0,0.0,13.206294640213608,2.1194338160564135,-35.52828797912601,-3.36130957436562,0.5907651038579637,0.5962806353420009,50000.0,0.07170678545820527,11000
0.31822262614965485,200.0,0.0,18.14895061760282,4.589188842946358,-36.511532653808594,-3.6294742608070374,0.655729424260558,0.6601288515366611,50000.0,0.07601966333755292,12000
0.2882772295475011,200.0,0.0,21.996053044397666,2.730354071144576,-37.32786988449098,-3.8930624771118167,0.6647002466768026,0.667495594710112,50000.0,0.070253029020112,13000
0.2612213104516265,200.0,0.0,22.236975545401343,4.98975587015718,-38.012355472564764,-4.127642966747288,0.6943826398514206,0.6998518036454914,50000.0,0.06860433389298617,14000
0.23675002366304446,200.0,0.0,28.245807195039504,7.014048653575828,-38.53600876617436,-4.338974343776714,0.728240684874356,0.7310909758172932,50000.0,0.07199961535045878,15000
0.21475674231350447,200.0,0.0,29.653902581316117,3.681405265292662,-39.026185997009264,-4.478494808673863,0.7322722849026329,0.7355814683586351,50000.0,0.06928168364000507,16000
0.1949612886458638,200.0,0.0,36.076763319525114,6.331619804253181,-39.44799876022341,-4.564121185779565,0.7569795695096244,0.7613621902652074,50000.0,0.0658181384221092,17000
0.177130726322532,200.0,0.0,37.21135769194899,5.380554454378479,-39.88823942947383,-4.609799400329593,0.8085331871062519,0.8123242403268806,50000.0,0.07356780944537371,18000
0.16105194284021837,200.0,0.0,36.91811641993774,4.947499821096255,-40.291483821868965,-4.602761618137349,0.8501694737300275,0.8550495779290812,50000.0,0.0690656421271991,19000
0.14647028648853277,200.0,0.0,37.16160268186893,3.2184450212519344,-40.71496826553341,-4.606307493209846,0.942227538891136,0.9462982866466053,50000.0,0.07154454786122777,20000
0.1332425301074983,200.0,0.0,47.53637191313972,6.555448505134927,-41.16034956741328,-4.584293478965756,0.872998669009656,0.8779051282815639,50000.0,0.07200396792192013,21000
0.12115202158689498,200.0,0.0,38.560527905800775,4.649978507791115,-41.49886287307738,-4.618373955965039,0.8992874373570083,0.9013125989027321,50000.0,0.07065872742268257,22000
0.11003592860698688,200.0,0.0,40.49184571114602,5.759856989246973,-41.866986057281565,-4.719048542022701,0.8221502277888356,0.8233789972364897,50000.0,0.06656780811838806,23000
0.0999931335598232,200.0,0.0,44.66766322001454,7.338226363387707,-42.169176021575915,-4.625069764375696,0.8473845828399061,0.8511334563493715,50000.0,0.07300662209807895,24000
0.09102927289158083,200.0,0.0,46.1241892550488,4.521146720780561,-42.43580647659311,-4.461955232143411,0.8764130615405746,0.8788523601144531,50000.0,0.07160943860397674,25000
0.08296652441471825,200.0,0.0,53.48253409768351,7.437837243176838,-42.72464183044435,-4.3082111320495535,0.8819505725651972,0.8833913862630726,50000.0,0.0710771832577791,26000
