loss/dynamics_holdout_loss,loss/dynamics_train_loss,timestep
0.0041532973,-46.201796018184,1
0.0039377534,-59.176610838227184,2
0.0038580536,-62.318043060697015,3
0.0038780416,-64.85300606720207,4
0.0039008209,-66.93447990811764,5
0.003926891,-68.26864349996089,6
0.0039362377,-69.58649526886853,7
0.0039417963,-71.01356398905278,8
0.003916425,-72.00361632807926,9
0.0039320244,-72.77474863707866,10
