eval/episode_length,eval/episode_length_no_fix_seed,eval/episode_length_std,eval/episode_length_std_no_fix_seed,eval/normalized_episode_reward,eval/normalized_episode_reward_no_fix_seed,eval/normalized_episode_reward_std,eval/normalized_episode_reward_std_no_fix_seed,loss,timestep
184.6,184.6,6.16765757804371,6.16765757804371,6.719213722494313,6.719213722494313,0.10952013843073473,0.10952013843073473,0.3741583151851489,977
205.0,202.6,2.8284271247461903,2.8354893757515653,10.067121738786124,9.987257658780386,0.044606681819792285,0.04187211536229584,0.11330128156083376,1954
134.2,134.8,0.8717797887081347,1.4000000000000001,6.037363075661684,6.062987519279703,0.03469134607592459,0.11756047811195039,0.094027345269888,2931
180.3,183.8,5.080354318352215,9.96794863550169,7.813752411937933,8.165182872482472,0.5623107747791154,1.0588974127884268,0.08218171059353198,3908
288.6,291.5,15.486768546084752,8.868483523128406,19.177957611774264,19.73893290214856,1.5432126735608644,0.9977043985518957,0.07677244470514809,4885
173.9,156.0,85.91443417726732,93.96169432273983,5.559125393006101,5.115680538596799,4.546928253145945,5.343191061948014,0.07162287123234384,5862
162.9,165.0,4.2296571965113205,6.884765791223402,9.24446804437297,9.40347645195472,0.2732050259708672,0.4542829941464133,0.06780944312393603,6839
308.9,285.4,248.5487678504965,211.47065990344854,15.638796736054134,13.688199128909769,16.1407131351102,7.810164677156471,0.06453582243336135,7816
214.9,219.0,14.024621207005913,12.976902558006667,11.883661153624788,11.73154512021804,1.0975861161603528,0.8923171036129317,0.061466858393399174,8793
300.1,398.0,63.24626471183892,309.951609126328,19.597077328149897,17.105101897555972,4.610289113271109,6.163530106786793,0.05897555137272381,9770
879.8,987.2,184.17698010337776,38.4,54.57501458119211,62.645166708265606,11.373737968379753,2.9270450063262303,0.056359576909758145,10747
346.9,566.7,91.72398813832727,286.0765806562991,27.04516383415385,46.29012987482187,8.622766964264587,24.95810991347447,0.05431804147490833,11724
655.0,495.1,269.2166413875636,199.94771816652474,58.406991144880436,43.60145696393443,26.07162921770477,19.926431361718645,0.05222440136552708,12701
960.3,862.9,58.18083877016556,169.37913094593443,80.94305473874076,72.2168735899438,5.865022718785795,16.236820495545757,0.05067644684652715,13678
396.0,469.3,78.6612992519193,86.4454163041627,31.860589210689295,38.92779694039613,8.178633660553231,9.02760334622369,0.04916729359385176,14655
860.0,827.2,177.166023830756,177.67487160541302,70.57139989234109,67.18229142605513,14.69286551656711,14.646553306212637,0.048087114134580354,15632
935.2,840.2,114.37464754044053,168.15100356524786,74.24873041954665,66.75446700191283,10.077348340471545,16.070009218899493,0.046817647447636085,16609
855.5,911.0,181.7659208982806,132.25203212049334,65.50062286832265,67.40249734226343,14.935725369266848,10.78607803105379,0.04563696126900641,17586
361.7,342.8,273.49042030754936,259.2592524867724,28.04309611349078,26.248610500159366,26.71166414239492,26.55858235263709,0.044913526704513894,18563
257.9,367.0,58.739169214417736,183.96467052127156,20.10742421094332,30.02070126140476,6.897321267794935,19.543543463579553,0.04410343065080035,19540
789.3,786.8,214.19852940671652,224.17484247791944,70.61156888933097,70.8460677725208,18.57886341502254,21.058567103024046,0.043210795349389035,20517
1000.0,1000.0,0.0,0.0,76.83871943748144,75.65328002552634,2.7455338464471204,1.5639432284868149,0.04259996523007276,21494
696.2,732.8,225.19138527039618,258.12276149150426,57.732635000713685,62.203767680165434,19.99752425750198,23.52474526929878,0.04204655762003047,22471
934.4,957.8,162.39655168752816,126.60000000000001,73.22085012815825,75.88843403123627,14.466887082689839,9.487168773865486,0.04164632296565239,23448
939.2,958.9,123.04210661395553,123.29999999999998,78.81596568016941,80.3535361364872,11.24813514661765,10.16369928981958,0.04117940119567771,24425
