epoch,eval/episode_reward,loss,timestep
0,513.0,5.495082855224609,0
1,513.0,72.24142456054688,1
2,513.0,0.6910830140113831,2
3,513.0,23.553447723388672,3
4,513.0,0.8766484260559082,4
5,513.0,0.9268007874488831,5
6,513.0,0.7393285036087036,6
7,513.0,0.4626011550426483,7
8,513.0,0.29014521837234497,8
9,513.0,0.418977826833725,9
10,513.0,70.09254455566406,10
11,513.0,25.81832504272461,11
12,513.0,23.030521392822266,12
13,513.0,21.31014633178711,13
14,513.0,55.34532165527344,14
15,513.0,72.74885559082031,15
16,513.0,11.829877853393555,16
17,513.0,8.986729621887207,17
18,513.0,46.148040771484375,18
19,390.0,3.9661550521850586,19
20,388.0,64.72019958496094,20
21,388.0,1.0482323169708252,21
22,388.0,1.2607643604278564,22
23,389.5,2.1109089851379395,23
24,391.5,2.5312604904174805,24
25,513.0,43.89820098876953,25
26,513.0,2.2345986366271973,26
27,513.0,33.822418212890625,27
28,513.0,58.007728576660156,28
29,513.0,1.1695562601089478,29
30,513.0,9.65318489074707,30
31,513.0,10.192914962768555,31
32,513.0,10.75916862487793,32
33,513.0,15.677600860595703,33
34,513.0,15.666664123535156,34
35,513.0,8.58788013458252,35
36,513.0,7.347784519195557,36
37,513.0,54.771812438964844,37
38,513.0,4.369964599609375,38
39,513.0,2.793051242828369,39
40,513.0,15.74197769165039,40
41,513.0,12.286089897155762,41
42,513.0,9.108055114746094,42
43,513.0,6.6630072593688965,43
44,513.0,3.8791768550872803,44
45,513.0,60.620059967041016,45
46,513.0,3.074735641479492,46
47,513.0,2.532946825027466,47
48,513.0,1.8905527591705322,48
49,513.0,3.5350050926208496,49
50,513.0,8.31045150756836,50
51,513.0,8.155830383300781,51
52,513.0,7.580275535583496,52
53,513.0,2.959000587463379,53
54,513.0,27.426651000976562,54
55,513.0,2.659940004348755,55
56,513.0,2.3842694759368896,56
57,513.0,4.007725715637207,57
58,513.0,3.023441791534424,58
59,513.0,71.46601867675781,59
60,513.0,20.936153411865234,60
61,513.0,19.767688751220703,61
62,513.0,18.23270034790039,62
63,513.0,38.66410827636719,63
64,513.0,39.18214416503906,64
65,513.0,67.10099792480469,65
66,513.0,11.125351905822754,66
67,513.0,4.985876083374023,67
68,513.0,4.673059463500977,68
69,513.0,5.187276840209961,69
70,513.0,21.79705047607422,70
71,513.0,64.23948669433594,71
