loss/dynamics_holdout_loss,loss/dynamics_train_loss,timestep
0.008157128,-45.86839947281574,1
0.008136703,-59.13431970956098,2
0.008085563,-62.208970205420364,3
0.008061441,-64.52703331545649,4
0.008063393,-66.5817186912517,5
0.0080033485,-68.3241484984563,6
0.008018139,-69.50675164451894,7
0.008093244,-70.68344648494276,8
0.008119099,-70.9502387379491,9
0.0080822995,-72.0768064405259,10
0.008126118,-73.90361907130988,11
