alpha,eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,timestep
0.9616334387063968,40.0,0.0,0.0,0.0,4.530652433805165,-0.23094761463103347,-0.02322352951765109,0.06709092932939602,1000
0.8902418553233146,40.0,0.0,0.0,0.0,15.382559286117559,-0.5147728818655015,1.0091567974090574,1.3890023462772365,2000
0.8218380294442169,40.0,0.0,0.0,0.0,23.34103390312195,-0.7546214215755466,2.1794010519981355,2.527141812801363,3000
0.7535171843767171,40.0,0.0,0.0,0.0,29.203644245147714,-1.0261003279685956,1.3641491777896881,1.5244824595451363,4000
0.6895529514551165,40.0,0.0,0.0,0.0,33.144158260345485,-1.212629342198373,0.26631948423385604,0.3815188448429111,5000
0.6306861963868157,40.0,0.0,0.0,0.0,32.9083790302276,-1.3869130246043204,4.031527589559561,4.321271507501598,6000
0.5750227355957025,40.0,0.0,0.0,0.0,36.144721290588436,-1.5845370914936066,16.284586588859547,16.43555259323123,7000
0.5240777181982993,40.0,0.0,0.0,0.0,38.38918316650388,-1.7335125967264184,19.112197020530736,19.958927658081027,8000
0.4775777771770954,40.0,0.0,0.0,0.0,39.24211447525026,-1.867155563354492,13.068579260349257,13.640962665081029,9000
0.4348318201601499,40.0,0.0,0.0,0.0,39.885904212951665,-2.0060774937868135,9.59374313426016,9.863560799598696,10000
0.3956609119474897,40.0,0.0,0.0,0.0,40.34132026290891,-2.120140389919282,7.376542159080508,7.597501316070554,11000
0.3607149482965458,40.0,0.0,0.0,0.0,39.707087791442824,-2.101175255537029,7.794043589830401,8.239538697958,12000
0.32936208993196503,40.0,0.0,0.0,0.0,39.26728232955929,-2.1122821911573437,7.326417920589452,7.620818312644968,13000
0.3008189089894294,40.0,0.0,0.0,0.0,38.596334873199446,-2.0696496447324733,7.204347680330271,7.613977224588389,14000
0.27526016882062004,40.0,0.0,0.0,0.0,37.613775791168436,-1.9900736231803937,6.838036588430418,7.272925295114508,15000
0.251829025998712,40.0,0.0,0.0,0.0,36.26225677490228,-1.9666560893058804,7.361022157192238,7.739557028770431,16000
0.23046452192962102,40.0,0.0,0.0,0.0,34.61919698143009,-1.8637676671743395,7.268895918130885,7.773314315319052,17000
0.21151032546162607,40.0,0.0,0.0,0.0,32.834222652435265,-1.6841566988825798,7.260709520816794,7.637493269205086,18000
0.19473521681129913,40.0,0.0,0.0,0.0,31.052632656097384,-1.4755382353365425,7.941148524999628,8.271891272068029,19000
0.17946817396581186,40.0,0.0,0.0,0.0,29.439871274948093,-1.3958548640962696,7.729188691854473,8.125841706991176,20000
0.16899026867747322,40.0,0.0,0.0,0.0,26.12601450729372,-0.500461373591796,11.695196265220627,12.167229334831223,21000
0.16095745040476306,40.0,0.0,0.02,0.13999999999999999,23.565441812515257,-0.817922500539571,9.624726575851422,10.23261324548722,22000
0.15080772130191283,40.0,0.0,0.06,0.23748684174075832,21.70009824371342,-0.6777999554369616,9.521092791557304,10.071445254325852,23000
0.14295094108581533,40.0,0.0,0.14,0.34698703145794946,19.97659411621096,-0.5158599541522557,9.50854663658141,10.165715322494501,24000
0.13395003956556306,40.0,0.0,0.07,0.25514701644346144,18.46510868549352,-0.6459457178562893,9.460274144172663,10.094353178977949,25000
0.1266672659292815,40.0,0.0,0.0,0.0,17.136330060958873,-0.3532305995523934,10.09500505304336,10.829893833160408,26000
0.12278803119808439,40.0,0.0,0.0,0.0,15.931303634643582,-0.19272400924563365,10.524556937694555,11.479053274154646,27000
