epoch,eval/episode_reward,loss,timestep
0,385.0,16.88565444946289,0
1,385.0,51.078338623046875,1
2,385.0,0.3745981454849243,2
3,385.0,0.6110407710075378,3
4,385.0,0.7868472933769226,4
5,385.0,6.2373366355896,5
6,385.0,0.4750739336013794,6
7,385.0,4.742833137512207,7
8,385.0,5.613905906677246,8
9,385.0,0.3299844563007355,9
10,385.0,23.168087005615234,10
11,385.0,18.40274429321289,11
12,291.5,13.385377883911133,12
13,290.5,7.89957332611084,13
14,290.5,3.807173013687134,14
15,290.5,1.8816533088684082,15
16,290.5,3.603314161300659,16
17,290.5,5.619931697845459,17
18,290.5,35.95376968383789,18
19,290.5,7.674137115478516,19
20,290.5,2.904564619064331,20
21,290.5,2.6402792930603027,21
22,290.5,2.3437721729278564,22
23,385.0,1.5164999961853027,23
24,385.0,38.7131462097168,24
25,385.0,0.8945928812026978,25
26,385.0,11.417495727539062,26
27,385.0,1.5347275733947754,27
28,385.0,1.500159740447998,28
29,385.0,1.5319278240203857,29
30,385.0,98.61628723144531,30
31,385.0,77.07723236083984,31
32,385.0,68.59164428710938,32
33,385.0,86.86138916015625,33
34,385.0,42.252899169921875,34
35,385.0,51.110862731933594,35
36,385.0,18.867969512939453,36
37,385.0,12.498663902282715,37
38,385.0,26.16107177734375,38
39,385.0,4.807299613952637,39
40,291.5,46.28893280029297,40
41,291.5,11.097518920898438,41
42,291.5,4.755159854888916,42
43,291.5,11.224599838256836,43
44,291.5,10.773698806762695,44
45,385.0,51.02562713623047,45
46,385.0,9.354475021362305,46
47,385.0,12.868688583374023,47
48,385.0,30.024890899658203,48
49,385.0,73.08885955810547,49
50,385.0,30.782852172851562,50
51,385.0,87.62876892089844,51
52,385.0,87.25611114501953,52
53,385.0,42.18657684326172,53
54,385.0,36.55955505371094,54
55,385.0,31.066883087158203,55
56,385.0,61.66306686401367,56
57,385.0,17.168498992919922,57
58,385.0,67.12588500976562,58
59,385.0,7.662633419036865,59
60,385.0,96.91390991210938,60
61,385.0,45.614410400390625,61
62,291.5,3.259296417236328,62
63,291.5,32.11913299560547,63
64,291.5,24.209243774414062,64
65,291.5,12.984100341796875,65
66,291.5,28.889636993408203,66
67,291.5,32.767791748046875,67
68,292.5,17.49397087097168,68
69,385.0,32.10305404663086,69
70,385.0,33.58243942260742,70
71,385.0,8.412389755249023,71
72,385.0,8.162128448486328,72
73,385.0,18.717411041259766,73
74,385.0,95.79891967773438,74
75,385.0,72.27079772949219,75
76,385.0,15.013404846191406,76
77,385.0,16.209564208984375,77
78,385.0,3.5104451179504395,78
79,385.0,15.358965873718262,79
80,385.0,56.80060958862305,80
81,385.0,41.62049102783203,81
82,385.0,41.06669616699219,82
83,385.0,69.73814392089844,83
84,385.0,56.090415954589844,84
85,385.0,94.32960510253906,85
86,385.0,25.519664764404297,86
87,385.0,26.55190658569336,87
88,385.0,15.537633895874023,88
89,385.0,63.93484115600586,89
90,385.0,29.718582153320312,90
91,385.0,82.71781921386719,91
92,385.0,77.92868041992188,92
93,385.0,18.60990333557129,93
94,385.0,35.706844329833984,94
95,385.0,82.00204467773438,95
96,385.0,33.39499282836914,96
97,385.0,34.112056732177734,97
98,385.0,34.07228469848633,98
99,385.0,41.320838928222656,99
100,385.0,62.77504348754883,100
101,385.0,37.54637908935547,101
102,385.0,43.54547882080078,102
103,385.0,101.01875305175781,103
104,385.0,25.206573486328125,104
105,385.0,19.590938568115234,105
106,385.0,32.497257232666016,106
107,385.0,81.27714538574219,107
108,385.0,7.358757019042969,108
109,385.0,16.48927879333496,109
110,385.0,52.586769104003906,110
111,385.0,103.42731475830078,111
112,385.0,26.315858840942383,112
113,385.0,27.62166976928711,113
114,385.0,48.98308181762695,114
115,385.0,42.33769607543945,115
116,385.0,114.98937225341797,116
117,385.0,24.38299560546875,117
118,385.0,40.8656120300293,118
119,385.0,20.180400848388672,119
120,385.0,153.51429748535156,120
121,385.0,112.00347900390625,121
122,385.0,118.67134094238281,122
123,385.0,113.27043151855469,123
124,385.0,120.06285095214844,124
125,385.0,98.38104248046875,125
126,385.0,107.57488250732422,126
127,385.0,90.74681091308594,127
128,385.0,96.16162872314453,128
129,385.0,56.16001892089844,129
130,385.0,74.42678833007812,130
131,385.0,67.09492492675781,131
132,385.0,117.5380859375,132
133,385.0,121.44407653808594,133
134,385.0,87.6734619140625,134
135,295.5,117.70216369628906,135
136,294.5,105.02865600585938,136
137,295.5,77.20907592773438,137
138,385.5,151.4024200439453,138
139,385.0,81.2468032836914,139
140,385.0,48.674095153808594,140
141,385.0,107.24655151367188,141
142,385.0,63.04169464111328,142
143,385.0,16.543846130371094,143
144,385.0,70.84825897216797,144
145,385.0,48.802345275878906,145
146,385.0,65.24107360839844,146
147,385.0,48.95738983154297,147
148,385.0,47.822044372558594,148
149,385.0,31.93619728088379,149
150,385.0,148.8108673095703,150
151,385.0,122.00274658203125,151
152,385.0,144.64244079589844,152
153,385.0,190.78656005859375,153
154,385.0,84.99368286132812,154
155,385.0,162.54360961914062,155
156,385.0,126.772705078125,156
157,385.0,65.36582946777344,157
158,385.0,45.13059997558594,158
159,385.0,99.77967834472656,159
160,385.0,106.75337982177734,160
161,385.0,124.35195922851562,161
162,385.0,84.7436752319336,162
163,385.0,22.1649112701416,163
164,385.0,22.87239646911621,164
165,385.0,215.68264770507812,165
166,385.0,68.32051849365234,166
167,385.0,22.156721115112305,167
168,385.0,83.80249786376953,168
169,385.0,25.240192413330078,169
170,385.0,285.9360046386719,170
171,385.0,224.5491485595703,171
172,385.0,219.8783416748047,172
173,385.0,168.27330017089844,173
174,385.0,210.62863159179688,174
