alpha,loss/actor,loss/alpha,loss/critic1,loss/critic2,rollout_info/num_transitions,rollout_info/reward_mean,timestep,eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std
0.9515668073296543,-2.5054704934218854,-0.6699370572799802,5.682350299835218,5.686877906799317,250000.0,0.07624694506263803,1000,,,,
0.8610938788652414,1.9524454451277853,-2.005876268386841,6.214954447269444,6.215575789928439,250000.0,0.07817670095582561,2000,,,,
0.7793870611190804,4.7166888563633,-3.314004079818723,7.221054243087763,7.230800968170162,250000.0,0.074625709426294,3000,,,,
0.7058979347348221,4.879915897607812,-4.5427419257164114,8.567390118122098,8.596911164760554,250000.0,0.06485853177586315,4000,,,,
0.6398082885742189,2.9048397157192207,-5.698868342876432,9.298902369499228,9.333794428825385,250000.0,0.05997814377321893,5000,,,,
0.5798806238174438,0.8474760765656817,-6.879658570766457,8.785687917709316,8.816981946468339,250000.0,0.05691855044280128,6000,,,,
0.5252101733982564,0.5356608668677508,-8.079078570365903,7.89774888944625,7.931977204322836,250000.0,0.063352227412014,7000,,,,
0.47583703175187125,1.3077896380722536,-9.137009075164794,7.354286229133613,7.383893348693853,250000.0,0.06534334944282022,8000,,,,
0.43133033862709985,2.59100632190704,-10.103779344558712,7.031877693653109,7.051856440067298,250000.0,0.06936431500808919,9000,,,,
0.3911497566401959,4.031542727708809,-11.004204388618483,6.860794175624853,6.8710134768485975,250000.0,0.07347561672410402,10000,,,,
0.35487589389085783,5.350387482166294,-11.75043814563747,6.750125552654274,6.75298587417602,250000.0,0.07652979925315619,11000,,,,
0.32221129694580963,6.462117934703831,-12.315686810493448,6.637019488811495,6.644076786994931,250000.0,0.08907851195149265,12000,,,,
0.29277317219972615,7.181927168369289,-12.70309984016416,6.602292471885666,6.608724124908459,250000.0,0.09655419025250948,13000,,,,
0.2662967141866685,7.203299716949463,-12.831782258987399,6.645207057476042,6.662314220905293,250000.0,0.1129017197187989,14000,,,,
0.2425155129581689,6.395715657711025,-12.731782500266991,6.827138592243196,6.846668800354011,250000.0,0.13496204683502466,15000,,,,
0.22108110700547712,4.721364677906044,-12.561249732017504,7.3494656190872165,7.372457022190088,250000.0,0.140845238959848,16000,,,,
0.2016117948889731,2.4491480973958986,-12.294222582817069,8.29292349529265,8.319972334861772,250000.0,0.15085179161684253,17000,,,,
0.18402804344892532,-0.817291576467454,-11.827653660774212,9.649976698398593,9.689668102264406,250000.0,0.15690112266547845,18000,,,,
0.16820164856314643,-5.167602458119383,-11.18424675130841,11.515165747642516,11.553983005523673,250000.0,0.17064029093750427,19000,,,,
0.15379198825359355,-10.243021426677716,-10.57504437923428,13.312340669155155,13.341234514713255,250000.0,0.1729185217526733,20000,,,,
0.14101274827122676,-16.326944337844868,-9.314666939735421,15.077676235198982,15.139785752296438,250000.0,0.17287649192648846,21000,,,,
0.1296296137347816,-23.142432714462284,-8.49335065174104,16.797054931640663,16.864456422805823,250000.0,0.18554209102695304,22000,,,,
0.11914458803832507,-29.301892412185683,-7.546877806425095,17.725896844863847,17.836369267463688,250000.0,0.17392571178732621,23000,,,,
0.10970090379565943,-34.78448709297183,-6.847702732801442,18.18177159118648,18.283977314949052,250000.0,0.177456713318941,24000,,,,
0.10074321541190161,-39.15018775939944,-6.63611665773391,18.2490947818756,18.33585572624207,250000.0,0.17886855965896448,25000,,,,
0.09248838682472715,-42.33537712097173,-5.681868945240973,18.757470234870883,18.87557678604127,250000.0,0.1878296563716343,26000,,,,
0.08549590690433984,-43.700758834838815,-4.70089855515958,21.203217602729815,21.35607682132717,250000.0,0.17982882163830288,27000,,,,
0.07954019121825714,-44.01096514129632,-3.441096558377143,24.426579400062582,24.499110853195212,250000.0,0.1671719232972305,28000,,,,
0.07530005627125487,-43.76104019927976,-1.6699088921807703,28.159278799057013,28.307470788955694,250000.0,0.18452601865674834,29000,,,,
0.0739888243302705,-42.946836734771765,0.37023603565990887,33.48223362922679,33.62644150733944,250000.0,0.18122983131078138,30000,,,,
0.07652606222778562,-42.89222085189817,1.2643019444048404,39.49665302467348,39.58415618705747,250000.0,0.18310842021039786,31000,,,,
0.08172605948150159,-43.57096781539917,1.9581607772782466,46.92292027091987,47.00497866630555,250000.0,0.17868797421077137,32000,,,,
0.09033786958456035,-45.33073252868647,2.901388495892287,56.181033849716115,56.214999477386485,250000.0,0.17752806354778908,33000,,,,
0.10003135273605575,-47.0635529174806,3.117352890245622,68.0832588233945,68.13115756607044,250000.0,0.1807482433167916,34000,,,,
0.11136241160333163,-49.83527443313603,3.5398402057886185,84.33551558685305,84.42314139175431,250000.0,0.16809304389115803,35000,,,,
0.12418366643041368,-53.693704868316665,4.10532429760694,101.57622481918344,101.64524253463745,250000.0,0.1664242052394994,36000,,,,
0.13909133911132793,-59.373624565124494,4.653895736217491,122.41826110076875,122.54030716323842,250000.0,0.16322274780106893,37000,,,,
0.15513691553473477,-67.34785440444958,4.6397779707312505,130.11678260421735,130.10154299163824,250000.0,0.15612958830359103,38000,,,,
0.172054576009512,-73.98192053604116,4.682718677520756,143.11623736572272,143.22953960800135,250000.0,0.144651236367829,39000,,,,
0.1908093883693217,-79.98016266632072,4.345764775991429,144.67391409301763,144.99372081756616,250000.0,0.1542147039392602,40000,,,,
