time/training,evaluation/target_0_return_mean,evaluation/target_0_return_std,evaluation/target_0_length_mean,evaluation/target_0_length_std,time/total,time/evaluation,training/train_loss_mean,training/train_loss_std
19.17562699317932,0.0,0.0,40.0,0.0,24.2305326461792,5.051872968673706,0.08831655000522733,0.10326737067878584
37.22608733177185,0.0,0.0,40.0,0.0,64.16855311393738,2.6787259578704834,0.02808273926191032,0.0015985677213524675
31.13013005256653,0.0,0.0,40.0,0.0,99.21678352355957,3.9077308177948,0.026803291589021682,0.0016443409404118738
33.14221787452698,0.0,0.0,40.0,0.0,137.4013695716858,5.041399240493774,0.02628354953043163,0.0015678803275643671
24.490644931793213,0.0,0.0,40.0,0.0,167.06115102767944,5.157474517822266,0.02589254254475236,0.0016741116551806145
33.28115248680115,0.0,0.0,40.0,0.0,205.15346479415894,4.810199737548828,0.025906780837103724,0.0016222407967734916
26.57451844215393,0.0,0.0,40.0,0.0,238.34152102470398,6.61244797706604,0.025534500235691666,0.0014658295484818158
22.29994487762451,0.0,0.0,40.0,0.0,265.4510178565979,4.808501720428467,0.025570288313552736,0.0015004869255630265
17.18986225128174,0.0,0.0,40.0,0.0,286.56380701065063,3.911449432373047,0.025443485803902148,0.001505083521698704
29.52933430671692,0.0,0.0,40.0,0.0,321.12171173095703,5.027500629425049,0.025400569966062905,0.0015316707729751237
26.132322072982788,0.0,0.0,40.0,0.0,351.02206540107727,3.7661917209625244,0.02549969822727144,0.001499742907217613
29.282705783843994,0.0,0.0,40.0,0.0,384.0753321647644,3.764185905456543,0.025505576968193056,0.0014550995375050431
30.164562225341797,0.0,0.0,40.0,0.0,418.3367564678192,4.090841054916382,0.02544077819213271,0.0014686822607904567
30.58625078201294,0.0,0.0,40.0,0.0,453.80996227264404,4.876175165176392,0.02535417926311493,0.001506130630684421
24.46959638595581,0.0,0.0,40.0,0.0,482.1033375263214,3.8227341175079346,0.02554148717597127,0.0015173176231038834
15.977455615997314,0.0,0.0,40.0,0.0,501.6094310283661,3.5275776386260986,0.025375036418437958,0.0014967971900190324
28.763083696365356,0.0,0.0,40.0,0.0,535.3879160881042,5.014291286468506,0.02544942488335073,0.0014752159736904356
30.128512859344482,0.0,0.0,40.0,0.0,569.7254230976105,4.207987070083618,0.02543334785476327,0.0014947279378004791
25.62265634536743,0.0,0.0,40.0,0.0,598.889404296875,3.540261745452881,0.025331575965508817,0.001458989759853895
16.92727041244507,0.0,0.0,40.0,0.0,620.1016952991486,4.284038066864014,0.025468270245939492,0.0014833811064901721
23.792190551757812,0.0,0.0,40.0,0.0,648.9830734729767,5.079812526702881,0.025433853017166257,0.0015168674154921872
27.34618616104126,0.0,0.0,40.0,0.0,681.2257342338562,4.888041019439697,0.025395792653784156,0.0015086304424859322
24.980960607528687,0.0,0.0,40.0,0.0,708.860241651535,2.6509222984313965,0.02540278207138181,0.0014946729638882796
16.774677991867065,0.0,0.0,40.0,0.0,730.5683014392853,4.925892353057861,0.025342403696849942,0.001424556894459654
18.917196035385132,0.0,0.0,40.0,0.0,754.0157990455627,4.529348134994507,0.02545340457558632,0.0014980257445138237
21.740854501724243,0.0,0.0,40.0,0.0,781.5085461139679,5.75087833404541,0.025304847575724126,0.00142098673056924
21.57391929626465,0.0,0.0,40.0,0.0,807.9335446357727,4.80804181098938,0.025331839330494405,0.0014789505394582866
23.683319568634033,0.0,0.0,40.0,0.0,835.8251349925995,4.199201583862305,0.025402305347844958,0.001530001049667594
17.16676926612854,0.0,0.0,40.0,0.0,856.0312156677246,3.038346529006958,0.025340237602591513,0.0015200311612857996
24.598050355911255,0.0,0.0,40.0,0.0,884.5552041530609,3.9248716831207275,0.025370063109323382,0.001491379867916385
28.723918437957764,0.0,0.0,40.0,0.0,917.7931270599365,4.511880159378052,0.025388516103848815,0.001485419226589422
34.41087579727173,0.0,0.0,40.0,0.0,957.2426111698151,5.037542104721069,0.02535820001550019,0.0014759639725792132
28.668246507644653,0.0,0.0,40.0,0.0,991.5468189716339,5.634809255599976,0.025403481960296632,0.001442918882097032
25.677636861801147,0.0,0.0,40.0,0.0,1022.4759757518768,5.234794855117798,0.025311891749501228,0.0015103149822760541
23.52959179878235,0.0,0.0,40.0,0.0,1051.0173046588898,5.010826826095581,0.02534185828641057,0.001500405726846131
30.63410449028015,0.0,0.0,40.0,0.0,1091.5481181144714,9.895625352859497,0.025365234898403286,0.00146319664366084
31.152324199676514,0.0,0.0,40.0,0.0,1127.893539905548,5.192044973373413,0.025391660047695042,0.001533939523454381
24.03827929496765,0.0,0.0,40.0,0.0,1156.8091390132904,4.876220464706421,0.02545794485323131,0.0015930204231124222
18.66441512107849,0.0,0.0,40.0,0.0,1179.4131915569305,3.93839693069458,0.02540702381171286,0.0014198255506964882
24.15640091896057,0.0,0.0,40.0,0.0,1209.3336691856384,5.7629921436309814,0.025396912422031164,0.0014280674180565235
18.313063859939575,0.0,0.0,40.0,0.0,1231.9336018562317,4.285686731338501,0.025382228741422295,0.0014995792934460093
29.73829483985901,0.0,0.0,40.0,0.0,1266.2732100486755,4.600287199020386,0.025294852958992125,0.0014651770069231212
31.32171869277954,0.0,0.0,40.0,0.0,1300.3769614696503,2.780907154083252,0.025419454531744122,0.001480299890968928
31.945032358169556,0.0,0.0,40.0,0.0,1335.8838684558868,3.560917377471924,0.025402421962469817,0.001491779496293624
29.807185888290405,0.0,0.0,40.0,0.0,1370.5101277828217,4.818008184432983,0.02529156393930316,0.001499212059354884
24.04728412628174,0.0,0.0,40.0,0.0,1399.7004334926605,5.133792161941528,0.02537624741718173,0.0015237155446682687
18.393863201141357,0.0,0.0,40.0,0.0,1423.0469415187836,4.942079782485962,0.025423882516101004,0.0014751567051089084
25.032346487045288,0.0,0.0,40.0,0.0,1451.190375328064,3.110053539276123,0.02534763276204467,0.0014366852242935829
17.353487968444824,0.0,0.0,40.0,0.0,1472.420981168747,3.876061201095581,0.025409696178510785,0.0015435443737462785
28.593100786209106,0.0,0.0,40.0,0.0,1505.9704036712646,4.947039842605591,0.025382470374926924,0.001544882566973522
24.892405033111572,0.0,0.0,40.0,0.0,1535.6764693260193,4.80312967300415,0.025337163602933286,0.0015518842606020854
17.210120916366577,0.0,0.0,40.0,0.0,1557.2469964027405,4.35939884185791,0.02543618744984269,0.001525803100968289
29.361234426498413,0.0,0.0,40.0,0.0,1591.8850107192993,5.2684643268585205,0.025377734404057266,0.001420748678163568
27.70321488380432,0.0,0.0,40.0,0.0,1624.440283536911,4.850886106491089,0.02538778093829751,0.0014856913192921712
