epoch,eval/episode_reward,loss,timestep
0,483.5,1.7334895133972168,0
1,641.0,920.7130126953125,1
2,641.0,741.8331298828125,2
3,641.0,318.7304382324219,3
4,641.0,254.90060424804688,4
5,641.0,338.506103515625,5
6,641.0,177.50115966796875,6
7,641.0,47.95831298828125,7
8,483.5,49.869789123535156,8
9,482.5,110.94114685058594,9
10,483.5,100.03155517578125,10
11,484.0,15.638922691345215,11
12,641.0,51.17394256591797,12
13,641.0,1.2666168212890625,13
14,641.0,9.118711471557617,14
15,641.0,104.62904357910156,15
16,641.0,18.847427368164062,16
17,641.0,78.8589859008789,17
18,641.0,3.518817663192749,18
19,485.5,2.659116268157959,19
20,484.0,13.751487731933594,20
21,483.5,41.53407287597656,21
22,484.0,67.47889709472656,22
23,484.0,110.7633056640625,23
24,641.0,12.681816101074219,24
25,641.0,33.068511962890625,25
26,641.0,69.37010192871094,26
27,641.0,63.957984924316406,27
28,641.0,49.758033752441406,28
29,641.0,41.325897216796875,29
30,641.0,34.60620880126953,30
31,641.0,7.025132179260254,31
32,641.0,12.058942794799805,32
33,641.0,7.049476623535156,33
34,641.0,19.26203155517578,34
35,641.0,21.17348861694336,35
36,641.0,61.20531463623047,36
37,495.5,24.830345153808594,37
38,489.5,36.04185104370117,38
39,641.0,27.269744873046875,39
40,641.0,17.315792083740234,40
41,641.0,10.140872955322266,41
42,493.5,2.042203426361084,42
43,641.0,19.424081802368164,43
44,641.0,108.4193344116211,44
45,641.0,14.66124439239502,45
46,641.0,3.1134843826293945,46
47,641.0,94.41561889648438,47
48,491.5,1.1224684715270996,48
49,487.5,16.86526107788086,49
50,486.0,103.13191223144531,50
51,488.0,16.94027328491211,51
52,641.0,186.5801544189453,52
53,641.0,13.378803253173828,53
54,641.0,26.901798248291016,54
55,641.0,38.223758697509766,55
56,641.0,28.173175811767578,56
57,641.0,108.96039581298828,57
58,641.0,38.94147872924805,58
59,504.0,82.79083251953125,59
60,491.5,10.078995704650879,60
61,505.5,11.582440376281738,61
62,641.0,7.971418380737305,62
63,641.0,12.371004104614258,63
64,641.0,160.0001220703125,64
65,641.0,22.294189453125,65
66,641.0,14.315649032592773,66
67,641.0,73.7107162475586,67
68,641.0,20.501733779907227,68
69,641.0,11.240800857543945,69
70,528.0,194.5294189453125,70
71,493.5,287.4426574707031,71
72,494.0,42.20501708984375,72
73,641.0,54.84226989746094,73
74,641.0,23.535390853881836,74
75,641.0,7.068185806274414,75
76,641.0,170.90577697753906,76
77,641.0,268.9632873535156,77
78,641.0,70.34596252441406,78
79,641.0,28.536827087402344,79
80,501.5,48.39201354980469,80
81,491.5,24.33272933959961,81
82,492.0,222.21701049804688,82
83,503.5,102.14680480957031,83
84,641.0,33.22905731201172,84
85,641.0,19.84998321533203,85
86,641.0,50.550662994384766,86
87,641.0,157.65841674804688,87
88,641.0,113.51551055908203,88
89,641.0,71.65850830078125,89
90,641.0,122.54257202148438,90
91,497.5,29.960739135742188,91
92,490.5,33.62529373168945,92
93,490.5,148.40443420410156,93
94,492.5,201.26889038085938,94
95,502.5,191.0181884765625,95
96,641.0,110.66361999511719,96
97,641.0,75.76701354980469,97
98,641.0,345.34356689453125,98
99,641.0,86.21255493164062,99
100,641.0,347.327880859375,100
101,641.0,696.03955078125,101
102,641.0,175.79083251953125,102
103,554.0,40.70477294921875,103
104,499.5,44.41731262207031,104
105,498.5,162.44276428222656,105
106,512.0,197.96498107910156,106
107,641.0,106.1788558959961,107
108,641.0,31.866256713867188,108
109,641.0,26.6412353515625,109
110,641.0,175.5225067138672,110
111,641.0,158.8499755859375,111
112,641.0,101.01114654541016,112
113,506.0,30.285398483276367,113
114,498.5,30.164384841918945,114
115,500.5,94.08712768554688,115
116,514.0,93.1335220336914,116
117,641.0,60.12394332885742,117
118,641.0,65.04054260253906,118
119,641.0,72.37460327148438,119
120,641.0,485.1056823730469,120
121,641.0,244.7635498046875,121
122,641.0,182.71292114257812,122
123,641.0,88.34442901611328,123
124,641.0,18.186573028564453,124
125,641.0,787.4879760742188,125
126,641.0,277.2682800292969,126
127,641.0,439.271728515625,127
128,641.0,291.1402587890625,128
129,641.0,229.2151641845703,129
130,641.0,564.39892578125,130
131,641.0,777.413818359375,131
132,641.0,599.8257446289062,132
133,641.0,719.195068359375,133
134,641.0,507.8550109863281,134
135,641.0,121.16482543945312,135
136,641.0,167.78176879882812,136
137,526.5,169.17518615722656,137
138,524.5,153.2538299560547,138
139,641.0,255.41537475585938,139
140,641.0,102.93577575683594,140
141,641.0,189.0955047607422,141
142,641.0,131.53036499023438,142
143,641.0,84.95364379882812,143
144,641.0,82.79229736328125,144
145,578.0,570.8828125,145
146,506.0,73.16732025146484,146
147,536.0,75.14471435546875,147
148,641.0,111.2867660522461,148
149,641.0,369.0338134765625,149
150,641.0,118.37828063964844,150
151,641.0,94.75023651123047,151
152,641.0,55.40519714355469,152
153,641.0,751.5430297851562,153
154,641.0,52.10197830200195,154
155,641.0,84.53395080566406,155
156,512.0,80.59661102294922,156
157,499.5,396.7702331542969,157
158,503.5,454.3896179199219,158
159,533.5,6.087119102478027,159
160,641.0,45.26377868652344,160
161,641.0,139.79148864746094,161
162,641.0,196.04360961914062,162
163,641.0,57.855079650878906,163
164,641.0,141.32757568359375,164
165,641.0,56.67335510253906,165
166,641.0,86.45307922363281,166
167,506.0,133.41183471679688,167
168,498.0,96.16389465332031,168
169,501.5,99.52299499511719,169
170,641.0,194.67279052734375,170
171,641.0,123.82102966308594,171
172,641.0,277.3609619140625,172
173,641.0,576.657958984375,173
174,641.0,97.07755279541016,174
175,641.0,46.42182159423828,175
176,641.0,22.565078735351562,176
177,641.0,117.10801696777344,177
178,641.0,306.8624267578125,178
179,641.0,281.5065612792969,179
180,641.0,95.8760986328125,180
181,641.0,204.96221923828125,181
182,641.0,260.2210998535156,182
183,562.0,703.3048706054688,183
184,566.0,55.081809997558594,184
185,641.0,217.0875701904297,185
186,641.0,169.43148803710938,186
187,641.0,193.63595581054688,187
188,641.0,101.7994384765625,188
189,641.0,116.05046844482422,189
190,641.0,250.67149353027344,190
191,641.0,120.82300567626953,191
192,519.5,23.17540740966797,192
193,504.5,872.5838012695312,193
194,504.5,371.6065673828125,194
195,512.5,159.59375,195
196,641.0,195.96725463867188,196
197,641.0,298.198486328125,197
198,641.0,161.65589904785156,198
199,641.0,179.25355529785156,199
200,641.0,275.9078369140625,200
201,641.0,112.03031921386719,201
202,641.0,584.4442749023438,202
203,568.0,127.75275421142578,203
204,641.0,296.5979309082031,204
205,641.0,1279.1014404296875,205
206,641.0,442.077392578125,206
207,641.0,129.8916778564453,207
208,641.0,152.57034301757812,208
209,641.0,355.185791015625,209
210,641.0,583.2112426757812,210
211,641.0,532.6143188476562,211
212,641.0,286.6002502441406,212
213,561.5,162.13861083984375,213
214,508.5,603.8419189453125,214
215,505.5,232.2550506591797,215
216,510.5,360.7195129394531,216
217,569.5,264.3453674316406,217
218,641.0,123.25251007080078,218
219,641.0,205.9249267578125,219
220,641.0,384.0985107421875,220
221,641.0,880.41259765625,221
222,641.0,861.940185546875,222
223,641.0,386.03460693359375,223
224,641.0,563.3677368164062,224
225,641.0,188.80279541015625,225
226,580.0,1258.434326171875,226
227,541.5,272.4234619140625,227
228,641.0,231.9124298095703,228
229,641.0,353.691650390625,229
230,641.0,252.60667419433594,230
231,641.0,181.53118896484375,231
232,641.0,628.578369140625,232
233,641.0,496.1177062988281,233
234,641.0,93.43671417236328,234
235,641.0,166.06280517578125,235
236,641.0,393.1036071777344,236
237,500.5,103.28058624267578,237
238,495.5,688.969482421875,238
239,501.5,184.63876342773438,239
240,641.0,167.83377075195312,240
241,641.0,1126.140869140625,241
242,641.0,181.3854217529297,242
243,641.0,114.08647155761719,243
244,641.0,118.18827056884766,244
245,641.0,263.983642578125,245
246,505.5,242.89053344726562,246
247,491.5,90.22396850585938,247
248,490.5,110.07945251464844,248
249,491.5,375.7182922363281,249
250,497.5,359.1510009765625,250
251,641.0,176.41738891601562,251
252,641.0,245.3484649658203,252
253,641.0,484.5152587890625,253
254,641.0,97.63516235351562,254
255,641.0,169.67413330078125,255
256,503.5,325.8254089355469,256
257,495.5,171.557373046875,257
258,494.0,870.3494873046875,258
259,495.5,269.74542236328125,259
260,502.0,103.03947448730469,260
261,557.5,11.053730010986328,261
262,641.0,255.4388885498047,262
263,641.0,252.9674835205078,263
264,641.0,287.64508056640625,264
265,641.0,938.5431518554688,265
266,641.0,921.9124145507812,266
267,641.0,473.9075012207031,267
268,641.0,329.52838134765625,268
269,641.0,177.4661102294922,269
270,505.5,131.04058837890625,270
271,502.0,344.52032470703125,271
272,505.5,1130.3994140625,272
273,522.0,296.5064392089844,273
274,641.0,268.2449645996094,274
275,641.0,633.2249145507812,275
276,641.0,115.64331817626953,276
277,641.0,581.3329467773438,277
278,641.0,255.84010314941406,278
279,641.0,92.58136749267578,279
280,641.0,415.7174072265625,280
281,641.0,1152.32861328125,281
282,641.0,297.37982177734375,282
283,521.5,141.87110900878906,283
284,509.5,71.90303039550781,284
285,508.0,249.55194091796875,285
286,517.5,472.0745544433594,286
287,584.0,369.46295166015625,287
288,641.0,181.50698852539062,288
289,641.0,81.10204315185547,289
290,641.0,672.4002685546875,290
291,641.0,468.93267822265625,291
292,641.0,373.7242431640625,292
293,641.0,357.6772155761719,293
294,641.0,314.9144592285156,294
295,641.0,210.20472717285156,295
296,641.0,294.7805480957031,296
297,641.5,292.24658203125,297
298,641.5,382.1596984863281,298
299,641.0,452.5423583984375,299
300,641.0,523.2823486328125,300
301,641.0,179.03623962402344,301
302,641.5,508.7472229003906,302
303,641.0,739.853271484375,303
304,641.0,266.49542236328125,304
305,641.0,1675.27392578125,305
306,641.0,136.41871643066406,306
307,641.0,504.90447998046875,307
308,641.0,379.38592529296875,308
309,513.5,4.020923137664795,309
310,515.5,266.3746643066406,310
311,562.0,137.45578002929688,311
312,641.0,487.2580261230469,312
313,641.0,518.7867431640625,313
314,641.0,140.80552673339844,314
315,641.0,401.1456604003906,315
316,641.0,268.28948974609375,316
317,641.0,268.3159484863281,317
318,641.0,540.031982421875,318
319,585.5,403.8225402832031,319
320,544.0,291.07818603515625,320
321,641.0,16.80584144592285,321
322,641.0,276.97698974609375,322
323,641.0,1222.950439453125,323
324,641.0,170.812744140625,324
325,641.0,560.0285034179688,325
326,641.0,429.0154113769531,326
327,641.0,469.5151062011719,327
328,641.0,457.6607666015625,328
329,641.0,785.1331176757812,329
330,641.0,460.5074462890625,330
331,641.0,110.87539672851562,331
332,641.0,302.9080505371094,332
333,641.0,641.3141479492188,333
334,641.0,899.62841796875,334
335,641.0,815.0968017578125,335
336,641.0,528.2654418945312,336
337,641.0,378.5058288574219,337
338,641.0,371.26385498046875,338
339,641.0,466.75311279296875,339
340,641.0,813.2164306640625,340
341,641.0,775.7007446289062,341
342,641.0,567.4048461914062,342
343,551.5,598.88330078125,343
344,523.5,396.70697021484375,344
345,524.5,1569.638916015625,345
346,545.5,1202.1109619140625,346
347,641.0,1802.6026611328125,347
348,641.0,533.09716796875,348
349,641.0,768.8760375976562,349
350,641.0,603.8583984375,350
351,641.0,1465.918701171875,351
352,641.0,1195.2498779296875,352
353,641.0,520.5640869140625,353
354,641.0,546.57568359375,354
355,641.0,872.2518310546875,355
356,641.0,964.773193359375,356
357,641.0,3302.89453125,357
358,641.0,644.5792236328125,358
359,641.0,758.6244506835938,359
360,641.0,696.4117431640625,360
361,641.0,238.4240264892578,361
362,641.0,251.1361846923828,362
363,641.0,1107.757568359375,363
364,641.0,966.343994140625,364
365,641.0,706.84228515625,365
366,641.0,49.652626037597656,366
367,641.0,734.7008056640625,367
368,641.0,783.43994140625,368
369,641.0,1611.405029296875,369
370,538.0,1890.7081298828125,370
371,524.0,261.1847839355469,371
372,529.5,533.5579833984375,372
373,582.0,304.933349609375,373
374,641.0,778.0374755859375,374
375,641.0,973.1115112304688,375
376,641.0,513.6807250976562,376
377,641.0,775.5508422851562,377
378,641.0,784.056884765625,378
379,641.0,984.6739501953125,379
380,641.0,689.9461669921875,380
381,641.0,45.75077438354492,381
382,550.0,35.58142852783203,382
383,537.5,720.9288940429688,383
384,552.0,1365.878662109375,384
385,641.0,951.265380859375,385
386,641.0,611.79150390625,386
387,641.0,794.830810546875,387
388,641.0,289.86566162109375,388
389,641.0,847.4312133789062,389
390,641.0,1025.91357421875,390
391,641.0,2182.295166015625,391
392,641.0,257.6023864746094,392
393,641.0,1884.1654052734375,393
394,641.0,584.8313598632812,394
395,641.0,1340.9862060546875,395
396,641.0,410.3023681640625,396
397,641.0,680.8736572265625,397
398,641.0,312.4701843261719,398
399,641.0,850.39013671875,399
