eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std,loss,timestep
435.0,0.0,433.5,0.0,964.8668964385988,100
435.0,0.0,433.5,0.0,49.9351291847229,200
435.0,0.0,433.5,0.0,13.209277172088617,300
435.0,0.0,533.5,0.0,2.0912553864717487,400
435.0,0.0,545.5,0.0,0.5465583863854411,500
435.0,0.0,547.5,0.0,0.447804887294769,600
435.0,0.0,550.0,0.0,0.43297427028417584,700
435.0,0.0,551.5,0.0,0.4214633569121361,800
435.0,0.0,552.0,0.0,0.40996311038732525,900
435.0,0.0,554.0,0.0,0.3976211121678352,1000
435.0,0.0,554.0,0.0,0.3825016725063323,1100
435.0,0.0,555.5,0.0,0.34927755147218703,1200
435.0,0.0,556.0,0.0,0.3112508952617645,1300
435.0,0.0,557.5,0.0,0.2740291264653206,1400
435.0,0.0,557.5,0.0,0.2383856868743896,1500
435.0,0.0,558.0,0.0,0.20535001933574665,1600
435.0,0.0,559.5,0.0,0.1759925431013108,1700
435.0,0.0,559.5,0.0,0.15110442802309987,1800
435.0,0.0,560.5,0.0,0.13116634041070938,1900
435.0,0.0,560.5,0.0,0.11604762360453602,2000
435.0,0.0,561.5,0.0,0.10505967900156979,2100
435.0,0.0,562.5,0.0,0.09728044591844084,2200
435.0,0.0,562.5,0.0,0.09183911800384519,2300
435.0,0.0,562.5,0.0,0.08782244548201562,2400
435.0,0.0,563.5,0.0,0.0846854101866484,2500
435.0,0.0,563.5,0.0,0.0821114535629749,2600
435.0,0.0,564.5,0.0,0.0798122020810842,2700
435.0,0.0,564.5,0.0,0.077712592408061,2800
435.0,0.0,564.5,0.0,0.07570102654397494,2900
435.0,0.0,564.5,0.0,0.07381200999021532,3000
435.0,0.0,565.5,0.0,0.07200631178915494,3100
435.0,0.0,565.5,0.0,0.07031997591257096,3200
435.0,0.0,566.5,0.0,0.0687231131643057,3300
435.0,0.0,566.5,0.0,0.06717597991228101,3400
435.0,0.0,565.5,0.0,0.0657172210514546,3500
435.0,0.0,566.5,0.0,0.06431434299796819,3600
435.0,0.0,566.5,0.0,0.06297838967293501,3700
435.0,0.0,567.5,0.0,0.06171050366014245,3800
435.0,0.0,567.5,0.0,0.060488382615149015,3900
435.0,0.0,567.5,0.0,0.05933998916298149,4000
435.0,0.0,567.5,0.0,0.058240953832864754,4100
435.0,0.0,568.5,0.0,0.05718212701380255,4200
435.0,0.0,568.5,0.0,0.056184375062584904,4300
435.0,0.0,568.5,0.0,0.05523391038179397,4400
435.0,0.0,568.5,0.0,0.05432033721357585,4500
435.0,0.0,567.5,0.0,0.05345547713339331,4600
435.0,0.0,568.5,0.0,0.05263422526419162,4700
435.0,0.0,567.5,0.0,0.05184048447757961,4800
435.0,0.0,569.5,0.0,0.051092165410518656,4900
