time/training,evaluation/target_0_return_mean,evaluation/target_0_return_std,evaluation/target_0_length_mean,evaluation/target_0_length_std,time/total,time/evaluation,training/train_loss_mean,training/train_loss_std
16.791361093521118,23.078810083216602,2.5815315601399536,200.0,0.0,18.327468633651733,1.533531904220581,0.04182165044313297,0.01792250022560011
15.915400981903076,25.633348749667977,3.583374399329102,200.0,0.0,35.88068866729736,1.6351120471954346,0.03205634859460406,0.01394527070787175
16.35981559753418,25.073030260905604,3.3928133020575673,200.0,0.0,54.06608033180237,1.8230087757110596,0.017567677304847165,0.008806095349255076
24.43888020515442,22.507723071998964,2.171789193886089,200.0,0.0,81.15490007400513,2.6487436294555664,0.0070877329422801266,0.005191754267624487
22.55048894882202,25.888596304562867,3.2595537353462847,200.0,0.0,106.5810878276825,2.8731954097747803,0.003838414048528648,0.003547570901105528
26.274080753326416,25.94132727345278,3.71283755655437,200.0,0.0,139.35735082626343,6.490696907043457,0.0032566380005009704,0.003550774782552501
33.82509255409241,24.49097628022584,3.917019147805461,200.0,0.0,178.42298293113708,5.239364862442017,0.0026050025783188177,0.002998590726956409
38.53697323799133,25.798388330515024,2.8275544090826377,200.0,0.0,220.15923047065735,3.1981287002563477,0.002448841957062541,0.0027782858538556014
36.520867109298706,26.68675989556765,5.0411971658746015,200.0,0.0,261.98056054115295,5.299329519271851,0.002111968267687189,0.0027252924134495656
36.994266986846924,26.42302661067052,4.377678004589772,200.0,0.0,302.9992492198944,4.02336049079895,0.0019081308440581778,0.0023670310397569242
38.176544427871704,23.67488051070553,2.931065142382979,200.0,0.0,347.7341239452362,6.557150602340698,0.0018237403865605302,0.0025457292145512783
35.27125787734985,24.07096553722514,1.9929241365914727,200.0,0.0,388.64532351493835,5.596419811248779,0.001725036688221735,0.002566582671185482
17.04756450653076,26.372594285009615,3.909068371984628,200.0,0.0,408.7001221179962,3.006049394607544,0.0017298586972683552,0.00252924274035378
21.22407341003418,25.102278543182525,4.079124724262455,200.0,0.0,433.79908657073975,3.8738534450531006,0.00136043794363286,0.002049096628850608
23.074368238449097,28.247893220865187,2.176301472646962,200.0,0.0,460.7339632511139,3.859480857849121,0.001385168564516789,0.0022250595749892174
24.93539047241211,27.815095540037994,3.8247510147625237,200.0,0.0,490.83458733558655,5.164028882980347,0.0012116318095850146,0.002104453556249369
30.926231145858765,27.699123076680564,4.651528640602122,200.0,0.0,526.2919330596924,4.498598098754883,0.0011924808676503744,0.0021247128394595634
30.86984348297119,26.895768798608298,3.409683926472871,200.0,0.0,561.5070631504059,4.344122886657715,0.001141646177002258,0.0020548837745333003
30.216389894485474,25.862687310526894,2.572097443717094,200.0,0.0,595.6869518756866,3.9447877407073975,0.0012568488106917356,0.0023021071204973576
30.51297402381897,25.798359116161595,3.668235697407844,200.0,0.0,630.0526120662689,3.851691484451294,0.0011338464999371353,0.0022990534082087326
32.02284121513367,27.8931593833072,5.113156328932522,200.0,0.0,664.6727390289307,2.5961201190948486,0.0009385245556331938,0.0017537688351838207
32.66830587387085,24.782113023917876,3.927154367493333,200.0,0.0,701.2375643253326,3.8954782485961914,0.0010624925765714578,0.0022177863892077257
24.264142990112305,25.27275005877161,5.108641035257187,200.0,0.0,729.4011025428772,3.8982276916503906,0.000967343910726413,0.0019174599461405431
24.041534185409546,27.375763181407724,4.67905147462391,200.0,0.0,757.645831823349,4.202079772949219,0.0008623475941531069,0.0016548336825406558
32.132787227630615,26.657592813611945,3.1116077905411337,200.0,0.0,793.7948162555695,4.015166997909546,0.0009128617370570282,0.0019500625334264005
31.964526653289795,27.15053156240095,5.1818234793328335,200.0,0.0,829.6117255687714,3.851179361343384,0.0010739284138289805,0.002308110126433279
31.744417667388916,25.85652392423993,4.452570573440747,200.0,0.0,865.3128247261047,3.9556760787963867,0.0008142338779998682,0.001823452242045151
31.699190139770508,25.460026793380415,4.566098982042506,200.0,0.0,900.8355722427368,3.822460889816284,0.0008449805479140196,0.0017331495924617244
31.829994440078735,27.324721626036684,5.548526625485699,200.0,0.0,936.607809305191,3.941190004348755,0.000899873698468582,0.002041823463221716
32.12681269645691,26.907755252359987,4.328209882384782,200.0,0.0,972.6165297031403,3.8808836936950684,0.0008243399557359226,0.001963018746836962
31.928045749664307,28.367415938701846,4.590146719114109,200.0,0.0,1008.5314612388611,3.9856793880462646,0.0007134149875182629,0.0016783203351499471
32.45036053657532,28.14761050090783,3.706219046215217,200.0,0.0,1045.349594593048,4.349102020263672,0.0010812494936471922,0.002542265069922776
32.18513107299805,25.83910331074739,5.923501165555149,200.0,0.0,1081.7582454681396,4.222394943237305,0.0006325442713896336,0.0015812346423724063
30.386518001556396,27.69233554343534,3.0640477010865736,200.0,0.0,1115.7974450588226,3.6516647338867188,0.0008998351304380776,0.0022101687215947702
23.782976627349854,25.49315100209885,2.3298035116904865,200.0,0.0,1143.6142773628235,4.032687664031982,0.000780621903410065,0.0019115205902678453
24.046852111816406,27.860979617035536,5.010853037921188,200.0,0.0,1171.6483781337738,3.9688010215759277,0.0008296062359167991,0.0019970792706405804
24.12691378593445,24.148495831113767,3.389236268604205,200.0,0.0,1199.7811467647552,4.004804611206055,0.000739175743308806,0.0017562635805823802
24.033770084381104,27.604273158732035,4.510260628792332,200.0,0.0,1226.08917593956,2.2728521823883057,0.0006309216903182459,0.0016232389232481135
24.994184970855713,27.040201304888058,5.142705249509828,200.0,0.0,1253.8936750888824,2.8092472553253174,0.0006881903082430654,0.0016261210969514435
25.586108922958374,28.062067242091207,4.353526571274969,200.0,0.0,1282.4681286811829,2.9872727394104004,0.0006957883998638863,0.0018836495556058847
30.66615343093872,28.5474107500706,4.951825967456999,200.0,0.0,1316.2608480453491,3.1252644062042236,0.0006405236562613936,0.001770806913584243
17.057986974716187,24.398149766606835,4.83214469475159,200.0,0.0,1335.8790938854218,2.559065341949463,0.0006518168392176449,0.0017602982395197812
25.219155073165894,27.40919468795594,3.904674301063348,200.0,0.0,1363.7370264530182,2.618542194366455,0.000774203354414567,0.001884882415825653
33.564629554748535,27.648808431934565,6.70615965502055,200.0,0.0,1400.4293112754822,3.126427173614502,0.0007476017929502631,0.002036917603063976
29.529319047927856,25.82869099262273,3.6717303177563894,200.0,0.0,1432.6154572963715,2.655754804611206,0.0007092700015818991,0.0019229464181684593
25.039450645446777,24.307861008508564,2.615042812026684,200.0,0.0,1460.281655550003,2.6256840229034424,0.0004560493727985886,0.0012261214721806548
31.57206678390503,25.699114942375974,3.1354249549343383,200.0,0.0,1494.5265400409698,2.671600103378296,0.0006586849574705411,0.0017921873378237948
29.927098512649536,31.101566050646618,4.907599439578618,200.0,0.0,1527.1705396175385,2.7158865928649902,0.0004704651822030428,0.0012021039513216392
25.06609296798706,28.6799608924425,6.1525581045095405,200.0,0.0,1554.8837020397186,2.6458966732025146,0.0006086526946828598,0.0017438971828541033
23.08656668663025,24.72948345053325,3.443887180126323,200.0,0.0,1583.2132620811462,5.241941452026367,0.0006144522528329616,0.0016989590276279976
31.10420036315918,25.479311517136797,4.403535124120266,200.0,0.0,1617.8936064243317,3.5751564502716064,0.0005611162622990378,0.0016195213539259114
30.979312658309937,26.48264092673258,4.69991215653062,200.0,0.0,1653.9382891654968,5.064162492752075,0.0005778441884194763,0.0018074418428469306
29.45190143585205,29.258645424472427,5.581193268449733,200.0,0.0,1688.6616885662079,5.270458221435547,0.0005473462512063634,0.0016786156936343052
27.65898370742798,23.680833516478224,4.031194282175461,200.0,0.0,1721.4596202373505,5.1378631591796875,0.0006315184725854124,0.0019381950821685695
28.124231338500977,25.338291415816478,2.3543597789444948,200.0,0.0,1754.7582423686981,5.173282623291016,0.0005946853000086776,0.0018155742208983646
28.52942419052124,26.40565595480092,4.4386162879512225,200.0,0.0,1788.2480459213257,4.959376096725464,0.0004158369585784385,0.001375816880908169
28.746618270874023,27.87369808983373,2.9903626810753137,200.0,0.0,1822.2771413326263,5.281290769577026,0.000495254808163736,0.0014040402697145917
27.9137864112854,27.15047408710089,3.2458065086421266,200.0,0.0,1855.1765110492706,4.984545946121216,0.0005750895989331184,0.0018407915831080434
29.023137092590332,24.83488294099657,2.2215036850914935,200.0,0.0,1888.3555934429169,4.154868841171265,0.0005683990199249819,0.0020110331592847214
29.229634284973145,23.480787136561805,4.384754546215112,200.0,0.0,1920.7487053871155,3.1624202728271484,0.000479780569164177,0.0016032965382587246
30.615698099136353,25.639753869570267,3.644276259724565,200.0,0.0,1954.3737530708313,3.0082874298095703,0.0005744198842085097,0.0018671872102432238
33.13662552833557,24.714380218691694,3.1074953764242887,200.0,0.0,1991.2593829631805,3.7478067874908447,0.0005055232905933735,0.0016302300322057074
30.624197244644165,25.72020515612791,3.390296147417661,200.0,0.0,2025.6400029659271,3.7553837299346924,0.0004924773172142522,0.0013618277543559056
29.083614349365234,27.772631290444075,6.066750529977851,200.0,0.0,2059.609436750412,4.884718656539917,0.0005666526012009853,0.0018507233399155205
29.135841608047485,26.390802281810995,3.0425738650588245,200.0,0.0,2093.9026865959167,5.156366586685181,0.00043789371677939925,0.0015719100412596074
29.76061511039734,23.993222362719337,3.267075668580758,200.0,0.0,2128.7345592975616,5.070173263549805,0.0004965885052160957,0.001485101780852813
22.783259391784668,23.66613470941299,3.4268115700027777,200.0,0.0,2155.2788619995117,3.7599706649780273,0.0003857005537793157,0.0010980844181952244
23.348971843719482,23.096996311983883,2.7742030494631975,200.0,0.0,2182.613174676895,3.9675121307373047,0.0005294936211957975,0.001950266505708017
23.07757806777954,25.942574660413975,6.914756930135508,200.0,0.0,2209.6259829998016,3.9172441959381104,0.0005797241951649994,0.0022148002281681036
22.732269763946533,25.77497737429291,2.352898793700892,200.0,0.0,2236.1969912052155,3.837617874145508,0.000504783334043168,0.001778105454394035
23.516879558563232,26.677599546433555,4.14735477087713,200.0,0.0,2262.6940665245056,2.9791817665100098,0.0004530939271335228,0.001297335986640074
23.20747995376587,24.779201981507367,3.791456057153186,200.0,0.0,2289.4885330200195,3.575620174407959,0.0004422368361556437,0.0013936727817682973
16.26503610610962,25.685391518225668,4.323167612116698,200.0,0.0,2308.0555465221405,2.3010377883911133,0.00039799391691576605,0.0013622284283292747
24.733879566192627,27.88097109773263,4.631486398735574,200.0,0.0,2335.434109210968,2.643611431121826,0.0006736538839841159,0.002084720037462028
23.95610785484314,26.745910737097354,3.8195567245811777,200.0,0.0,2362.0896809101105,2.686824083328247,0.00038708494046659327,0.0016679418159923226
24.83628559112549,25.69346602977103,5.812251978495816,200.0,0.0,2389.538831472397,2.603336811065674,0.000583569920327136,0.0020397904268396193
24.843865394592285,24.837240071786894,3.9381383027300325,200.0,0.0,2417.0204513072968,2.6366779804229736,0.0005362434704684347,0.00182676374591397
23.482130527496338,23.86501283875695,2.331681814521657,200.0,0.0,2443.0541450977325,2.550152063369751,0.0005174830982978165,0.0018309699268483604
25.23093056678772,25.998980898404987,4.518539061293154,200.0,0.0,2470.934249639511,2.6481733322143555,0.0004189845987075387,0.0012954903264775944
24.886396169662476,24.716107053749315,4.780182058806923,200.0,0.0,2498.39768743515,2.576052665710449,0.0005746690377100095,0.0018939017301358376
24.89973783493042,24.26766294785488,3.4651000815483166,200.0,0.0,2525.8781003952026,2.5793840885162354,0.0005353849228840773,0.0018773914073866363
23.147559642791748,24.926925101768116,4.196240092098692,200.0,0.0,2552.804084300995,3.7772343158721924,0.0003695121537602972,0.0014262643729015022
23.609121799468994,26.523613697497687,4.85089890692155,200.0,0.0,2580.3458437919617,3.931548833847046,0.00025621682914061237,0.0010053223827428393
23.604967832565308,24.8438276239386,4.151337201776382,200.0,0.0,2607.7926621437073,3.823971748352051,0.0004601002800409333,0.0015539153556632858
23.44360589981079,25.5021518407684,4.443839678721812,200.0,0.0,2635.028894662857,3.7916224002838135,0.0005667751334995046,0.001760679390886684
23.57055115699768,26.803219592153305,3.9440649599035957,200.0,0.0,2662.3943054676056,3.7937676906585693,0.0003699025086098118,0.00122899876821304
23.440590381622314,26.785814531047492,5.13858076031089,200.0,0.0,2689.6365044116974,3.8005502223968506,0.0003566137030484242,0.0012094582510219732
23.65440058708191,26.980276182644086,3.712133357199662,200.0,0.0,2717.0787785053253,3.7868878841400146,0.00028465484727439617,0.0008823660655319338
23.64229702949524,24.69234283421061,4.361234189131254,200.0,0.0,2744.5888822078705,3.850388526916504,0.0005590360056703503,0.0021081429147392344
18.325977325439453,23.86470033001427,4.281290225089336,200.0,0.0,2765.56578373909,2.6329941749572754,0.00042285027829893804,0.0014450513292045134
16.7751247882843,24.23120605353063,4.564005501486952,200.0,0.0,2784.8534314632416,2.5115840435028076,0.00047198883228338675,0.001995261341263041
19.16091513633728,24.370424176679734,3.21489058722678,200.0,0.0,2805.563956975937,1.5485601425170898,0.0003328264440751809,0.0012959327328549016
23.185787439346313,25.234055944072704,4.549926665524166,200.0,0.0,2831.3448626995087,2.5941131114959717,0.0003752602847816888,0.001234132662658574
22.80233907699585,23.025750305943212,2.19663432193916,200.0,0.0,2856.769049167633,2.6208913326263428,0.00048001473506337786,0.0015997879576012367
23.210023641586304,26.168561218018283,2.5502730706488497,200.0,0.0,2882.573827266693,2.5936625003814697,0.000367731327911315,0.0014965630022809918
23.322012662887573,24.311578859353354,5.088715153741933,200.0,0.0,2908.523388147354,2.615933656692505,0.00045947360452282737,0.001854230770684125
23.42073965072632,25.013694097900085,3.143731864810616,200.0,0.0,2934.5656962394714,2.620609998703003,0.0005009381333293276,0.0019517627933299485
23.368393898010254,24.072575543591178,2.8825484090432276,200.0,0.0,2960.5523126125336,2.6171789169311523,0.00038866845882057534,0.0017474681150538999
20.439252376556396,25.917057078055457,3.6196133413144587,200.0,0.0,2983.507904291153,2.5152761936187744,0.0004704867469154124,0.0017012238187807888
