alpha,eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,timestep
0.9618048851489995,40.0,0.0,0.0,0.0,4.579123686511068,-0.22677731990069197,-0.2027218946814523,-0.04882146680355146,1000
0.8908815233707427,40.0,0.0,0.0,0.0,15.51358376693725,-0.5052514816820627,1.6145033056736,1.6152848722934738,2000
0.8229087997674941,40.0,0.0,0.0,0.0,22.962483121871877,-0.7270856320857992,2.8465804085731485,2.8016223633289368,3000
0.7545079447031015,40.0,0.0,0.0,0.0,28.202941232681273,-1.0115801967978475,2.6111219553947413,2.6900570216178883,4000
0.691414898157119,40.0,0.0,0.0,0.0,32.8885373649597,-1.145063224017616,11.600071949958807,11.38677255821227,5000
0.6322846161127084,40.0,0.0,0.0,0.0,37.53889225006112,-1.3447080357670804,34.25290661239618,34.945054171562184,6000
0.5771862640380865,40.0,0.0,0.0,0.0,39.31106357574466,-1.492682448387147,26.354516943931582,27.02695737266537,7000
0.5265534227490423,40.0,0.0,0.0,0.0,40.05475988769522,-1.6384958872795106,17.688864461421936,17.95420436811449,8000
0.47966427272558226,40.0,0.0,0.0,0.0,41.18938367080689,-1.7762778768539453,14.491192903995524,14.694853138923671,9000
0.4375815938711165,40.0,0.0,0.0,0.0,42.065734588622995,-1.8105421006679527,11.842880695819844,12.005927930355059,10000
0.3989294932484628,40.0,0.0,0.0,0.0,42.64659022521974,-1.9244099199771865,10.151769799232492,10.218137840747838,11000
0.3638081836700435,40.0,0.0,0.0,0.0,42.68483916473383,-1.9180639389753336,8.775029320478433,8.877766984939573,12000
0.33265117520094,40.0,0.0,0.0,0.0,42.017015644073496,-1.8840730111598956,9.74922891521452,9.903482058048251,13000
0.3040373735725877,40.0,0.0,0.0,0.0,41.500943290710495,-1.8605854201316814,8.70868019771575,8.928398187637338,14000
0.27838667714595766,40.0,0.0,0.0,0.0,40.65106647872916,-1.7888102132678032,8.514251368522633,8.674246360301995,15000
0.25484825955331347,40.0,0.0,0.0,0.0,39.44463702774049,-1.7471706066131625,8.81245664119723,8.982818815708153,16000
0.23349014666676535,40.0,0.0,0.0,0.0,38.173196174621516,-1.6296516535878176,8.914001662731188,9.108084810733791,17000
0.21521835219860055,40.0,0.0,0.0,0.0,37.04424926757812,-1.348339047599585,9.121894846439355,9.432393945217123,18000
0.20264218412339693,40.0,0.0,0.0,0.0,35.27936077880859,-0.5493008336443456,11.340379232883441,11.514309247970576,19000
0.1951325327455997,40.0,0.0,0.01,0.09949874371066199,32.98157903480522,-0.46612156173214214,11.788391184329981,11.861562633991248,20000
0.18661207582056502,40.0,0.0,0.0,0.0,30.85117212677005,-0.41400234184786644,11.373330660820036,11.313942777156832,21000
0.17855325685441478,40.0,0.0,0.0,0.0,29.13917583084103,-0.32571418160945204,10.99637518930434,10.998229715347273,22000
0.17251633368432515,40.0,0.0,0.03,0.17058722109231983,27.475681465148952,-0.18698191494215297,10.048271227836613,9.987408442020396,23000
