holdout_loss,loss,timestep,eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std,eval/pick_success
1.088969221780467,1.0842950177054087,860,,,,,
0.3235262772371603,0.712585112348546,1720,,,,,
0.11250124986088543,0.1598309414504574,2580,,,,,
0.07804668620228773,0.09275804992418644,3440,,,,,
0.06048196308141529,0.06816600064292197,4300,,,,,
0.05499010207348093,0.05834577325731514,5160,,,,,
0.052042619034994464,0.053683515703089005,6020,,,,,
0.04943883526463844,0.05063112241237671,6880,,,,,
0.04774596732716228,0.04900730159566854,7740,,,,,
0.04616433872386464,0.046881320977280365,8600,,,,,
0.04507480296631191,0.04533047986671673,9460,,,,,
0.043342172215844334,0.04392487962058814,10320,,,,,
0.04333036176340524,0.04338422432801752,11180,,,,,
0.04215488423441729,0.04245961742518943,12040,,,,,
0.04184624926988469,0.04169657643624511,12900,,,,,
0.040440966414157724,0.041325436790235454,13760,,,,,
0.04029749024572759,0.040740490078839474,14620,,,,,
0.03955622578776158,0.04018497744705088,15480,,,,,
0.03842383174355644,0.039698843478203454,16340,,,,,
0.03995226421501752,0.039223967862943576,17200,,,,,
0.03953893395184087,0.03915567500733365,18060,,,,,
0.03840758214856297,0.038720704784053685,18920,,,,,
0.03858986405958965,0.038989056176830864,19780,,,,,
0.0378178177098202,0.03844026151048232,20640,,,,,
0.038019203654555404,0.03805247929900198,21500,,,,,
0.039490217057078385,0.03788358985857909,22360,,,,,
0.03886990120071311,0.03732970992623016,23220,,,,,
0.03786078694081581,0.037337589376541004,24080,,,,,
0.03664006918322209,0.036945552482854534,24940,,,,,
0.03996177488981287,0.037182664386061715,25800,,,,,
0.037052059806016995,0.03702310012047027,26660,,,,,
0.036185782593350084,0.03689437218790132,27520,,,,,
0.035936202334110115,0.03672932393329084,28380,,,,,
0.03554702232223612,0.03658320514138691,29240,,,,,
0.037157788898709146,0.036222743108695284,30100,,,,,
0.0358146088674318,0.03627214028478366,30960,,,,,
0.03521954003981382,0.03594637957379917,31820,,,,,
0.03476579318386177,0.03596456676591623,32680,,,,,
0.035317533558537735,0.03595618447722043,33540,,,,,
0.03588237901932968,0.03584079385930029,34400,,,,,
0.03569874946287898,0.03575175749787752,35260,,,,,
0.03625801686457419,0.03519547067929142,36120,,,,,
0.03579544260404833,0.03550137482626848,36980,,,,,
0.03530039094215214,0.03565239136345514,37840,,,,,
0.03544457029811175,0.03548538293689476,38700,,,,,
0.033948580487523,0.035093069776112894,39560,,,,,
0.034917446087266095,0.03513565790991097,40420,,,,,
0.03443750522510951,0.034978113925561015,41280,,,,,
0.03730497512706493,0.034963476865790565,42140,,,,,
0.03421084876497126,0.03458366040140392,43000,,,,,
0.03528470379668613,0.034583250621636925,43860,,,,,
0.03428468760536161,0.034681097513367995,44720,,,,,
0.0363777626479088,0.03447716950633855,45580,,,,,
0.034712762212337475,0.03430750347067458,46440,,,,,
0.034027331894220324,0.03443349068767801,47300,,,,,
0.03524407452448855,0.03419534528931213,48160,,,,,
0.03890735154408358,0.0342951303326288,49020,,,,,
0.033948192069696834,0.03410299473203894,49880,,,,,
0.03454612070737881,0.034039833013314855,50740,,,,,
0.03369096333897391,0.03360306541110535,51600,,,,,
0.03336679554262827,0.033776297355287324,52460,,,,,
0.03397543335896594,0.03379859819271892,53320,,,,,
0.032434950535033986,0.03347844027286006,54180,,,,,
0.032129229804457586,0.033592389575963846,55040,,,,,
0.03283794989246268,0.033284412876724484,55900,,,,,
0.03738380427970442,0.03320746717238145,56760,,,,,
0.03358906019738941,0.03375868433436684,57620,,,,,
0.03358186340435993,0.03311180829741917,58480,,,,,
0.033662795838575024,0.03284557338500793,59340,,,,,
0.034015515784538056,0.03297259500250225,60200,,,,,
0.033039619470405006,0.033156866125415886,61060,,,,,
0.033167416221180614,0.03289279545938891,61920,,,,,
0.033071035354636444,0.032745614470264195,62780,,,,,
0.03117491301409035,0.03245472210177847,63640,,,,,
0.031559767262187115,0.03254146128026553,64500,,,,,
0.032580453989117644,0.03257513127268049,65360,,,,,
0.033327309137513444,0.032337260246276714,66220,,,,,
0.03257559767469421,0.0325298559332136,67080,,,,,
0.03181012344741542,0.0322419996221745,67940,,,,,
0.031725371239143776,0.03212375183004973,68800,,,,,
0.032303318797155874,0.03226374684681375,69660,,,,,
0.03333681532463363,0.03202880192981207,70520,,,,,
0.032037170352630824,0.03210382751557374,71380,,,,,
0.032462637109118835,0.031866703318908486,72240,,,,,
0.030557171948427397,0.03188322968347815,73100,,,,,
0.03144870208099831,0.031710356703504514,73960,,,,,
0.031661175537941025,0.03172155460775941,74820,,,,,
