eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std,eval/pick_success,holdout_loss,loss,timestep
40.0,0.0,0.0,0.0,0.0,0.08770946890692914,0.5012143812361792,626
40.0,0.0,0.0,0.0,0.0,-0.24358443212740025,-0.4632098198316659,1252
40.0,0.0,0.0,0.0,0.0,0.03459326458050501,-0.15526024850120979,1878
40.0,0.0,0.0,0.0,0.0,-0.11129585870009022,0.3035881325697442,2504
40.0,0.0,0.0,0.0,0.0,-0.3375563887602537,-0.7391804088452821,3130
40.0,0.0,0.0,0.0,0.0,-0.5770488042368029,-0.9246052936383871,3756
40.0,0.0,0.0,0.0,0.0,-0.5048381070105792,-0.690950950999169,4382
40.0,0.0,0.0,0.0,0.0,-0.5036971114855557,-1.0240652686471403,5008
40.0,0.0,0.0,0.0,0.0,-0.4974236454637625,-0.9926815097499044,5634
40.0,0.0,0.0,0.0,0.0,-0.9933550778550275,-0.8768567328999749,6260
40.0,0.0,0.0,0.0,0.0,-0.6536592651030619,-0.04225940523064056,6886
40.0,0.0,0.0,0.0,0.0,-0.6278144677549733,-1.1727861841772784,7512
40.0,0.0,0.0,0.0,0.0,-1.03285977186337,-0.07887135272857496,8138
40.0,0.0,0.0,0.0,0.0,-0.9585737411301741,-1.2772056517327668,8764
40.0,0.0,0.0,0.0,0.0,-1.2961946921036251,-1.3409744592229285,9390
40.0,0.0,0.0,0.0,0.0,-1.1613451023348025,0.14636814575286416,10016
40.0,0.0,0.0,0.0,0.0,-0.7704508476726984,-1.1819899135334473,10642
40.0,0.0,0.01,0.09949874371066199,0.0,-1.3640914698378337,-1.4327713190370317,11268
40.0,0.0,0.0,0.0,0.01,-1.4199176192664482,-1.4279774753910728,11894
40.0,0.0,0.0,0.0,0.01,-1.351532534669383,-1.4708485003489586,12520
40.0,0.0,0.05,0.21794494717703367,0.11,-1.4499739146651567,-1.5118945829427923,13146
40.0,0.0,0.0,0.0,0.02,-1.2762727975464463,-1.4308500608820816,13772
40.0,0.0,0.02,0.13999999999999999,0.06,-1.5203922708956212,-1.4194682973205657,14398
40.0,0.0,0.17,0.375632799419859,0.22,-1.4411132344232196,-1.5322960850539487,15024
40.0,0.0,0.0,0.0,0.01,-1.4431730958219553,-1.2110717448459314,15650
40.0,0.0,0.15,0.3570714214271425,0.15,-1.5392558081462362,-1.5907487861669751,16276
40.0,0.0,0.33,0.47021271782034985,0.4,-1.4827388248885387,-1.5665421349227808,16902
40.0,0.0,0.18,0.38418745424597095,0.19,-1.5728756612101285,-1.5904985309406454,17528
40.0,0.0,0.36,0.48000000000000004,0.36,-1.5273812800741067,-1.6061039828950414,18154
40.0,0.0,0.15,0.3570714214271425,0.16,-1.579511835171391,-1.601349150299267,18780
40.0,0.0,0.22,0.41424630354415964,0.22,-1.573911370084689,-1.552756007309932,19406
40.0,0.0,0.01,0.09949874371066199,0.05,-1.5750834938055407,-1.062083791016013,20032
40.0,0.0,0.0,0.0,0.01,-1.5739900624028436,-1.1500875486689779,20658
40.0,0.0,0.19,0.3923009049186606,0.19,-1.5918877979817867,-1.567767506192445,21284
40.0,0.0,0.21,0.40730823708832603,0.21,-1.6234450999159395,-1.6259703704505963,21910
40.0,0.0,0.5,0.5,0.51,-1.6063485834926106,-1.6540043505893398,22536
40.0,0.0,0.48,0.4995998398718718,0.51,-1.62131586642311,-1.6458680910669314,23162
40.0,0.0,0.12,0.3249615361854384,0.17,-1.6366194703708439,-1.5165618604915165,23788
40.0,0.0,0.17,0.375632799419859,0.26,-1.6412674537101115,-1.57774190766037,24414
40.0,0.0,0.32,0.466476151587624,0.35,-1.6495240658236006,-1.6374838109229013,25040
40.0,0.0,0.55,0.49749371855331004,0.54,-1.6438747773916964,-1.5914912565498611,25666
