eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std,loss,timestep
147.0,0.0,145.5,0.0,114.59282720206991,101
147.0,0.0,145.5,0.0,7.533123530963857,202
147.0,0.0,145.5,0.0,2.2347362454574897,303
147.0,0.0,184.0,0.0,0.606983201043441,404
147.0,0.0,185.5,0.0,0.39592665994521425,505
147.0,0.0,186.0,0.0,0.35681281260924774,606
147.0,0.0,186.0,0.0,0.3183324620275215,707
147.0,0.0,187.5,0.0,0.28049911720917947,808
147.0,0.0,188.0,0.0,0.24099092170743655,909
147.0,0.0,189.5,0.0,0.1988989716709252,1010
147.0,0.0,188.0,0.0,0.1556593582476719,1111
147.0,0.0,189.5,0.0,0.11591119533128076,1212
147.0,0.0,189.5,0.0,0.08503022310462333,1313
147.0,0.0,189.5,0.0,0.06508168622408764,1414
147.0,0.0,189.5,0.0,0.05450485454927575,1515
147.0,0.0,189.5,0.0,0.0497367428523479,1616
147.0,0.0,189.5,0.0,0.047407983331987175,1717
147.0,0.0,189.5,0.0,0.046656060963869095,1818
147.0,0.0,190.5,0.0,0.046002095436105624,1919
147.0,0.0,189.5,0.0,0.04540875598345651,2020
147.0,0.0,190.5,0.0,0.04528258346242482,2121
147.0,0.0,190.5,0.0,0.04483427590515354,2222
147.0,0.0,190.5,0.0,0.04427360031421822,2323
147.0,0.0,190.5,0.0,0.04385934891824676,2424
147.0,0.0,190.5,0.0,0.043618482454578486,2525
147.0,0.0,190.5,0.0,0.0433429189321428,2626
147.0,0.0,190.5,0.0,0.04297414942100493,2727
147.0,0.0,190.5,0.0,0.042871022357208924,2828
147.0,0.0,190.5,0.0,0.04262533238028533,2929
147.0,0.0,190.5,0.0,0.04222941343294508,3030
147.0,0.0,190.5,0.0,0.0421741569396293,3131
147.0,0.0,191.5,0.0,0.042034818136160945,3232
147.0,0.0,191.5,0.0,0.042039374387500286,3333
147.0,0.0,190.5,0.0,0.04163711909020303,3434
147.0,0.0,190.5,0.0,0.041456300138246915,3535
147.0,0.0,190.5,0.0,0.0412821143976238,3636
147.0,0.0,191.5,0.0,0.04131198434693977,3737
147.0,0.0,191.5,0.0,0.04113909325534754,3838
147.0,0.0,191.5,0.0,0.04101608527621419,3939
147.0,0.0,190.5,0.0,0.04094990187942388,4040
147.0,0.0,191.5,0.0,0.04098021025114717,4141
147.0,0.0,191.5,0.0,0.04074890402579074,4242
147.0,0.0,191.5,0.0,0.040789981695389985,4343
