alpha,eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,timestep
0.9620967108607295,40.0,0.0,0.0,0.0,4.593429940961297,-0.22086868360172957,-0.2943996036648752,-0.11209759360551844,1000
0.8921386227607732,40.0,0.0,0.0,0.0,14.921739847183222,-0.48946207654476165,1.7810146522521952,2.260308319091793,2000
0.8230553938746449,40.0,0.0,0.0,0.0,22.293790914535517,-0.7577526958584793,2.902379441499709,3.3826487109661065,3000
0.7537984638810136,40.0,0.0,0.0,0.0,27.537686422348038,-1.0096336864829052,1.39921482872963,1.5521489660739891,4000
0.6892997677922279,40.0,0.0,0.0,0.0,31.780592508316023,-1.2438885799646364,-0.013875633001327482,0.0698931839466093,5000
0.6293813809752468,40.0,0.0,0.0,0.0,33.50934902572631,-1.4060058889389038,0.7599974474906921,1.0574417982101456,6000
0.5750393496155731,40.0,0.0,0.0,0.0,34.66022772407525,-1.5331993284225471,7.002342629909527,7.565265019893642,7000
0.5255075066685667,40.0,0.0,0.0,0.0,36.944577087402344,-1.631594370484351,8.748430941581715,9.308996533870715,8000
0.48025088769197416,40.0,0.0,0.0,0.0,39.30509619903553,-1.6819044083356882,10.25339780044558,10.768194945812233,9000
0.43871325117349663,40.0,0.0,0.0,0.0,40.29912392806993,-1.791050633788111,8.603921946048722,8.595601388454465,10000
0.39954903683066334,40.0,0.0,0.0,0.0,41.09764260101321,-1.8949065526723916,7.40710046672821,7.247756197452546,11000
0.36538063982129165,40.0,0.0,0.0,0.0,41.66233714294429,-1.7305631164312334,6.518633791446684,6.2534993572235065,12000
0.3357811791598799,40.0,0.0,0.0,0.0,41.93800266647334,-1.6257718619108212,5.419709567070007,5.2344391214847645,13000
0.30923959851265,40.0,0.0,0.0,0.0,41.17685155105587,-1.3961185611486444,6.104346059799189,6.05530150508881,14000
0.2868943696916104,40.0,0.0,0.0,0.0,39.677080032348705,-1.162873549759386,5.286076054096218,5.345879289627084,15000
0.26601238977909136,40.0,0.0,0.0,0.0,38.146055015563995,-1.0509882303588096,4.798704449653625,5.033409998893749,16000
0.2454155348986391,40.0,0.0,0.0,0.0,36.8774279518127,-1.0635801840722539,5.3506004748344385,5.7339144821166945,17000
0.22785901501774786,40.0,0.0,0.0,0.0,35.43275189208987,-0.8514034072160722,5.546770182609554,5.864555677890766,18000
0.21174288330972252,40.0,0.0,0.0,0.0,34.03178342628473,-0.7380011980310102,5.582414257049566,5.919403413295763,19000
0.19865967908501597,40.0,0.0,0.0,0.0,32.88340084648133,-0.5100538245793436,6.174857100486768,6.520972490310662,20000
0.18799008485674826,40.0,0.0,0.01,0.09949874371066199,31.690769880294827,-0.455987587329,6.349494977474206,6.70862813282013,21000
